Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CS,CD,DP,CH,BV,CA*CA,CA*BT,CA*BU,CA*CS,CA*CD,CA*DP,CA*CH,CA*BV,BT*CA,BT*BT,BT*BU,BT*CS,BT*CD,BT*DP,BT*CH,BT*BV,BU*CA,BU*BT,BU*BU,BU*CS,BU*CD,BU*DP,BU*CH,BU*BV,CS*CA,CS*BT,CS*BU,CS*CS,CS*CD,CS*DP,CS*CH,CS*BV,CD*CA,CD*BT,CD*BU,CD*CS,CD*CD,CD*DP,CD*CH,CD*BV,DP*CA,DP*BT,DP*BU,DP*CS,DP*CD,DP*DP,DP*CH,DP*BV,CH*CA,CH*BT,CH*BU,CH*CS,CH*CD,CH*DP,CH*CH,CH*BV,BV*CA,BV*BT,BV*BU,BV*CS,BV*CD,BV*DP,BV*CH,BV*BV
CA,0.2555527651393574,0.009487306,8.258727938459149e-160,9.0008965e-05,1.5910971e-06,1.0178193e-06,1.294886e-07,4.065731e-06,6.257394e-07,7.185416e-07,1.6367609e-06,-0.00020065892,-6.589059e-05,-0.0039505567,-0.00034390032,-0.00018184027,-0.00034860955,-9.235188e-05,-8.1024395e-05,-0.008261648,-6.372295e-07,-2.257423e-06,9.341549e-06,2.2268655e-06,8.626145e-06,-1.5256648e-05,-6.022162e-07,0.00089206506,-2.3470002e-06,-1.0579519e-06,1.0013152e-06,-2.9117705e-06,1.5285914e-06,4.6016294e-06,3.620498e-07,-1.2802951e-06,-8.2838176e-07,-6.740226e-08,-2.6384592e-07,2.808475e-06,5.06783e-06,7.0153383e-06,3.7197797e-08,6.472723e-05,-6.648262e-06,-8.687224e-06,0.000101078534,-8.470114e-06,-1.0044395e-06,2.4320829e-05,-5.336369e-06,-0.00024178239,-1.5196418e-06,-3.956898e-07,6.2731474e-06,1.7531273e-06,-3.1918673e-06,1.7829923e-06,-4.4796348e-08,0.00020623788,-1.0217577e-06,-3.3470074e-06,5.2320218e-05,1.4078039e-06,9.823269e-06,-1.4079874e-06,-1.8350801e-06,2.0798325e-05,-3.8467665e-06,-1.0010846e-06,-5.233343e-06,-4.060581e-06,9.235655e-06,5.5262226e-06,-1.2322046e-06
BT,0.7618934082927871,0.032463327,8.387400948458923e-122,1.5910971e-06,0.0010538676,2.7807311e-05,-2.065514e-06,3.985229e-06,-7.1697195e-06,1.9082405e-05,0.00010692841,-3.4259585e-06,0.000106547006,-0.31262025,9.550365e-05,-4.4467506e-06,-4.8112728e-05,-1.3394021e-05,1.9856338e-05,-0.0122750895,-0.0008897428,-0.0020701243,-0.00017675203,-0.00032955286,-0.00037851915,-0.00021231006,-0.00048815727,-0.024614291,0.00022463335,-7.4905125e-07,-0.00060854515,-5.496657e-05,-0.00019989723,-0.00013848218,0.00010431264,-7.38827e-05,5.9025453e-05,-2.5000525e-05,3.9342012e-06,1.5806008e-05,6.507009e-05,2.3182301e-05,-3.045688e-06,-3.2123386e-05,0.00027633668,-3.6897534e-05,-9.419332e-05,7.682343e-06,-7.071693e-05,0.00019052892,9.7357615e-06,1.3617406e-05,7.777568e-05,-9.48509e-07,-8.024642e-05,6.1559517e-06,1.4924526e-05,2.9099823e-05,-7.711992e-06,-6.56045e-05,6.94411e-05,-4.1976302e-05,-0.00022717305,-1.8070335e-05,-3.086095e-05,-3.6819638e-05,-6.0779973e-07,4.519103e-05,0.0002643449,-6.0553994e-05,-0.00043476833,-0.00010530873,-0.00031061185,-0.00010860898,-8.356918e-05
BU,0.7354480651580544,0.023191039,1.041654149069183e-220,1.0178193e-06,2.7807311e-05,0.00053782423,4.6558216e-06,0.00020517594,2.25381e-05,4.229349e-05,0.00030862397,-2.2621948e-06,-2.0069187e-05,0.56265247,2.7527516e-05,3.3053315e-05,-8.000008e-06,-8.648545e-06,1.20661025e-05,0.007068137,-3.0492918e-05,-0.00021031931,4.8294256e-05,-2.138583e-05,-2.3303974e-06,0.00011151656,-4.053365e-05,-0.09027025,-0.00050488475,-0.00059379253,-6.155849e-05,-0.00067811855,-0.00071561185,-0.00030974258,-0.00070309057,2.7752356e-05,-5.4620996e-06,9.0342684e-05,-9.616125e-06,1.8039305e-05,-7.3959665e-05,-2.204624e-06,-1.0953771e-05,-0.00017009556,-0.00017275802,6.3148436e-05,-0.0009372627,-0.00033109536,-0.00069146,-0.0005184892,-0.00010113308,4.3518787e-05,-3.2860808e-05,3.3768916e-05,8.8720226e-05,-1.1103987e-06,-0.00016449133,-9.85322e-05,-1.6997432e-05,5.098135e-05,-4.0118393e-05,9.20894e-05,-0.0002690763,2.1836775e-05,-0.00024003052,-8.6541535e-05,-2.92978e-05,0.00082557386,-0.0002725429,5.836779e-05,-0.00021043666,-0.00033593545,-0.0009917518,-0.0004987306,-0.000261374
CS,0.26443122036360367,0.010191909,2.0593165383406893e-148,1.294886e-07,-2.065514e-06,4.6558216e-06,0.00010387501,1.9359828e-05,1.9053408e-06,9.076428e-06,6.4627257e-06,-2.6134035e-07,1.1986139e-06,-0.01646265,2.9034769e-05,1.4502884e-06,1.2390312e-05,1.3594303e-06,6.304312e-07,0.00047466313,2.4011479e-06,1.250569e-05,1.3759695e-05,-2.0353182e-06,-1.3031472e-05,-4.2538126e-05,5.7432e-06,0.0021151027,-9.669647e-06,-6.4746285e-07,0.00025198603,-1.5808564e-05,-3.7906742e-05,-5.0551356e-05,2.9052477e-05,-0.00012284533,-0.00010947483,-0.00012699408,-0.00021529084,-0.00021415549,-0.00043606266,-0.00031208422,-3.483487e-05,5.709923e-05,-3.7482605e-05,-3.128469e-05,0.00070369896,-1.9420802e-05,-0.00011782884,-3.24203e-05,7.1376744e-06,4.531707e-06,-8.475232e-06,1.1277549e-06,2.3563829e-05,-5.7976986e-06,-3.6059407e-06,-2.7208136e-05,1.3063299e-05,0.0001227538,-1.8157505e-05,-1.5154475e-05,0.00033860726,-6.098177e-06,-6.810057e-05,-1.4234313e-05,4.7930266e-06,-6.1852297e-06,-7.778381e-06,1.2657969e-05,9.609386e-06,5.6587837e-06,2.756721e-05,-7.5304874e-06,-4.815325e-06
CD,0.777820464693275,0.043114953,9.348970010990017e-73,4.065731e-06,3.985229e-06,0.00020517594,1.9359828e-05,0.0018588991,2.4532594e-05,9.374818e-05,0.00019732253,-9.304236e-06,-1.5658181e-05,-0.23009636,-0.000106420426,0.00032263613,8.8939494e-05,-9.544165e-06,-1.0262035e-05,0.009636514,-9.5409205e-06,1.2144235e-05,3.0589825e-05,-3.1966745e-05,-2.3376764e-05,-6.173165e-05,-3.1655207e-05,0.042695817,-0.00019741862,-0.00022425354,0.00029578444,0.00030926234,-0.0010018914,-1.238333e-06,-0.00020916724,6.0419665e-05,-1.2470652e-05,-2.8081868e-05,-3.9960072e-05,0.00012804529,2.914044e-05,1.5075611e-05,-3.904251e-05,-0.0018661395,-0.0015226785,-0.001426926,-0.012956707,-0.0028755013,-0.003911806,-0.009430935,-0.0008485185,0.00025571827,-3.6025707e-05,-4.210076e-06,2.3349743e-05,1.5930158e-06,-0.00019180871,-5.6413315e-05,-1.9017518e-05,-0.00019333171,-5.675748e-05,-0.000103820275,-0.00030507735,0.0005425525,1.9446568e-05,-0.00019756818,-6.84396e-05,0.0013173551,-0.00015501745,0.00017302002,-0.00028825365,0.00022282935,-0.0010929286,-0.00023673453,-0.00018207732
DP,0.2977131360476488,0.014427178,1.315654988281957e-94,6.257394e-07,-7.1697195e-06,2.25381e-05,1.9053408e-06,2.4532594e-05,0.00020814346,4.2551874e-06,3.5285368e-05,-1.3032623e-06,-2.7312458e-06,0.006588317,5.0961593e-05,4.651012e-06,0.00012371095,1.342551e-05,6.3161897e-06,-0.00031797364,6.498294e-06,-2.1664118e-06,1.7614839e-05,5.8112755e-06,-1.6430748e-05,2.454899e-05,-3.995487e-06,-0.0035116004,-1.3446635e-05,-6.5206573e-06,5.0452178e-05,1.0510834e-05,1.2948081e-05,1.9496892e-05,1.1654188e-05,2.4841486e-06,-3.4085165e-06,2.3272278e-05,-3.885477e-06,1.4273023e-05,0.00021206257,-6.5824247e-07,2.2386039e-06,-5.4313157e-05,-1.8212058e-05,2.3181796e-05,8.056602e-05,-1.7770773e-05,0.000493908,1.7340115e-05,5.7469388e-06,0.0007402774,-0.00015288539,-5.001757e-05,-7.7143355e-05,-9.1479254e-05,-0.0013306597,-0.00024403133,-8.656667e-05,-6.869616e-05,-2.7323542e-06,1.996432e-05,3.468386e-05,2.0905916e-05,0.00011965721,-5.02321e-06,4.45564e-06,8.134107e-05,-2.7924096e-05,0.0001302046,-6.780405e-05,-1.0216774e-05,0.00042282187,-6.779449e-05,-1.6755392e-05
CH,0.47422938125785385,0.012486419,0.0,7.185416e-07,1.9082405e-05,4.229349e-05,9.076428e-06,9.374818e-05,4.2551874e-06,0.00015591065,1.9023499e-05,-1.6431993e-06,-1.4878042e-05,0.010796292,-3.1473577e-05,1.5186978e-05,-1.737612e-07,-3.1414336e-05,-1.038714e-05,0.00398903,-1.9027619e-05,4.239176e-05,-1.0678966e-05,-1.060564e-05,-1.0787258e-05,-7.136645e-05,-7.5941407e-06,0.006050834,-3.7897105e-05,-3.9811424e-05,-0.00013484317,-6.941321e-05,-7.517557e-05,-0.0001416799,-2.6142785e-05,5.477372e-05,-8.36644e-06,-3.18531e-05,-1.864812e-05,-2.561868e-06,5.9192593e-05,-0.00014896295,-8.4875255e-06,-0.00035119982,-8.000795e-05,-0.00017978057,-0.00045100346,-0.000118840944,2.3039574e-05,-0.00012124866,-7.529156e-05,1.6722799e-05,-3.035883e-06,-5.138376e-06,8.226729e-06,1.3144505e-07,-1.9124127e-05,-4.0930936e-05,-1.2978342e-06,-0.0008637057,-0.00012675168,-0.00022317386,-0.001013623,-0.0003339754,-7.229133e-05,-0.00027575518,-0.0001192326,0.00017481613,-6.8702266e-06,5.650599e-05,-4.0979223e-05,-2.6987685e-05,-0.00012993271,-8.924867e-05,-5.851752e-06
BV,0.8998561917780428,0.033820506,5.6599578627874e-156,1.6367609e-06,0.00010692841,0.00030862397,6.4627257e-06,0.00019732253,3.5285368e-05,1.9023499e-05,0.0011438265,-3.6725814e-06,-1.8794348e-05,-0.12262815,-7.0698275e-06,2.9374409e-05,3.671142e-05,-6.2902004e-06,0.00013967206,0.011345975,-0.00010194794,-0.00020067644,-5.7413392e-05,-3.583037e-05,-1.2760338e-05,-0.00026802503,5.5518893e-05,0.047233254,-0.00018201055,-0.00027120468,-0.0026025216,-0.0005335276,-0.0005034264,-0.00088901946,0.00038742827,5.439041e-05,-6.063433e-06,-9.3230864e-07,-1.3166293e-05,1.6599604e-05,2.9468212e-05,-8.337318e-05,1.4840453e-05,-4.6683308e-05,-0.00012473624,-0.00016913966,-0.001216712,-0.00031499224,-0.0003831857,-0.00081329874,6.806426e-05,0.00070866814,-1.0060529e-05,-3.6289894e-05,-0.00013675216,1.5939046e-05,-0.00045217414,-5.0877385e-05,6.145325e-05,0.00013741462,-1.4940251e-05,-3.085819e-05,-0.00023690985,4.7664827e-05,-6.3720654e-05,-3.321355e-05,-2.5944737e-05,-0.0032262474,-0.0010410093,-0.0020380374,0.0003128071,-0.0009457589,-0.0011981863,-0.00043435403,-0.0011845165
CA*CA,-0.2831653297439201,0.023148037,2.0765328946719697e-34,-0.00020065892,-3.4259585e-06,-2.2621948e-06,-2.6134035e-07,-9.304236e-06,-1.3032623e-06,-1.6431993e-06,-3.6725814e-06,0.0005358316,0.00014871503,0.008890753,0.00072678615,0.00040235542,0.00074166426,0.00019815347,0.00018401636,0.018257625,1.276906e-06,4.91182e-06,-2.0759942e-05,-4.909169e-06,-1.8807465e-05,3.430836e-05,1.1782142e-06,-0.001988463,5.304523e-06,2.3814207e-06,-1.6169581e-06,6.528161e-06,-4.623225e-06,-9.986202e-06,-9.0339825e-07,4.7628555e-06,1.8325817e-06,7.472118e-08,5.3314767e-07,-6.225058e-06,-1.11577865e-05,-1.5470094e-05,-1.6074586e-07,-0.00014162369,1.5045113e-05,2.0048523e-05,-0.00021901996,1.9374404e-05,-2.9671528e-06,-5.4437965e-05,1.2056551e-05,0.00054973876,3.2550442e-06,7.329013e-07,-1.2396311e-05,-3.9143115e-06,6.4300466e-06,-3.707009e-06,-2.2025608e-07,-0.00045704114,2.3357627e-06,7.739116e-06,-0.0001163607,-3.33585e-06,-2.3358167e-05,3.2640544e-06,4.194524e-06,-4.461321e-05,8.738547e-06,2.165542e-06,1.2052562e-05,9.077296e-06,-2.1991684e-05,-1.1982151e-05,2.775398e-06
CA*BT,-0.25531245382128276,0.03267206,5.522656350483972e-15,-6.589059e-05,0.000106547006,-2.0069187e-05,1.1986139e-06,-1.5658181e-05,-2.7312458e-06,-1.4878042e-05,-1.8794348e-05,0.00014871503,0.0010674634,-0.020619307,-0.003082607,0.0001845115,0.0011664585,-0.00019279741,9.559023e-05,-0.079416595,-0.00017514761,0.0003669109,-0.0005956464,-2.5012732e-05,-0.00032974797,-0.00042745585,7.3403644e-05,-0.0034669482,7.305627e-05,1.8650278e-05,0.00017989831,1.1477972e-05,8.662257e-06,-1.1652313e-05,3.2925283e-05,-3.656231e-05,1.4671195e-05,2.856018e-06,-2.5960221e-06,-1.8818104e-05,-5.194821e-05,7.585139e-05,1.5129225e-05,-0.00020351374,9.196046e-05,-5.0970502e-05,-0.0004344534,2.2341103e-05,0.0002933942,3.701872e-05,2.021553e-05,0.00028779212,6.3929538e-06,1.051506e-05,0.00010435847,2.8912918e-06,-2.2150924e-05,-3.8442322e-05,1.3167897e-05,-0.0004791204,5.300802e-05,-3.6932786e-05,0.001040923,3.272813e-05,-6.944549e-05,3.4340606e-05,-9.396939e-06,-0.00039855586,7.251263e-05,1.8529456e-05,0.00017463289,1.3423945e-05,0.00016039755,-3.815605e-05,8.958327e-06
