Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CS,CD,DP,CH,BV,CA*CA,CA*BT,CA*BU,CA*CS,CA*CD,CA*DP,CA*CH,CA*BV,BT*CA,BT*BT,BT*BU,BT*CS,BT*CD,BT*DP,BT*CH,BT*BV,BU*CA,BU*BT,BU*BU,BU*CS,BU*CD,BU*DP,BU*CH,BU*BV,CS*CA,CS*BT,CS*BU,CS*CS,CS*CD,CS*DP,CS*CH,CS*BV,CD*CA,CD*BT,CD*BU,CD*CS,CD*CD,CD*DP,CD*CH,CD*BV,DP*CA,DP*BT,DP*BU,DP*CS,DP*CD,DP*DP,DP*CH,DP*BV,CH*CA,CH*BT,CH*BU,CH*CS,CH*CD,CH*DP,CH*CH,CH*BV,BV*CA,BV*BT,BV*BU,BV*CS,BV*CD,BV*DP,BV*CH,BV*BV
CD*BT,-0.6711967060567654,0.071434096,5.66621910110211e-21,-7.2061116e-06,0.00034271565,-0.00016263318,-3.008944e-05,-0.0043190955,-5.217796e-05,-5.381577e-05,-0.00016450214,1.6429623e-05,9.4930954e-05,-1.80897e-05,-7.760559e-05,-0.00047596754,-0.00016137351,1.206154e-05,2.8050417e-06,-0.00032617807,-0.00013590913,-9.097228e-05,-5.2597143e-06,0.0002713086,-0.000121961624,-0.00047208538,-6.705641e-05,-0.00057512184,0.0006614427,0.00015386894,-0.00049601303,-0.00026249947,0.00010763205,-0.00014762349,0.00014345322,-0.00057295867,0.00022221144,-8.760409e-05,5.999769e-05,-0.0004025352,0.000112951515,4.8341662e-05,-2.6283513e-05,0.0056544347,0.0051028295,0.0020332173,0.0036278288,0.006704014,0.008726705,0.005211819,0.00068851357,-0.0008976003,0.00027692987,-2.2201417e-05,-0.00018051018,-0.00022616853,0.00034080935,0.00014368395,-4.219969e-05,-1.0237005e-05,0.00033713307,-4.377888e-05,-0.0010886648,-0.00086854596,-0.00013372509,9.7044904e-05,4.280608e-05,-0.0010829936,0.00065504474,-0.00017037896,-0.0003344051,-0.00089994475,0.00031904195,8.951739e-05,0.00016125722
CD*BU,-0.43286878816781116,0.08468786,3.198747238299595e-07,-6.0221064e-06,1.0103675e-05,4.8640803e-05,1.0096741e-05,-0.0029243957,2.0279042e-05,-9.322309e-05,-0.00016770986,1.4081992e-05,-2.6240734e-05,0.00043506784,-0.00023464303,-0.00040201726,-0.0005449265,0.00019589136,-5.3466014e-05,-0.0003888501,-2.4072064e-05,0.00018684336,-0.000104402796,0.000101384554,-9.732221e-05,9.548776e-05,-0.000112321126,0.0004898151,-0.00020838455,7.823171e-05,0.0020427844,0.0009666052,0.00039969498,0.0002339272,-0.00030750353,-0.000231907,-9.017483e-05,0.00072513364,-2.216734e-05,-0.0004286551,-0.0010636308,-0.00033024012,6.514875e-06,0.009076177,0.0020332173,0.0071720337,-0.0012973926,0.004007095,0.0006008596,0.002891014,0.0015480088,-0.00038067016,-7.3855044e-05,0.0006147159,-0.0003109739,-0.00033639788,-0.0004400695,-0.00022772011,-3.6412046e-05,0.00183028,-4.357068e-05,0.0012115644,-0.0019345923,-0.00055606256,-0.001403423,8.526655e-05,8.8252156e-05,0.0005582231,-4.8218935e-06,0.0011033575,3.611791e-05,-0.0005451365,-0.00014193209,-0.00024770075,0.00015411351
CD*CS,-2.1286426327283827,0.6882957,0.0019839264502111136,-1.173332e-05,-0.00036792192,-0.00068732793,0.00046252226,-0.009907307,-6.940439e-05,-0.00023846589,-0.00080013,2.5097908e-05,-8.1404476e-05,-0.0005449476,0.003695771,-0.0009175378,0.00018867184,-0.0004418041,0.00012245505,0.0019393805,0.0005296575,-0.0006184387,0.0036278667,-0.00015822737,-4.308352e-05,0.0012413897,-0.00013912539,-0.01420625,-0.00027346364,0.00076490676,0.048612785,0.000971683,-0.0027452298,0.00057573954,-0.0018425094,-0.0013925381,-0.00044344307,-0.00037014074,-0.0009317771,0.009556613,-0.0010977432,0.0032674272,0.00026667502,-0.02021714,0.0036278288,-0.0012973926,0.47375098,0.011235387,-0.0034294233,0.02787203,-0.0037959442,-0.005938708,-5.5661723e-05,-0.00020178019,0.007316382,0.00032908423,0.00019503481,0.0009554172,0.0007403837,-0.023464696,-0.0003367559,-0.0028561892,0.05747478,0.0008564758,0.007819396,-5.7071993e-05,-0.00013786352,-0.012051008,0.00015052826,-0.0025997434,0.0132556865,-0.002443147,0.019141719,0.0012608812,0.00068142137
CD*CD,-1.3660434829743502,0.124290705,4.235659728427921e-28,-6.220231e-06,1.3090065e-05,-0.00031643332,-1.3281806e-05,-0.008662527,-7.431246e-05,-7.325034e-05,-0.00035536438,1.5298161e-05,-4.178019e-05,-6.0214028e-05,4.3635362e-05,-0.000643339,-0.00017009185,3.6055724e-06,3.7886952e-07,-0.0006214259,1.8531418e-05,-9.6850155e-05,-0.00019678236,0.00034324243,1.0865382e-05,-0.00055780355,-0.00016153124,-0.0006825035,0.0002724357,0.00033658653,0.0008687191,-0.00017867591,0.00063679746,-0.00027441425,0.00023159035,-0.00011581516,-8.68897e-06,-0.000114020055,3.1143318e-05,-0.0004307617,7.905323e-05,-0.00017411291,2.6141546e-05,0.0072030127,0.006704014,0.004007095,0.011235387,0.01544818,0.017182214,0.009804939,0.0011015038,-0.0015751803,3.7195958e-05,-2.9663483e-05,-6.972694e-05,-0.00028042067,0.0010335702,-2.6792379e-05,7.18802e-06,0.00053519453,-9.144546e-05,-0.00013298827,0.0004234996,-0.0011943517,-0.00010049049,0.00018819881,-3.529105e-05,-0.0010375825,7.8093486e-05,-0.00018574392,0.0009307581,-0.0010916882,0.0013969798,-4.696605e-05,0.0003718953
CD*DP,-2.2550365412038937,0.39248297,9.161435103093293e-09,-6.6389757e-06,-0.00022296846,-0.0006425497,-0.00015727607,-0.01094317,0.00054854364,-0.00010225712,-0.0003294566,1.1049591e-05,-0.0002286156,-0.00048315007,-0.00059028884,-0.0011915222,0.0046031694,-0.0013724677,0.0005294109,-0.0037635847,0.0003807544,-0.00027013855,-0.0004971089,0.00034599958,0.0022630438,-0.002019042,-0.00047613797,-0.0048164804,0.00032699108,0.0006894944,0.002506113,-0.0011583092,0.011984494,-0.0018348239,0.0009549626,-0.0052917297,6.793437e-05,-0.0010978028,0.00030968484,-0.0003850468,0.016821511,0.0012831506,-6.393929e-05,-0.03640255,0.008726705,0.0006008596,-0.0034294233,0.017182214,0.15404288,-0.0031616385,-0.0010517257,0.0036262826,-0.00043260632,-6.515154e-05,0.0010364716,0.0040797014,0.0006112619,0.00029727738,-0.00021526308,-0.007328383,-0.00058695266,-0.0011418642,0.005819298,-0.0018847701,0.017381772,-9.2337636e-05,-0.00026434206,-0.0134403445,-0.00061532116,-0.0026068462,0.004540231,-0.0010861936,0.029975433,-0.00048211447,0.000351369
CD*CH,-1.528275482774375,0.3610867,2.3117612859935322e-05,-2.2307433e-05,-4.8689053e-05,-0.00031957324,-9.6029995e-05,-0.008040662,-5.14672e-06,-0.00012550899,-0.00035347205,4.7790294e-05,3.6744237e-05,0.000267929,-0.00027065806,-0.0003428048,-0.0017388569,0.0016316521,-0.00039122702,-0.0017752169,-3.6518602e-05,-0.0001249083,-0.0002475687,2.5496462e-05,6.434164e-05,0.004339502,6.0655224e-05,-0.0010533723,0.00038826338,0.0003342185,-0.0018636965,-0.00043758212,-0.00014859834,0.003948158,-0.00051271694,-0.0005061666,0.00016230554,-0.0005039913,0.00019167388,-1.608036e-06,0.0004380791,0.0031605253,-0.00019317633,0.02566102,0.005211819,0.002891014,0.02787203,0.009804939,-0.0031616385,0.1303836,-0.00027456717,4.9087295e-05,-2.5059517e-05,6.997987e-05,-0.0003710586,0.00015723902,-0.0018470364,0.003185414,-0.00023912512,0.003492842,0.00036822824,0.0004099057,0.0017234649,0.005621481,-0.0026258097,0.0005855233,0.00039777125,-0.019443914,0.0005147086,-0.002087041,-0.00058039185,-0.0018233325,0.0074083414,0.0053215064,0.00018469736
CD*BV,-0.14604474701293152,0.082946375,0.07828701943517599,-3.2771043e-06,5.786222e-06,-6.147738e-05,1.1317071e-05,-0.0011702444,-5.0697618e-06,-5.9687725e-05,2.893815e-05,7.6156302e-06,-9.613073e-06,7.883536e-06,-5.855771e-05,-0.00019108677,-4.5170356e-05,-0.00016203943,0.00015226226,-0.00011883971,-2.5044446e-05,-1.3852947e-05,-5.3516895e-05,8.200031e-05,2.541434e-05,7.712576e-05,8.990661e-05,0.000100837075,6.1068924e-05,4.464677e-05,-0.00023318529,-5.6623056e-05,0.00020680146,7.824333e-06,0.00038930998,-0.0001981827,-4.620871e-05,-2.3523503e-06,-2.5124258e-05,-0.0003171396,0.00041141646,-3.984138e-06,0.00018070165,0.009002259,0.00068851357,0.0015480088,-0.0037959442,0.0011015038,-0.0010517257,-0.00027456717,0.0068801013,6.2217674e-05,-3.36865e-05,9.0382964e-05,-0.000105314444,-0.000102261765,-0.0005192048,-0.00043420077,0.0007216939,-0.0026111184,7.508462e-05,-0.00014939356,0.0014814038,-0.0002974357,0.0011524097,3.821842e-05,0.00037095364,-0.00010288786,-0.00018597305,-0.00013871392,0.00062378927,0.0017569886,0.0040958608,0.00011795161,1.5631839e-06
DP*CA,0.906281363444773,0.3552689,0.010742264492648165,-0.00011743639,-8.914924e-05,0.00010903702,1.7859487e-05,0.00074764044,0.00038545596,2.3381075e-05,0.00020282691,0.0002685511,9.2488495e-05,-0.00010821926,0.0004575344,0.0001335516,0.0010634263,4.949806e-05,1.2857784e-05,0.0003297278,9.363788e-05,-0.00011049891,0.00059705746,-0.000107123626,6.129093e-05,-0.000100737525,0.00014928314,0.0005591181,-0.0002239009,-6.785484e-05,-0.002201135,-0.00015876771,0.0011636879,3.9963787e-05,-0.00049310457,0.008726745,-0.00030962506,-5.2151212e-05,-3.711972e-05,-0.00014170032,0.0032613329,-2.6570138e-05,-8.719012e-05,0.033197194,-0.0008976003,-0.00038067016,-0.005938708,-0.0015751803,0.0036262826,4.9087295e-05,6.2217674e-05,0.126216,4.1213047e-05,0.0019409743,-0.0037545671,0.0023220815,-0.034233578,-0.003017753,-0.00034102434,0.012557574,-0.0002441838,-0.0002946977,-0.0014647201,0.00017949127,0.0014550799,-0.00012604831,-0.00017745234,0.024170006,-0.00029138953,-0.001130071,-0.0010887347,-9.505069e-05,0.0034392446,-0.0024660048,-6.570326e-05
DP*BT,-0.11788435551681985,0.022486215,1.5840122345456063e-07,4.0678356e-07,0.000101264064,-8.2645165e-06,-9.9261115e-06,-4.330614e-05,-0.00020549228,-3.5915966e-06,-1.3981219e-05,-9.621097e-07,-9.022396e-07,1.0696804e-05,1.9434401e-05,-5.4822376e-06,-0.00011651202,-3.1460243e-06,1.0569561e-05,-7.127407e-05,-7.404271e-05,-2.6872523e-05,2.3067456e-05,9.383668e-06,-0.00015664427,-0.00011793482,5.0977902e-05,-1.4693177e-05,0.000116244395,-1.1462541e-06,2.2832659e-05,-2.8082113e-05,8.5900305e-05,-9.874515e-05,-2.3738117e-05,-0.00047048545,7.930546e-05,-4.0068142e-05,1.9329826e-05,1.4058278e-05,-0.00013038854,6.220902e-05,-2.2370288e-05,-0.0003982788,0.00027692987,-7.3855044e-05,-5.5661723e-05,3.7195958e-05,-0.00043260632,-2.5059517e-05,-3.36865e-05,4.1213047e-05,0.0005056299,4.925752e-05,-0.000116330746,0.00028715984,0.00049042125,0.0004996745,7.596519e-05,-0.00040753148,9.938839e-05,-4.4135115e-05,-0.0003300316,-2.0934393e-05,2.3398234e-05,2.9649532e-06,-2.8759985e-06,-0.00085718883,0.00025453974,-0.00028700865,-0.0004144891,-4.183879e-05,-0.00040514307,0.00014168289,5.4466263e-08
DP*BU,-0.025606133516698135,0.03028803,0.39787587226722143,-3.5319604e-07,4.7482795e-06,4.354304e-05,6.930615e-06,-3.6015448e-05,-7.9483194e-05,-6.5477857e-06,-3.84013e-05,5.50046e-07,-1.258563e-07,-2.7132612e-05,2.8643733e-05,-4.537416e-06,-4.8817346e-06,-4.46922e-05,1.566929e-05,-7.613894e-05,-6.281182e-06,2.8312552e-05,3.314972e-05,-1.2436386e-05,5.9817303e-06,-2.7270871e-05,-1.0423176e-05,9.6470496e-05,-5.609964e-05,-2.140206e-05,4.838523e-05,4.1318355e-05,2.1204235e-06,2.6060907e-05,-3.5806886e-05,9.698897e-05,-3.4066026e-05,0.000114338596,-1.3908408e-05,-4.3527947e-05,0.00028868753,-0.0001066544,3.36833e-06,-0.00016909941,-2.2201417e-05,0.0006147159,-0.00020178019,-2.9663483e-05,-6.515154e-05,6.997987e-05,9.0382964e-05,0.0019409743,4.925752e-05,0.0009173648,-0.00077490427,0.00012117613,-0.0009267081,-0.00055637764,0.00024667417,-0.00015368206,-2.4341009e-05,0.00016227596,7.403495e-06,-1.0835784e-05,0.00015330815,7.938422e-07,-9.291573e-06,0.0008308095,-2.451683e-05,0.00072952674,0.00024612152,3.5473247e-05,-3.329149e-05,-0.0004482631,3.194403e-05
