Param name,Param value,Param stdv,Param p-value,CA,BT,BU,BV,CS,CD,DP,CH,CA*CA,CA*BT,CA*BU,CA*BV,CA*CS,CA*CD,CA*DP,CA*CH,BT*CA,BT*BT,BT*BU,BT*BV,BT*CS,BT*CD,BT*DP,BT*CH,BU*CA,BU*BT,BU*BU,BU*BV,BU*CS,BU*CD,BU*DP,BU*CH,BV*CA,BV*BT,BV*BU,BV*BV,BV*CS,BV*CD,BV*DP,BV*CH,CS*CA,CS*BT,CS*BU,CS*BV,CS*CS,CS*CD,CS*DP,CS*CH,CD*CA,CD*BT,CD*BU,CD*BV,CD*CS,CD*CD,CD*DP,CD*CH,DP*CA,DP*BT,DP*BU,DP*BV,DP*CS,DP*CD,DP*DP,DP*CH,CH*CA,CH*BT,CH*BU,CH*BV,CH*CS,CH*CD,CH*DP,CH*CH
DP*BT,-0.24894975268542252,0.05066675,8.947663505956627e-07,1.4686815e-05,0.00015483174,-4.2771102e-05,-4.5753826e-05,-2.31799e-05,-3.5902744e-06,-0.00046307902,2.5171305e-05,-0.00010158929,0.00028608678,-5.39197e-06,1.1139088e-05,2.5760164e-05,-2.3043227e-05,-0.0015307654,-4.1238698e-05,4.0099338e-05,-4.6957422e-05,-3.081699e-05,-3.5313664e-05,3.3495486e-05,-0.00012677081,-6.811903e-05,5.7407862e-05,0.00013825731,0.00035302815,-8.951382e-06,5.719334e-06,8.631934e-05,2.0676383e-05,-0.00020207345,2.5203315e-05,1.2523271e-05,0.00034138266,6.8200943e-06,3.4695768e-05,2.7360396e-05,-1.6540938e-05,-0.00030797682,5.1799954e-05,2.1503274e-05,0.00027912526,3.5580242e-06,6.539864e-06,3.7823054e-05,1.1539472e-05,-0.00069031416,2.2508626e-05,-2.389239e-05,-1.9612376e-05,-6.193487e-07,2.5420992e-05,-4.7930207e-06,-8.552543e-06,3.136069e-05,0.00014980204,-0.000167425,0.0025671194,-3.539791e-05,0.00047972426,-0.000100266625,-4.311063e-05,0.0010922857,-0.0011291739,-5.4454117e-06,-8.525303e-05,-6.286595e-06,1.9217257e-05,-1.8311885e-06,9.643772e-05,-8.661227e-06,-0.00013471494
DP*BU,-0.03747275750251171,0.048786227,0.44242708522352925,1.6298458e-05,-1.7732216e-05,-3.218623e-05,-7.635121e-05,-1.9790503e-05,-8.303032e-06,-0.00034605744,-2.231053e-05,-4.039628e-05,-3.0926763e-05,7.759095e-05,5.4162178e-05,-0.0001770015,-0.00017787798,-0.0007172292,-0.00018676842,-3.8959475e-05,-1.2897624e-06,0.00011188016,-6.122824e-06,1.3198509e-06,6.9856187e-06,4.191206e-05,2.333877e-05,-0.0002636236,-1.8316325e-05,6.66883e-05,-9.2993825e-05,-4.02857e-05,2.0059504e-05,0.00081620476,0.0004951549,5.137656e-05,1.7851848e-05,0.00041157607,6.371059e-05,-0.00017679013,-0.000268076,-4.934767e-05,-0.00026708658,-6.278504e-05,-7.0724345e-06,0.00011731458,5.1209454e-06,1.5156882e-05,-4.2989173e-05,-0.00013091981,-0.00022398862,1.977927e-05,-6.7139404e-06,-2.6842461e-05,1.755089e-05,4.3385417e-06,9.5232883e-07,8.008456e-05,-8.000108e-06,0.0013109262,-3.539791e-05,0.002380096,-2.105519e-05,0.0003741373,-1.2638567e-05,-0.00048456536,-0.00088836317,-0.0001524178,6.210794e-06,-3.5414865e-05,5.2697735e-05,-7.6267715e-06,-9.5534495e-05,0.00011032917,0.00011943435
DP*BV,-0.1818997578491672,0.051565096,0.0004193844678327115,-3.0554966e-05,6.7914257e-06,-2.1656064e-05,3.5956284e-05,-3.1095748e-05,3.7412763e-06,-0.0005384523,4.6193505e-05,0.000119274126,-3.0264498e-05,4.6690402e-05,9.5064766e-05,7.3569856e-05,-2.6313362e-05,0.0041138884,-9.26171e-05,8.095001e-06,-4.8177453e-06,-1.763082e-05,1.0955724e-05,3.8639078e-06,-1.3983084e-05,2.2347716e-05,-1.7937899e-05,0.00056548766,2.1941183e-05,-8.576222e-06,0.00011396747,8.3113635e-05,-1.731459e-05,-0.00015799582,-0.00018569137,-3.3627646e-05,-7.1612034e-05,2.9282408e-05,0.000113842376,2.9320845e-05,-0.0002487037,0.0013502472,-0.00082657376,2.6313754e-05,1.9209934e-05,1.0447166e-05,0.00016056505,1.5528563e-05,1.4086382e-05,-0.00026825425,8.948329e-05,2.1864387e-05,4.435891e-06,7.870771e-06,3.141384e-06,-1.8566929e-05,-2.6402753e-05,3.9487557e-05,0.00015791129,-0.007362275,0.00047972426,-2.105519e-05,0.002658959,-0.00018837403,0.00017868608,0.00047613005,-8.138958e-05,9.124109e-06,-2.1499913e-05,2.2621536e-05,-9.718999e-05,-2.2007453e-06,2.2470205e-05,4.2549233e-05,-0.0002164557
DP*CS,-0.06579613697283151,0.09941692,0.5080863831625726,-4.8078477e-05,-2.6648444e-05,-3.3485787e-05,9.904122e-06,-6.992261e-05,-1.7827973e-05,-0.0003949223,-3.512798e-05,0.00034691897,1.9382333e-05,-6.61883e-05,1.9530655e-05,0.00043696637,-0.0001040436,-0.0008869474,6.173975e-05,0.0004469654,1.9855675e-05,-1.7905439e-05,1.6038444e-05,4.5474077e-05,1.4421976e-06,7.3257754e-05,-8.0421894e-05,0.0017565807,1.1836657e-05,-2.9983863e-05,7.763108e-05,0.00037768303,-5.8583515e-05,0.000564324,-0.0004999512,-2.7565853e-05,-5.0430634e-05,-0.00016956394,-0.00010372702,0.0011042815,-0.00039926395,0.00055012916,-0.0002084736,7.4193085e-05,-1.8511943e-06,4.8134603e-05,1.4824892e-05,0.0003805648,-0.00010337441,0.0034697915,-0.0004673427,0.00012663736,3.8833036e-06,-5.9476606e-05,1.1222033e-06,-3.8688013e-06,1.0042613e-05,0.00019250266,7.694459e-05,-0.0061601987,-0.000100266625,0.0003741373,-0.00018837403,0.009883724,0.00045772493,-0.0009766474,0.0013906241,7.314937e-05,1.35635955e-05,-2.7636672e-05,-1.3315407e-06,3.720786e-05,-0.00010441257,0.00017941081,0.00023160368
DP*CD,-0.09353970594203076,0.05637124,0.09704497867761203,-9.962373e-06,4.049734e-06,3.1635718e-06,-7.42796e-06,-1.2391056e-05,1.3893028e-05,-0.0002494129,9.745717e-06,0.00012494558,-3.6121506e-05,-5.7982736e-05,-5.724357e-05,-4.9497296e-05,0.0003345228,0.001165638,9.351187e-05,6.067039e-05,-8.210536e-06,1.869413e-05,4.5483266e-06,-5.927263e-06,5.5748256e-05,3.42677e-05,-3.7400176e-05,0.00031803793,4.5401584e-06,1.48972185e-05,-1.08708255e-05,-0.00013197964,0.00013002624,0.00015042197,-0.0002663761,3.9963452e-05,-1.6597853e-05,-0.000114116665,-2.6050215e-05,-2.5812942e-05,0.00079957605,2.5304324e-05,2.3432554e-05,-3.6454974e-06,-1.5701733e-05,-1.6310749e-05,8.065758e-06,-1.5579484e-05,0.00017688965,-0.00023958656,9.258463e-05,-0.0001486123,-4.5379716e-06,2.5498292e-05,-1.1694357e-05,3.5716563e-05,3.9882736e-05,5.8009733e-05,-0.00022895554,-0.0005034521,-4.311063e-05,-1.2638567e-05,0.00017868608,0.00045772493,0.003177717,-0.00019597705,0.00050928135,-2.0714253e-05,-2.2234553e-06,-7.0625624e-06,-3.032273e-06,1.546495e-05,-5.7893617e-06,5.1791165e-05,-8.536344e-05
DP*DP,-1.0407525393201487,0.09081432,2.089719220938505e-30,1.2530702e-06,-0.00011468269,-0.00017975103,-0.0003156329,-9.85747e-05,2.5976276e-05,-0.001001744,0.00017997292,-0.00013835038,1.6699107e-06,-1.4622552e-05,5.0896586e-05,2.3162944e-05,7.5694484e-06,-0.0023511313,-5.422951e-06,-0.00015195884,8.787615e-05,-9.06295e-06,-2.226619e-06,-5.6389413e-06,9.104962e-05,0.00021385273,-3.410311e-05,9.6888754e-05,6.4428736e-05,0.00022256035,-2.5099633e-05,0.0002420594,-1.3864521e-05,0.0010300316,-0.0009456819,-1.4253975e-05,0.00018727592,8.586261e-05,0.00028236126,2.2733933e-05,0.00029509125,0.00070277246,0.000587731,1.8766497e-06,1.8305205e-05,-1.2430872e-05,-4.8215505e-05,0.00028021456,0.000101921716,0.0005586112,-2.5494297e-05,-0.0001165361,1.5232487e-06,-2.6262214e-05,3.913802e-06,-2.904723e-05,-4.2891694e-05,9.723297e-05,0.00024595586,0.0016238034,0.0010922857,-0.00048456536,0.00047613005,-0.0009766474,-0.00019597705,0.008247241,-0.003838759,4.4190667e-05,-5.3355296e-05,-3.3738652e-06,-3.0480147e-05,-1.5140806e-05,-0.00015849297,-0.00038427932,-0.0009249198
DP*CH,0.3909284744018863,0.20310643,0.05426103193084752,-5.2978325e-05,-0.00010415748,-0.00015700412,2.3968027e-05,-0.00016610263,-0.0001474216,-0.0014621302,-0.0007598675,7.486644e-05,-0.00020496928,-0.00017372194,-0.00048808404,0.00020726938,-0.000107887594,-0.0017327501,0.002056616,0.00036023845,3.836035e-05,0.00026114614,-1.0072339e-05,-2.0856614e-05,-2.0418325e-05,2.4113227e-05,0.0006528769,-0.001377205,3.0233508e-05,-0.00013226613,4.306897e-05,-0.00070686854,-0.00010082151,0.0024422584,0.0051624463,-0.00010622012,-0.0002820802,-0.0008962003,-0.00050366734,0.00041849172,-0.0006149333,0.0017032931,0.0029849652,-0.00019244377,-7.899757e-05,-0.00026690375,7.114036e-05,-0.00032748992,0.00040702824,-0.00054070464,0.0033627942,0.0016509901,3.786601e-05,0.000103018174,-8.429871e-05,7.805589e-05,0.00023471328,-0.0019558168,-0.003771914,0.009248574,-0.0011291739,-0.00088836317,-8.138958e-05,0.0013906241,0.00050928135,-0.003838759,0.041252226,0.0008725919,0.00023203321,5.2005496e-05,-0.00020764227,0.000100970996,0.0005053282,-0.0033024894,0.0019339783
CH*CA,-0.020192724462754774,0.26951322,0.9402760194069552,-4.4032655e-05,7.7646866e-05,-0.00017644484,-0.00017749681,-9.458652e-06,0.0002639954,-5.374397e-05,0.0015843312,0.0011626075,6.9560188e-06,-5.858077e-05,-0.00012753636,-0.00015978212,4.658884e-05,0.00068198104,0.0010507967,0.00057097623,-6.76532e-05,-0.00019830636,-4.845752e-05,6.68843e-05,7.9908044e-05,-8.265766e-05,0.00016334257,-0.0009499901,7.2480034e-05,0.00022516586,5.0383343e-05,0.00045904177,9.3515655e-06,-0.00016901032,-0.00035257338,0.0027408702,0.00019095611,-2.6201342e-05,8.115584e-05,0.00017780764,0.00045847506,-0.0015920141,0.0026980392,0.0008198247,1.4290164e-05,3.107374e-06,2.7143273e-05,-2.8244927e-05,0.00017963554,-0.0002321406,0.0005977419,0.006130917,6.36191e-05,-2.1653677e-06,-9.6169875e-05,1.0206132e-05,-0.0006576138,-0.00033422624,-2.5053885e-05,0.000614089,-5.445409e-06,-0.0001524178,9.124115e-06,7.3149364e-05,-2.0714253e-05,4.4190667e-05,0.000872592,0.07263737,-0.00044085825,4.0408053e-05,-0.002548918,-0.0008867131,-0.0015265668,0.0032908088,-0.015166411
CH*BT,-0.20422949537553836,0.041637033,9.342908366635826e-07,6.516649e-06,-2.3515702e-05,0.00017219421,-0.00011718222,-2.0690031e-05,-0.00014702594,2.3524086e-05,-0.0007461753,-4.1625593e-05,-3.4505716e-05,1.3908344e-05,2.9042734e-05,-1.933391e-05,1.7529379e-05,1.3055417e-05,-1.5955044e-05,-0.00033647066,1.817995e-05,0.00028444998,-9.021655e-06,3.871722e-05,-5.1321845e-06,-1.9312634e-05,0.00036741156,-0.0002608866,-0.00026464253,-0.00021664565,-4.943363e-05,-0.0002378967,5.2033727e-05,-0.00013328469,0.0010167963,3.848564e-05,0.00011045255,-1.0400402e-05,0.00013461846,1.0767109e-05,-0.000111685855,0.00025848096,-0.00044366004,1.0500405e-05,0.00010165598,-2.7762096e-06,-4.9147197e-06,2.6201673e-05,-0.00011632975,9.151402e-05,-0.00016304004,0.0005547614,0.0004918895,-0.00010568437,-2.2274475e-05,9.059799e-05,0.00025433605,3.8404025e-05,-0.002208398,-2.3176572e-05,-8.525302e-05,6.2107933e-06,-2.149991e-05,1.35635955e-05,-2.2234556e-06,-5.3355292e-05,0.00023203323,-0.00044085825,0.0017336427,0.000141912,0.0005815027,-6.157714e-05,-0.002333217,0.00049391616,0.0023071992
CH*BU,-0.08330421701367893,0.037252888,0.025339888299962685,5.00288e-06,3.5230798e-06,9.2659626e-05,-4.913602e-05,-7.4195573e-06,-0.00010839375,4.651508e-06,-0.00012771972,-8.629286e-05,5.7048396e-07,-1.9217978e-06,2.860468e-05,-5.1445636e-06,2.1423051e-05,-0.00016914117,2.6637354e-05,4.9387723e-05,4.2575968e-07,5.4722193e-05,1.17075915e-05,-9.3618155e-06,-7.8643876e-05,1.0839893e-08,-9.4109e-05,-0.00025106902,-2.5394538e-05,-0.00015509922,4.6079116e-05,-0.00010015535,-8.22568e-06,-1.4503182e-05,-0.00075242785,-3.3034146e-07,2.9680416e-05,0.00036098057,3.9979477e-06,1.8903267e-05,-1.2688585e-05,-0.00015185947,-0.00030498722,2.2118263e-06,2.3223658e-06,9.0441994e-05,-6.635397e-06,6.326504e-07,3.5460842e-05,-6.380657e-05,-5.1173385e-05,-0.0002067119,1.6861576e-06,0.00070558727,0.00010622323,-5.163356e-05,3.7209506e-06,-4.7142243e-05,-0.0009068403,-0.00022577749,-6.286595e-06,-3.541486e-05,2.2621536e-05,-2.7636672e-05,-7.062563e-06,-3.3738654e-06,5.20055e-05,4.0408053e-05,0.000141912,0.0013877777,0.00036159315,-8.304606e-05,-0.0013523404,-6.096343e-05,-0.0017403708
