Param name,Param value,Param stdv,Param p-value,CA,BT,BU,CS,CD,DP,CH,BV,CA*CA,CA*BT,CA*BU,CA*CS,CA*CD,CA*DP,CA*CH,CA*BV,BT*CA,BT*BT,BT*BU,BT*CS,BT*CD,BT*DP,BT*CH,BT*BV,BU*CA,BU*BT,BU*BU,BU*CS,BU*CD,BU*DP,BU*CH,BU*BV,CS*CA,CS*BT,CS*BU,CS*CS,CS*CD,CS*DP,CS*CH,CS*BV,CD*CA,CD*BT,CD*BU,CD*CS,CD*CD,CD*DP,CD*CH,CD*BV,DP*CA,DP*BT,DP*BU,DP*CS,DP*CD,DP*DP,DP*CH,DP*BV,CH*CA,CH*BT,CH*BU,CH*CS,CH*CD,CH*DP,CH*CH,CH*BV,BV*CA,BV*BT,BV*BU,BV*CS,BV*CD,BV*DP,BV*CH,BV*BV
CA,0.2528515619857925,0.007115566,1.4171995512201477e-276,5.063128e-05,1.8701585e-06,1.0642332e-06,2.5982166e-07,6.6964535e-06,8.8980613e-07,2.3955938e-06,1.9079223e-06,-0.000113930895,-4.6684236e-05,-5.447489e-05,-0.00014275215,-8.824371e-05,-0.00014845165,-0.0001397637,-2.2733315e-05,-2.1227444e-05,-1.6333681e-06,-5.2579094e-07,1.0554909e-06,-1.0061137e-06,7.649627e-08,-4.608585e-06,5.9612245e-07,-3.6332115e-06,2.3122666e-07,-6.7935815e-07,-5.9088366e-06,-2.0281846e-06,3.118564e-06,-2.8069553e-06,4.6844616e-06,1.0983815e-05,-3.99078e-08,1.0984825e-06,-5.095706e-07,-1.3603758e-07,1.1207903e-05,-1.878662e-06,2.581727e-06,0.00010925955,-5.302124e-06,-6.517131e-06,-1.4219824e-05,-8.16525e-06,8.111582e-06,-2.762829e-05,-8.9149677e-07,-0.00011616226,-7.314338e-08,1.629827e-07,-1.0380266e-05,1.4870656e-06,-7.1882127e-06,2.3977182e-06,-4.512605e-07,0.00013057266,-3.9274455e-06,-5.2855376e-06,4.4224955e-05,-5.386475e-06,9.623136e-06,-3.0644085e-06,-2.938035e-06,2.8228824e-05,-7.248849e-07,6.977868e-06,3.5105554e-06,-1.766294e-06,2.4892723e-05,-9.283853e-06,-1.7110158e-06
BT,0.8520830317859394,0.033659656,2.2023860470195468e-141,1.8701585e-06,0.0011329725,0.000104234634,1.2215374e-05,3.549029e-05,8.258577e-06,2.2436836e-05,0.000109672634,-4.164545e-06,5.239107e-05,1.2526372e-05,1.334862e-05,1.6929073e-06,-3.0091962e-05,2.6137619e-05,-2.4665205e-06,-0.00063198095,-0.0011423657,-0.0005792265,2.8082086e-05,-0.0002486977,-0.00011251452,-0.0011209053,-0.0007780944,-0.00038083328,0.00020722182,-6.176546e-05,-0.00049350056,-0.00012802868,-0.00029098714,-7.9291836e-05,-5.2733998e-05,-3.7786373e-05,4.8340327e-05,-2.327859e-06,-2.5437801e-05,-1.5057155e-05,-4.984795e-05,2.4660905e-05,-2.7019354e-05,-0.00025391052,0.0003135843,1.0055535e-05,-0.00035731654,-1.3574576e-05,-0.00018427992,-7.985055e-05,3.6399704e-06,-7.233257e-05,5.8949787e-05,6.6679104e-06,-4.688431e-05,-1.0971476e-05,-3.8409285e-06,-6.907241e-06,-7.237084e-06,-0.00013180479,6.654637e-05,-4.7778753e-06,-7.818382e-05,-2.8914363e-05,-4.1704454e-05,-2.5299187e-05,-2.5002255e-05,-0.000586794,0.00034698838,9.297035e-05,-0.00090948713,-8.673192e-05,-0.00019036657,-0.00012407426,-6.981492e-05
BU,0.7290055381797773,0.021887068,2.9976637819768684e-243,1.0642332e-06,0.000104234634,0.00047904375,8.399705e-06,0.00019935847,7.6383185e-06,3.2606924e-05,0.00016487724,-2.3848722e-06,7.3149895e-06,7.892644e-05,5.174031e-06,1.9177709e-05,-2.9595253e-06,9.722027e-06,1.9228646e-06,-0.0002025797,-0.00010591699,9.112293e-06,-5.869707e-06,-5.4980697e-05,-6.4144086e-05,-4.267344e-05,-7.991121e-05,-0.00085237843,-0.00046059935,-0.00043429475,-0.00020276822,-0.0006912673,-0.0003723141,-0.00016047977,-0.0008161557,-7.5242525e-07,1.077708e-06,1.4996111e-05,-1.7260807e-05,-5.025423e-06,6.736034e-05,5.2283e-05,-5.195936e-05,-0.00022224917,-0.00014996341,1.9948538e-07,-0.00059918145,-0.00029467777,-0.00048611866,-0.00022536745,-5.6418783e-05,0.00010998748,-2.9266919e-06,3.1351043e-05,9.525096e-05,-9.360672e-06,-5.1689316e-05,-2.3801793e-05,-3.6940958e-06,-0.00011938,-1.4878858e-05,2.4106457e-05,-0.0001463791,-2.2845259e-05,-4.0522817e-05,-3.828226e-05,-4.9279028e-05,-6.786839e-05,-0.00010341435,8.092314e-05,-0.00044027698,-0.00016194204,-0.00043014975,-0.00025958536,-0.00012066014
CS,0.2622415484634675,0.009413608,8.687891402457982e-171,2.5982166e-07,1.2215374e-05,8.399705e-06,8.861603e-05,1.7276605e-05,2.1333522e-06,7.867794e-06,1.6770839e-06,-5.750838e-07,2.2325933e-06,4.809219e-06,6.6896587e-06,6.158311e-07,-5.32296e-06,-4.3315454e-06,1.9755412e-06,9.900297e-05,-3.3635397e-06,3.93657e-06,3.9081053e-05,-5.702779e-06,-1.4361818e-05,-1.7109214e-05,4.8344987e-06,8.666129e-05,8.4596095e-06,-3.8550893e-06,0.00048606432,-1.4741415e-05,-4.5910245e-05,-1.6114767e-05,-1.18364505e-05,-0.00017295805,-6.961017e-05,-4.385073e-05,-0.00018608249,-0.00014874633,-0.00046076387,-0.00019613287,-7.075148e-05,-1.5522515e-05,3.5017206e-06,1.2009257e-05,0.00043149208,-2.19032e-05,-0.00016721967,-5.2691375e-05,-1.538832e-05,9.249718e-06,2.0329621e-06,3.2345927e-06,2.0387479e-05,-3.985943e-06,-2.2455086e-05,-5.713582e-06,2.6350344e-07,5.9719343e-05,1.8662494e-06,5.250461e-06,0.0004008955,-1.7900822e-05,-6.88941e-05,-7.5943835e-06,-1.8635092e-05,4.8550733e-05,1.7680879e-05,1.8907129e-05,4.8397837e-06,-2.4115839e-06,3.3538512e-05,-1.8297014e-05,-8.5149543e-07
CD,0.9382803084277375,0.07388215,5.936504064732736e-37,6.6964535e-06,3.549029e-05,0.00019935847,1.7276605e-05,0.005458572,5.045104e-05,6.108743e-05,0.00021962747,-1.559667e-05,1.3931453e-05,1.3128211e-05,-5.1157826e-06,0.0004901528,6.390676e-05,-2.1354566e-05,-2.7527365e-06,0.0003097024,-4.560262e-05,4.5144854e-05,2.4513725e-05,-0.00010349364,-8.39422e-05,0.000113147806,0.00011003534,0.00031746083,-0.00018164786,-0.00019768656,-0.0007551881,0.00031832999,-0.00050619553,5.543858e-05,-0.000107213644,-6.3657867e-06,-5.4218553e-06,1.7976463e-05,-3.715719e-05,0.00037488114,-2.0374198e-05,4.5649573e-05,-2.6206124e-05,-0.0076984796,-0.004258274,-0.0031408572,-0.010527979,-0.008638769,-0.0107881,-0.0076726633,-0.00074377697,0.00038293097,-3.3203272e-05,-2.4965253e-05,-2.593836e-05,0.00016646099,-0.00039097317,-4.6633017e-05,-5.3998033e-06,-0.0004755743,1.9511832e-05,7.115429e-06,-0.00038459717,0.0009113019,4.482153e-06,-0.00011317303,-7.1969303e-06,0.00086805056,-6.770775e-05,0.00013642432,-0.00058068114,0.0010882665,-0.001273383,-3.3558048e-05,-0.0002110979
DP,0.29527548884464044,0.012437825,1.3897496697544124e-124,8.8980613e-07,8.258577e-06,7.6383185e-06,2.1333522e-06,5.045104e-05,0.0001546995,1.3721989e-06,2.0753763e-05,-1.9149184e-06,-1.5822284e-06,5.5458054e-06,3.6159134e-05,-3.5254328e-09,3.6568577e-05,6.7992382e-06,-4.5728143e-06,5.0127164e-06,-4.2820384e-06,7.0808034e-07,1.1784748e-05,3.1533457e-06,-1.971219e-05,1.5003161e-05,5.5692766e-07,-8.4379164e-05,1.0532598e-05,-1.2485623e-06,-3.0020703e-05,1.1185829e-05,-2.283267e-05,1.2412176e-05,2.5013293e-05,-1.39607e-05,1.3632832e-06,3.854821e-06,-4.4975536e-06,7.370593e-06,0.00024208735,-2.3062998e-06,6.3626508e-06,-0.00017351963,-1.9560513e-05,9.493816e-06,-1.4138788e-05,-6.5766566e-05,0.0005284194,3.570167e-05,2.1571628e-05,0.00052988116,-8.670743e-05,-5.4988723e-05,-0.0002816346,-8.0644444e-05,-0.0011709762,-9.828946e-05,-5.2206462e-05,-7.982606e-05,8.921081e-06,7.3940378e-06,-1.5756832e-05,1.5497979e-05,0.00023734859,5.2633084e-07,1.2842954e-05,7.1495306e-06,4.2480765e-06,8.106641e-05,-0.00013052108,1.4973704e-05,0.0008347373,-4.9323744e-06,-1.11701465e-05
CH,0.4619074627746497,0.011495215,0.0,2.3955938e-06,2.2436836e-05,3.2606924e-05,7.867794e-06,6.108743e-05,1.3721989e-06,0.00013213998,4.627291e-06,-5.229498e-06,-1.2968715e-06,-5.825865e-06,3.298683e-05,6.455625e-07,5.540821e-05,-7.994853e-06,-2.1398466e-05,-7.75163e-05,-2.0756728e-05,7.696896e-06,-1.2130101e-05,-1.0042958e-05,-1.0099441e-05,1.9398047e-05,-1.795481e-05,1.0616998e-05,-2.5139574e-05,-1.7708846e-05,-0.00010701753,-4.5545665e-05,-2.7577304e-05,-4.177477e-05,-6.22398e-05,-7.886532e-06,-2.3830448e-06,2.637654e-06,-1.615725e-05,-1.6140577e-05,4.033406e-05,-3.684672e-05,-4.6275236e-05,-8.237028e-05,-4.9216374e-05,-2.6721675e-05,-0.00042091365,-6.975332e-05,-0.00010758198,-0.00013195601,-6.995316e-05,9.066087e-06,-1.0261053e-06,4.2021707e-06,2.1992482e-06,-3.6975068e-06,6.652461e-06,-5.723497e-06,-8.471624e-06,-0.0007367353,-0.00011302258,-0.00011336083,-0.0005708004,-0.00021933504,-0.00017305154,-0.00014054183,-0.00017711452,-4.8553906e-05,8.163969e-06,5.9846927e-05,-7.508309e-05,-1.6400145e-07,-0.00013199626,-1.4992685e-05,2.5296367e-06
BV,0.9076967309096272,0.02931282,1.553999028851871e-210,1.9079223e-06,0.000109672634,0.00016487724,1.6770839e-06,0.00021962747,2.0753763e-05,4.627291e-06,0.0008592414,-4.3391256e-06,1.16478395e-05,1.3457378e-05,9.753271e-06,1.8646142e-05,4.785867e-06,7.748703e-06,3.2657623e-05,-0.00034234775,-0.00011115074,-6.3397642e-06,-0.000108099426,-3.798354e-05,-1.4072573e-05,-0.0003994712,6.8999885e-05,-0.00019265768,-9.51613e-05,-0.00011639679,-0.0018208633,-0.00021727796,-0.00015154808,-0.0004806663,0.00040503152,-3.7728416e-05,-2.2798083e-06,-6.916617e-06,-3.7911968e-06,7.755239e-06,-7.0869035e-05,-1.7562168e-05,3.4866538e-05,-0.000302236,-0.00014991315,-0.00014581425,-0.00073210936,-0.00032768538,-0.00040636156,-0.00026355396,2.4837343e-06,0.00018578651,-9.179921e-06,-2.8710929e-05,-0.000111638576,8.053788e-06,-0.00018554353,-5.4668776e-06,1.630346e-05,0.00012773453,-9.282652e-06,-8.500353e-06,2.8201932e-05,4.1012358e-05,-0.00010045613,-4.651308e-06,-2.3619406e-05,-0.0012168384,-0.0008336407,-0.0012375618,0.00028896218,-0.0009339924,-0.0011546107,-0.0005535832,-0.0008431291
CA*CA,-0.27745179581340523,0.017598175,5.337073099198367e-56,-0.000113930895,-4.164545e-06,-2.3848722e-06,-5.750838e-07,-1.559667e-05,-1.9149184e-06,-5.229498e-06,-4.3391256e-06,0.00030969575,0.00010429223,0.00012291514,0.00031098913,0.00019687403,0.00032081298,0.00030682044,5.2004078e-05,4.958912e-05,3.6496458e-06,1.1540064e-06,-2.2848121e-06,2.2173604e-06,-1.957055e-07,1.0368485e-05,-1.3513344e-06,1.0243239e-05,-5.170235e-07,1.5450955e-06,1.4203996e-05,4.4575754e-06,-6.9326898e-06,6.198726e-06,-1.0637346e-05,-2.3775789e-05,9.362285e-08,-2.4390224e-06,1.1277303e-06,2.4335176e-07,-2.4641635e-05,4.187366e-06,-5.795959e-06,-0.0002371529,1.21670155e-05,1.5091885e-05,3.0508987e-05,1.9530497e-05,-2.0350524e-05,5.995295e-05,2.0108332e-06,0.00026544338,1.1567712e-07,-4.4728972e-07,2.2866918e-05,-3.2936603e-06,1.5254791e-05,-5.0950525e-06,9.5161863e-07,-0.00029111118,8.418496e-06,1.1542429e-05,-9.477344e-05,1.1514573e-05,-2.2001941e-05,6.6924463e-06,5.9051035e-06,-6.062858e-05,1.6815975e-06,-1.5358459e-05,-7.5374264e-06,3.8986764e-06,-5.44903e-05,2.0192323e-05,3.8966414e-06
CA*BT,-0.13266354327698002,0.0156099,1.9175847956898172e-17,-4.6684236e-05,5.239107e-05,7.3149895e-06,2.2325933e-06,1.3931453e-05,-1.5822284e-06,-1.2968715e-06,1.16478395e-05,0.00010429223,0.00024366897,1.594853e-05,-0.00037163007,7.5027805e-05,0.00023159201,0.00010852632,-1.1693797e-05,-0.00026709036,-3.2435335e-05,-2.5548668e-05,-1.2448332e-05,-9.236202e-06,-3.957651e-05,1.846136e-05,1.4620995e-05,2.6545553e-05,4.5189536e-05,-6.6903876e-06,-5.7369143e-05,-1.3327346e-05,-7.0394155e-05,-1.451253e-05,-1.2863694e-05,8.347062e-06,9.507481e-06,-5.2597316e-06,-4.720409e-06,-2.2450015e-06,-8.2009305e-05,7.0453534e-06,3.756748e-07,-5.033154e-05,7.5031014e-05,-1.4158406e-05,-4.1204483e-05,-3.1119915e-05,-0.00019652105,5.2278505e-05,-6.197987e-06,5.9457474e-05,-2.9371863e-06,6.6707395e-07,4.8416507e-05,-5.579195e-06,2.1628435e-05,-5.635571e-07,5.077762e-06,5.7856007e-05,4.8947488e-05,7.693689e-06,4.1274237e-05,8.68966e-06,-0.00016842765,8.5008867e-07,-1.3343363e-05,1.1558999e-05,6.484205e-05,-4.3265427e-05,-0.00012648082,-1.4831679e-05,-6.568687e-05,-9.9063094e-08,-9.920725e-06
