Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
MS014,21,3,-,0,0,0,0,0,0,0,0.594999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,24,1,0.779119595,0,0,0,0,0,0,0,0.547800014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,24,2,0.05843397,0,0,0,0,0,0,0,0.556999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,24,3,0.401246591,0,0,0,0,0,0,0,0.573000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,27,1,-,0,0,0,0,0,0,0,0.528400014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,27,2,-,0,0,0,0,0,0,0,0.539600025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,27,3,-,0,0,0,0,0,0,0,0.553200016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,30,1,-,0,0,0,0,0,0,0,0.521399985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,30,2,-,0,0,0,0,0,0,0,0.53459997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,30,3,-,0,0,0,0,0,0,0,0.545000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,33,1,-,0,0,0,0,0,0,0,0.516600023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,33,2,-,0,0,0,0,0,0,0,0.530699978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,33,3,-,0,0,0,0,0,0,0,0.539600025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,36,1,-,0,0,0,0,0,0,0,0.507200013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,36,2,-,0,0,0,0,0,0,0,0.522099982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,36,3,-,0,0,0,0,0,0,0,0.531000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,39,1,-,0,0,0,0,0,0,0,0.502399991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,39,2,-,0,0,0,0,0,0,0,0.518700014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,39,3,-,0,0,0,0,0,0,0,0.529100011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,42,1,-,0,0,0,0,0,0,0,0.489799986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,42,2,-,0,0,0,0,0,0,0,0.505700002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,42,3,-,0,0,0,0,0,0,0,0.518000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,45,1,-,0,0,0,0,0,0,0,0.483699987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,45,2,-,0,0,0,0,0,0,0,0.496599982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,45,3,-,0,0,0,0,0,0,0,0.504300008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,48,1,-,0,0,0,0,0,0,0,0.469299982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,48,2,-,0,0,0,0,0,0,0,0.489799986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,48,3,-,0,0,0,0,0,0,0,0.499000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,51,1,-,0,0,0,0,0,0,0,0.456099997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,51,2,-,0,0,0,0,0,0,0,0.474900017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,51,3,-,0,0,0,0,0,0,0,0.489200006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,54,1,-,0,0,0,0,0,0,0,0.447900007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,54,2,-,0,0,0,0,0,0,0,0.464900027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,54,3,-,0,0,0,0,0,0,0,0.476499985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,57,1,-,0,0,0,0,0,0,0,0.442200015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,57,2,-,0,0,0,0,0,0,0,0.457899998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,57,3,-,0,0,0,0,0,0,0,0.465799997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,60,1,-,0,0,0,0,0,0,0,0.43629999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,60,2,-,0,0,0,0,0,0,0,0.448799978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,60,3,-,0,0,0,0,0,0,0,0.457499991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,63,1,-,0,0,0,0,0,0,0,0.43900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,63,2,-,0,0,0,0,0,0,0,0.450900028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,63,3,-,0,0,0,0,0,0,0,0.459199975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,66,1,-,0,0,0,0,0,0,0,0.432900021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,66,2,-,0,0,0,0,0,0,0,0.442600022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014,66,3,-,0,0,0,0,0,0,0,0.451500009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,1,-,0.054330829,0.074881694,0.087445178,0.003411277,0.019053231,0.224062668,0.016889982,0.544889125,0.003910488,0.021632489,0.002080047,0.009235409,0.104002353,0.017638799,0.113570569,0.131375772,0.125967649,0.100424672,8.32019E-05,0,0.012979494,0.000915221,0.180132075,0.000499211,0.396706574,0.021882095
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,2,-,0.037880449,0.062255135,0.066949995,0.002958405,0.017428865,0.182649363,0.012541065,0.395976102,0.002508213,0.01324851,0.001865082,0.006302689,0.07273818,0.01099755,0.079362435,0.092225066,0.06907233,0.06540648,0.000257253,0,0.008746589,0.000578818,0.121551865,0.000128626,0.301693015,0.015177905
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,3,-,0.036113262,0.061614294,0.065890864,0.002771851,0.018531806,0.202107555,0.014255235,0.439774002,0.002851047,0.013304886,0.001900698,0.008553141,0.084343474,0.011958558,0.088303262,0.104221607,0.089332806,0.083155538,7.91958E-05,0,0.009741077,0.001267132,0.127188375,0.000158392,0.321772334,0.014809605
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,1,6.564082587,0.076090141,0.039890213,0.041296035,0.001054367,0.068533845,0.391170103,0.008434935,0.366919665,0.004217467,0.001405822,0.001230095,0.006501929,0.18925885,0.017221325,0.065195017,0.064316378,0.016166958,0.118616271,0.000527183,0,0.014233953,0.000527183,0.376584695,0.012125219,0.204019986,0.025129077
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,2,5.165562914,0.071714723,0.030753577,0.036511693,0.003795122,0.062292351,0.367734257,0.006281582,0.379643089,0.002355593,0.001570395,0.001308663,0.004842052,0.155207412,0.01374096,0.05810463,0.065040543,0.016750884,0.093176794,0.000261733,0,0.012563163,0.000654331,0.320622395,0.008506308,0.202057542,0.020676873
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,1,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,2,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
MS014-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,3,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
