Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
Strain292-BF,24,3,0.031228314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571666679,0,0,0,0,0,0,0,0,0,0,0
Strain292,0,1,0,0,0,0,0,0,0,0,0.019700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,0,2,0,0,0,0,0,0,0,0,0.016599993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,0,3,0,0,0,0,0,0,0,0,0.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,3,1,-,0,0,0,0,0,0,0,0.011699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,3,2,-,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,3,3,-,0,0,0,0,0,0,0,0.017200003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,6,1,-,0,0,0,0,0,0,0,0.037500004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,6,2,-,0,0,0,0,0,0,0,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,6,3,-,0,0,0,0,0,0,0,0.035999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,9,1,-,0,0,0,0,0,0,0,0.493299971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,9,2,-,0,0,0,0,0,0,0,0.510500024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,9,3,-,0,0,0,0,0,0,0,0.490000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,12,1,-,0,0,0,0,0,0,0,0.570000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,12,2,-,0,0,0,0,0,0,0,0.575199972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,12,3,-,0,0,0,0,0,0,0,0.555499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,15,1,-,0,0,0,0,0,0,0,0.578099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,15,2,-,0,0,0,0,0,0,0,0.576999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,15,3,-,0,0,0,0,0,0,0,0.558500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,18,1,-,0,0,0,0,0,0,0,0.559799979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,18,2,-,0,0,0,0,0,0,0,0.555000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,18,3,-,0,0,0,0,0,0,0,0.536199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,21,1,-,0,0,0,0,0,0,0,0.551700006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,21,2,-,0,0,0,0,0,0,0,0.547100017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,21,3,-,0,0,0,0,0,0,0,0.526600013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,24,1,1.263011797,0,0,0,0,0,0,0,0.53670002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,24,2,1.276891048,0,0,0,0,0,0,0,0.533100019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,24,3,1.492019431,0,0,0,0,0,0,0,0.513600002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,27,1,-,0,0,0,0,0,0,0,0.512399981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,27,2,-,0,0,0,0,0,0,0,0.505599986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,27,3,-,0,0,0,0,0,0,0,0.487400005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,30,1,-,0,0,0,0,0,0,0,0.490400026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,30,2,-,0,0,0,0,0,0,0,0.474999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,30,3,-,0,0,0,0,0,0,0,0.459699998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,33,1,-,0,0,0,0,0,0,0,0.485000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,33,2,-,0,0,0,0,0,0,0,0.467000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,33,3,-,0,0,0,0,0,0,0,0.451100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,36,1,-,0,0,0,0,0,0,0,0.481599996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,36,2,-,0,0,0,0,0,0,0,0.46480001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,36,3,-,0,0,0,0,0,0,0,0.448199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,39,1,-,0,0,0,0,0,0,0,0.480099986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,39,2,-,0,0,0,0,0,0,0,0.462799976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,39,3,-,0,0,0,0,0,0,0,0.447300027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,42,1,-,0,0,0,0,0,0,0,0.475300024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,42,2,-,0,0,0,0,0,0,0,0.458400021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,42,3,-,0,0,0,0,0,0,0,0.444400022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,45,1,-,0,0,0,0,0,0,0,0.4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,45,2,-,0,0,0,0,0,0,0,0.447900007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,45,3,-,0,0,0,0,0,0,0,0.437600027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,48,1,-,0,0,0,0,0,0,0,0.448499988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,48,2,-,0,0,0,0,0,0,0,0.431700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,48,3,-,0,0,0,0,0,0,0,0.426800023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,51,1,-,0,0,0,0,0,0,0,0.421300004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,51,2,-,0,0,0,0,0,0,0,0.404800008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,51,3,-,0,0,0,0,0,0,0,0.406000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,54,1,-,0,0,0,0,0,0,0,0.389999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,54,2,-,0,0,0,0,0,0,0,0.369499991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,54,3,-,0,0,0,0,0,0,0,0.375199984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,57,1,-,0,0,0,0,0,0,0,0.35740001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,57,2,-,0,0,0,0,0,0,0,0.334000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,57,3,-,0,0,0,0,0,0,0,0.342099975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,60,1,-,0,0,0,0,0,0,0,0.327399979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,60,2,-,0,0,0,0,0,0,0,0.302600006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,60,3,-,0,0,0,0,0,0,0,0.310499976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,63,1,-,0,0,0,0,0,0,0,0.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,63,2,-,0,0,0,0,0,0,0,0.276799987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,63,3,-,0,0,0,0,0,0,0,0.284300009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,66,1,-,0,0,0,0,0,0,0,0.282199989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,66,2,-,0,0,0,0,0,0,0,0.256800006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292,66,3,-,0,0,0,0,0,0,0,0.261800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,1,-,0.043618903,0.055514967,0.060871675,0.00292184,0.012661308,0.197432929,0.011130821,0.12174335,0.00264357,0.011061253,0.001947894,0.006261087,0.14344845,0.010643847,0.096699003,0.100386088,0.09329019,0.084802939,0,0,0.008556818,0.000417406,0.092872784,0.000347838,0.333785481,0.012939579
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,2,-,0.063158176,0.089397805,0.091025069,0.00355964,0.021561245,0.248259434,0.015662414,0.154691766,0.003254528,0.015459006,0.0025426,0.007729503,0.21856187,0.015255598,0.13414756,0.153979838,0.154488358,0.111467571,0.000203408,0,0.012814702,0.001728968,0.136079936,0.000305112,0.508926755,0.020239094
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,12,3,-,0.061835856,0.080505321,0.091836499,0.004316639,0.02039612,0.19888915,0.014892405,0.138348286,0.001726656,0.014892405,0.002266236,0.00992827,0.233206432,0.015108237,0.121945057,0.140938269,0.128096268,0.098635205,0.000107916,0,0.014244909,0.000863328,0.13716121,0.000323748,0.465873283,0.022662356
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,1,0,0.085387866,0.045907455,0.044989306,0.002938077,0.055088946,0.676859518,0.0104669,0.088509573,0.003488967,0.008630602,0.001652668,0.004590746,0.293807713,0.02056654,0.073819188,0.074920967,0.029564401,0.17389744,0.00036726,0,0.015241275,0.00018363,0.395905893,0.00973238,0.371299497,0.03084981
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,2,0.374739764,0.077569169,0.04053756,0.03944195,0.002629463,0.051055413,0.608063398,0.009422244,0.048645072,0.002410341,0.005478049,0.001533854,0.003505951,0.273902431,0.020378341,0.081513364,0.08107512,0.01687239,0.165217947,0.000657366,0,0.013366439,0.000657366,0.406909452,0.009422244,0.361551209,0.022350438
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,24,3,0,0.07476717,0.040280468,0.059593021,0.004414298,0.04193583,0.537440764,0.008000915,0.039452787,0.006345553,0.001379468,0.000551787,0.003310723,0.269548063,0.021795596,0.087182383,0.09766634,0.014346468,0.137946808,0,0,0.011587532,0.000551787,0.368317977,0.009104489,0.359765275,0.017381298
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,1,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,2,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
Strain292-CA-DP-CH-CS-BT-BU-BV-EL-BO-PC-BH-ER-PJ-AC-DL-BP-CG-RI-BA-BC-BY-BL-CC-DF-BF,0,3,0,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615,0.000384615
