Treatments,Time,CA,BT,BU,CS,CD,DP,CH,BV
MonocultureCH,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48866667846838574,0.0
MonocultureCH,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295999894539514,0.0
MonocultureCH,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477200016379356,0.0
MonocultureCH,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4403333316246663,0.0
MonocultureCS,0.0,0.0,0.0,0.0,0.021499993900457967,0.0,0.0,0.0,0.0
MonocultureCS,3.0,0.0,0.0,0.0,0.032833335300286565,0.0,0.0,0.0,0.0
MonocultureCS,6.0,0.0,0.0,0.0,0.0692666595180829,0.0,0.0,0.0,0.0
MonocultureCS,9.0,0.0,0.0,0.0,0.15263333171606033,0.0,0.0,0.0,0.0
MonocultureCS,12.0,0.0,0.0,0.0,0.26316665858030236,0.0,0.0,0.0,0.0
MonocultureCS,15.0,0.0,0.0,0.0,0.49103332807620337,0.0,0.0,0.0,0.0
MonocultureCS,18.0,0.0,0.0,0.0,0.8652999922633167,0.0,0.0,0.0,0.0
MonocultureCS,21.0,0.0,0.0,0.0,0.9098999823133144,0.0,0.0,0.0,0.0
MonocultureCS,24.0,0.0,0.0,0.0,0.8545333469907437,0.0,0.0,0.0,0.0
MonocultureDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0023333430290222133,0.0,0.0
MonocultureDP,3.0,0.0,0.0,0.0,0.0,0.0,0.016500006119410132,0.0,0.0
MonocultureDP,6.0,0.0,0.0,0.0,0.0,0.0,0.04683334132035571,0.0,0.0
MonocultureDP,9.0,0.0,0.0,0.0,0.0,0.0,0.10046666860580422,0.0,0.0
MonocultureDP,12.0,0.0,0.0,0.0,0.0,0.0,0.14090001086393933,0.0,0.0
MonocultureDP,15.0,0.0,0.0,0.0,0.0,0.0,0.135133331020673,0.0,0.0
MonocultureDP,18.0,0.0,0.0,0.0,0.0,0.0,0.13923334578672966,0.0,0.0
MonocultureDP,21.0,0.0,0.0,0.0,0.0,0.0,0.141566668947537,0.0,0.0
MonocultureDP,24.0,0.0,0.0,0.0,0.0,0.0,0.14536667366822498,0.0,0.0
MonocultureMS008,0.0,0.0,0.0,0.0,0.0,0.014733329415321334,0.0,0.0,0.0
MonocultureMS008,3.0,0.0,0.0,0.0,0.0,0.12806666394074703,0.0,0.0,0.0
MonocultureMS008,6.0,0.0,0.0,0.0,0.0,0.6495999842882153,0.0,0.0,0.0
MonocultureMS008,9.0,0.0,0.0,0.0,0.0,0.687433317303657,0.0,0.0,0.0
MonocultureMS008,12.0,0.0,0.0,0.0,0.0,0.6031333357095714,0.0,0.0,0.0
MonocultureMS008,15.0,0.0,0.0,0.0,0.0,0.5326000005006782,0.0,0.0,0.0
MonocultureMS008,18.0,0.0,0.0,0.0,0.0,0.5037666509548817,0.0,0.0,0.0
MonocultureMS008,21.0,0.0,0.0,0.0,0.0,0.49976666271686504,0.0,0.0,0.0
MonocultureMS008,24.0,0.0,0.0,0.0,0.0,0.4055333286523813,0.0,0.0,0.0
