,Time,Replicate,media,OD,Strain
518,15,3,DM29 + Succinate,0.349299982,MS002
519,15,3,DM29 + Sorbitol,0.23650001,MS002
520,15,3,DM29 + Mannitol,0.615400001,MS002
521,15,3,DM29 + Trehalose,0.303199999,MS002
522,18,1,DM29 + GalNAc,0.161600009,MS002
523,18,1,DM29 + Fucose,0.243399993,MS002
524,18,1,DM29 + Succinate,0.353499994,MS002
525,18,1,DM29 + Sorbitol,0.214400008,MS002
526,18,1,DM29 + Mannitol,0.479400024,MS002
527,18,1,DM29 + Trehalose,0.259400003,MS002
528,18,2,DM29 + GalNAc,0.15699999,MS002
529,18,2,DM29 + Fucose,0.27319999,MS002
530,18,2,DM29 + Succinate,0.335999981,MS002
531,18,2,DM29 + Sorbitol,0.209299996,MS002
532,18,2,DM29 + Mannitol,0.485500023,MS002
533,18,2,DM29 + Trehalose,0.263099991,MS002
534,18,3,DM29 + GalNAc,0.147999987,MS002
535,18,3,DM29 + Fucose,0.258900002,MS002
536,18,3,DM29 + Succinate,0.344099983,MS002
537,18,3,DM29 + Sorbitol,0.207699999,MS002
538,18,3,DM29 + Mannitol,0.51319997,MS002
539,18,3,DM29 + Trehalose,0.268400006,MS002
540,21,1,DM29 + GalNAc,0.1549,MS002
541,21,1,DM29 + Fucose,0.270600006,MS002
542,21,1,DM29 + Succinate,0.342199996,MS002
543,21,1,DM29 + Sorbitol,0.206599996,MS002
544,21,1,DM29 + Mannitol,0.420400009,MS002
545,21,1,DM29 + Trehalose,0.240200006,MS002
546,21,2,DM29 + GalNAc,0.148800001,MS002
547,21,2,DM29 + Fucose,0.285300002,MS002
548,21,2,DM29 + Succinate,0.322500005,MS002
549,21,2,DM29 + Sorbitol,0.201500013,MS002
550,21,2,DM29 + Mannitol,0.424800023,MS002
551,21,2,DM29 + Trehalose,0.241599999,MS002
552,21,3,DM29 + GalNAc,0.143300012,MS002
553,21,3,DM29 + Fucose,0.276999995,MS002
554,21,3,DM29 + Succinate,0.328899995,MS002
555,21,3,DM29 + Sorbitol,0.197799996,MS002
556,21,3,DM29 + Mannitol,0.449600026,MS002
557,21,3,DM29 + Trehalose,0.248300008,MS002
558,24,1,DM29 + GalNAc,0.1303,MS002
559,24,1,DM29 + Fucose,0.245699987,MS002
560,24,1,DM29 + Succinate,0.353699997,MS002
561,24,1,DM29 + Sorbitol,0.203699991,MS002
562,24,1,DM29 + Mannitol,0.408399984,MS002
563,24,1,DM29 + Trehalose,0.231699996,MS002
564,24,2,DM29 + GalNAc,0.124899998,MS002
565,24,2,DM29 + Fucose,0.261499986,MS002
566,24,2,DM29 + Succinate,0.337699995,MS002
567,24,2,DM29 + Sorbitol,0.197400019,MS002
568,24,2,DM29 + Mannitol,0.405400023,MS002
569,24,2,DM29 + Trehalose,0.225899987,MS002
570,24,3,DM29 + GalNAc,0.12879999,MS002
571,24,3,DM29 + Fucose,0.248300001,MS002
572,24,3,DM29 + Succinate,0.342299983,MS002
573,24,3,DM29 + Sorbitol,0.194399998,MS002
574,24,3,DM29 + Mannitol,0.425199971,MS002
575,24,3,DM29 + Trehalose,0.240799986,MS002
576,27,1,DM29 + GalNAc,0.12910001,MS002
577,27,1,DM29 + Fucose,0.265099987,MS002
578,27,1,DM29 + Succinate,0.337099984,MS002
579,27,1,DM29 + Sorbitol,0.201700017,MS002
580,27,1,DM29 + Mannitol,0.384800002,MS002
581,27,1,DM29 + Trehalose,0.228000008,MS002
582,27,2,DM29 + GalNAc,0.1303,MS002
583,27,2,DM29 + Fucose,0.274900004,MS002
584,27,2,DM29 + Succinate,0.319199994,MS002
585,27,2,DM29 + Sorbitol,0.195299998,MS002
586,27,2,DM29 + Mannitol,0.385600015,MS002
587,27,2,DM29 + Trehalose,0.223700009,MS002
588,27,3,DM29 + GalNAc,0.129199997,MS002
589,27,3,DM29 + Fucose,0.256200001,MS002
590,27,3,DM29 + Succinate,0.304999992,MS002
591,27,3,DM29 + Sorbitol,0.192100003,MS002
592,27,3,DM29 + Mannitol,0.405099973,MS002
593,27,3,DM29 + Trehalose,0.236699991,MS002
594,30,1,DM29 + GalNAc,0.1259,MS002
595,30,1,DM29 + Fucose,0.246999994,MS002
596,30,1,DM29 + Succinate,0.309099987,MS002
597,30,1,DM29 + Sorbitol,0.198699996,MS002
598,30,1,DM29 + Mannitol,0.371700004,MS002
599,30,1,DM29 + Trehalose,0.223700009,MS002
600,30,2,DM29 + GalNAc,0.123600006,MS002
601,30,2,DM29 + Fucose,0.266599998,MS002
602,30,2,DM29 + Succinate,0.28839998,MS002
603,30,2,DM29 + Sorbitol,0.192900017,MS002
604,30,2,DM29 + Mannitol,0.374299988,MS002
605,30,2,DM29 + Trehalose,0.217499994,MS002
606,30,3,DM29 + GalNAc,0.120800004,MS002
607,30,3,DM29 + Fucose,0.249999985,MS002
608,30,3,DM29 + Succinate,0.274099991,MS002
609,30,3,DM29 + Sorbitol,0.190300003,MS002
610,30,3,DM29 + Mannitol,0.394900009,MS002
611,30,3,DM29 + Trehalose,0.232500009,MS002
612,33,1,DM29 + GalNAc,0.116599992,MS002
613,33,1,DM29 + Fucose,0.240400001,MS002
614,33,1,DM29 + Succinate,0.277499989,MS002
615,33,1,DM29 + Sorbitol,0.195799991,MS002
616,33,1,DM29 + Mannitol,0.249999985,MS002
617,33,1,DM29 + Trehalose,0.225300007,MS002
618,33,2,DM29 + GalNAc,0.115699992,MS002
619,33,2,DM29 + Fucose,0.253700003,MS002
620,33,2,DM29 + Succinate,0.271300003,MS002
621,33,2,DM29 + Sorbitol,0.191,MS002
622,33,2,DM29 + Mannitol,0.305199996,MS002
623,33,2,DM29 + Trehalose,0.210299991,MS002
624,33,3,DM29 + GalNAc,0.114299998,MS002
625,33,3,DM29 + Fucose,0.223199979,MS002
626,33,3,DM29 + Succinate,0.258200005,MS002
627,33,3,DM29 + Sorbitol,0.190599993,MS002
628,33,3,DM29 + Mannitol,0.332799986,MS002
629,33,3,DM29 + Trehalose,0.2328,MS002
630,36,1,DM29 + GalNAc,0.113499999,MS002
631,36,1,DM29 + Fucose,0.238899991,MS002
632,36,1,DM29 + Succinate,0.2104,MS002
633,36,1,DM29 + Sorbitol,0.190000013,MS002
634,36,1,DM29 + Mannitol,0.108699992,MS002
635,36,1,DM29 + Trehalose,0.212099992,MS002
636,36,2,DM29 + GalNAc,0.115500003,MS002
637,36,2,DM29 + Fucose,0.244200006,MS002
638,36,2,DM29 + Succinate,0.239399985,MS002
639,36,2,DM29 + Sorbitol,0.187700018,MS002
640,36,2,DM29 + Mannitol,0.133000001,MS002
641,36,2,DM29 + Trehalose,0.187200002,MS002
642,36,3,DM29 + GalNAc,0.118300006,MS002
643,36,3,DM29 + Fucose,0.217899993,MS002
644,36,3,DM29 + Succinate,0.241899982,MS002
645,36,3,DM29 + Sorbitol,0.185199991,MS002
646,36,3,DM29 + Mannitol,0.144999996,MS002
647,36,3,DM29 + Trehalose,0.199800007,MS002
648,39,1,DM29 + GalNAc,0.1065,MS002
649,39,1,DM29 + Fucose,0.217499986,MS002
650,39,1,DM29 + Succinate,0.115799993,MS002
651,39,1,DM29 + Sorbitol,0.165600017,MS002
652,39,1,DM29 + Mannitol,0.082800001,MS002
653,39,1,DM29 + Trehalose,0.181399994,MS002
654,39,2,DM29 + GalNAc,0.107099995,MS002
655,39,2,DM29 + Fucose,0.223199979,MS002
656,39,2,DM29 + Succinate,0.134299979,MS002
657,39,2,DM29 + Sorbitol,0.175300017,MS002
658,39,2,DM29 + Mannitol,0.088699996,MS002
659,39,2,DM29 + Trehalose,0.16269999,MS002
660,39,3,DM29 + GalNAc,0.114999995,MS002
661,39,3,DM29 + Fucose,0.20099999,MS002
662,39,3,DM29 + Succinate,0.156200007,MS002
663,39,3,DM29 + Sorbitol,0.121300012,MS002
664,39,3,DM29 + Mannitol,0.091299996,MS002
665,39,3,DM29 + Trehalose,0.172199987,MS002
666,42,1,DM29 + GalNAc,0.113199994,MS002
667,42,1,DM29 + Fucose,0.218700007,MS002
668,42,1,DM29 + Succinate,0.08829999,MS002
669,42,1,DM29 + Sorbitol,0.136199996,MS002
670,42,1,DM29 + Mannitol,0.077999994,MS002
671,42,1,DM29 + Trehalose,0.186500005,MS002
672,42,2,DM29 + GalNAc,0.112800002,MS002
673,42,2,DM29 + Fucose,0.238899991,MS002
674,42,2,DM29 + Succinate,0.097399995,MS002
675,42,2,DM29 + Sorbitol,0.169100001,MS002
676,42,2,DM29 + Mannitol,0.090499997,MS002
677,42,2,DM29 + Trehalose,0.169600002,MS002
678,42,3,DM29 + GalNAc,0.118100002,MS002
679,42,3,DM29 + Fucose,0.214099988,MS002
680,42,3,DM29 + Succinate,0.097599998,MS002
681,42,3,DM29 + Sorbitol,0.107299998,MS002
682,42,3,DM29 + Mannitol,0.100500002,MS002
683,42,3,DM29 + Trehalose,0.171899997,MS002
684,45,1,DM29 + GalNAc,0.108899996,MS002
685,45,1,DM29 + Fucose,0.209299996,MS002
686,45,1,DM29 + Succinate,0.065099999,MS002
687,45,1,DM29 + Sorbitol,0.1197,MS002
688,45,1,DM29 + Mannitol,0.091399997,MS002
689,45,1,DM29 + Trehalose,0.176100008,MS002
690,45,2,DM29 + GalNAc,0.107600004,MS002
691,45,2,DM29 + Fucose,0.22679998,MS002
692,45,2,DM29 + Succinate,0.074999988,MS002
693,45,2,DM29 + Sorbitol,0.170900002,MS002
694,45,2,DM29 + Mannitol,0.080300003,MS002
695,45,2,DM29 + Trehalose,0.168999992,MS002
696,45,3,DM29 + GalNAc,0.109599993,MS002
697,45,3,DM29 + Fucose,0.211899981,MS002
698,45,3,DM29 + Succinate,0.076499999,MS002
699,45,3,DM29 + Sorbitol,0.110200003,MS002
700,45,3,DM29 + Mannitol,0.084800005,MS002
701,45,3,DM29 + Trehalose,0.157699995,MS002
702,48,1,DM29 + GalNAc,0.111399993,MS002
703,48,1,DM29 + Fucose,0.228499994,MS002
704,48,1,DM29 + Succinate,0.065499991,MS002
705,48,1,DM29 + Sorbitol,0.121900007,MS002
706,48,1,DM29 + Mannitol,0.036200002,MS002
707,48,1,DM29 + Trehalose,0.190100007,MS002
708,48,2,DM29 + GalNAc,0.108600006,MS002
709,48,2,DM29 + Fucose,0.24529998,MS002
710,48,2,DM29 + Succinate,0.066099986,MS002
711,48,2,DM29 + Sorbitol,0.155200019,MS002
712,48,2,DM29 + Mannitol,0.037499994,MS002
713,48,2,DM29 + Trehalose,0.178699993,MS002
714,48,3,DM29 + GalNAc,0.110200003,MS002
715,48,3,DM29 + Fucose,0.224600002,MS002
716,48,3,DM29 + Succinate,0.073099986,MS002
717,48,3,DM29 + Sorbitol,0.123500004,MS002
718,48,3,DM29 + Mannitol,0.092999995,MS002
719,48,3,DM29 + Trehalose,0.163399987,MS002
720,51,1,DM29 + GalNAc,0.096900001,MS002
721,51,1,DM29 + Fucose,0.219899997,MS002
722,51,1,DM29 + Succinate,0.058899999,MS002
723,51,1,DM29 + Sorbitol,0.108800009,MS002
724,51,1,DM29 + Mannitol,0.033099994,MS002
725,51,1,DM29 + Trehalose,0.168600015,MS002
726,51,2,DM29 + GalNAc,0.098299995,MS002
727,51,2,DM29 + Fucose,0.239099994,MS002
728,51,2,DM29 + Succinate,0.056899995,MS002
729,51,2,DM29 + Sorbitol,0.122600004,MS002
730,51,2,DM29 + Mannitol,0.027999997,MS002
731,51,2,DM29 + Trehalose,0.169100009,MS002
732,51,3,DM29 + GalNAc,0.105599999,MS002
733,51,3,DM29 + Fucose,0.220199987,MS002
734,51,3,DM29 + Succinate,0.066199988,MS002
735,51,3,DM29 + Sorbitol,0.105100006,MS002
736,51,3,DM29 + Mannitol,0.035599992,MS002
737,51,3,DM29 + Trehalose,0.149000011,MS002
738,54,1,DM29 + GalNAc,0.088200003,MS002
739,54,1,DM29 + Fucose,0.200299993,MS002
740,54,1,DM29 + Succinate,0.059199989,MS002
741,54,1,DM29 + Sorbitol,0.102500007,MS002
742,54,1,DM29 + Mannitol,0.062999994,MS002
743,54,1,DM29 + Trehalose,0.16300001,MS002
744,54,2,DM29 + GalNAc,0.093400001,MS002
745,54,2,DM29 + Fucose,0.221000001,MS002
746,54,2,DM29 + Succinate,0.048099995,MS002
747,54,2,DM29 + Sorbitol,0.1109,MS002
748,54,2,DM29 + Mannitol,0.031800002,MS002
749,54,2,DM29 + Trehalose,0.165900014,MS002
750,54,3,DM29 + GalNAc,0.091900006,MS002
751,54,3,DM29 + Fucose,0.202999994,MS002
752,54,3,DM29 + Succinate,0.05659999,MS002
753,54,3,DM29 + Sorbitol,0.097200006,MS002
754,54,3,DM29 + Mannitol,0.025399998,MS002
755,54,3,DM29 + Trehalose,0.13719999,MS002
756,57,1,DM29 + GalNAc,0.080699995,MS002
757,57,1,DM29 + Fucose,0.186499998,MS002
758,57,1,DM29 + Succinate,0.060799986,MS002
759,57,1,DM29 + Sorbitol,0.1021,MS002
760,57,1,DM29 + Mannitol,0.088100001,MS002
761,57,1,DM29 + Trehalose,0.1615,MS002
762,57,2,DM29 + GalNAc,0.089499995,MS002
763,57,2,DM29 + Fucose,0.200900003,MS002
764,57,2,DM29 + Succinate,0.049899995,MS002
765,57,2,DM29 + Sorbitol,0.092700005,MS002
766,57,2,DM29 + Mannitol,0.072500005,MS002
767,57,2,DM29 + Trehalose,0.162300013,MS002
768,57,3,DM29 + GalNAc,0.087500006,MS002
769,57,3,DM29 + Fucose,0.19219999,MS002
770,57,3,DM29 + Succinate,0.059199989,MS002
771,57,3,DM29 + Sorbitol,0.094600007,MS002
772,57,3,DM29 + Mannitol,0.035099998,MS002
773,57,3,DM29 + Trehalose,0.131600015,MS002
774,60,1,DM29 + GalNAc,0.062299997,MS002
775,60,1,DM29 + Fucose,0.153699979,MS002
776,60,1,DM29 + Succinate,0.067599997,MS002
777,60,1,DM29 + Sorbitol,0.07010001,MS002
778,60,1,DM29 + Mannitol,0.055199996,MS002
779,60,1,DM29 + Trehalose,0.168400012,MS002
780,60,2,DM29 + GalNAc,0.064699993,MS002
781,60,2,DM29 + Fucose,0.164499983,MS002
782,60,2,DM29 + Succinate,0.048499986,MS002
783,60,2,DM29 + Sorbitol,0.07980001,MS002
784,60,2,DM29 + Mannitol,0.027199999,MS002
785,60,2,DM29 + Trehalose,0.176199995,MS002
786,60,3,DM29 + GalNAc,0.086400002,MS002
787,60,3,DM29 + Fucose,0.144399986,MS002
788,60,3,DM29 + Succinate,0.056699991,MS002
789,60,3,DM29 + Sorbitol,0.08070001,MS002
790,60,3,DM29 + Mannitol,0.050599992,MS002
791,60,3,DM29 + Trehalose,0.127999999,MS002
792,63,1,DM29 + GalNAc,0.144500002,MS002
793,63,1,DM29 + Fucose,0.102199987,MS002
794,63,1,DM29 + Succinate,0.073899999,MS002
795,63,1,DM29 + Sorbitol,0.052600011,MS002
796,63,1,DM29 + Mannitol,0.142900005,MS002
797,63,1,DM29 + Trehalose,0.159299992,MS002
798,63,2,DM29 + GalNAc,0.067200005,MS002
799,63,2,DM29 + Fucose,0.1197,MS002
800,63,2,DM29 + Succinate,0.052899986,MS002
801,63,2,DM29 + Sorbitol,0.061400011,MS002
802,63,2,DM29 + Mannitol,0.032700002,MS002
803,63,2,DM29 + Trehalose,0.167100005,MS002
804,63,3,DM29 + GalNAc,0.081399992,MS002
805,63,3,DM29 + Fucose,0.113699988,MS002
806,63,3,DM29 + Succinate,0.057899997,MS002
807,63,3,DM29 + Sorbitol,0.063500002,MS002
808,63,3,DM29 + Mannitol,0.088699996,MS002
809,63,3,DM29 + Trehalose,0.120500006,MS002
810,66,1,DM29 + GalNAc,0.066599995,MS002
811,66,1,DM29 + Fucose,0.094199985,MS002
812,66,1,DM29 + Succinate,0.090299994,MS002
813,66,1,DM29 + Sorbitol,0.048600003,MS002
814,66,1,DM29 + Mannitol,0.045299992,MS002
815,66,1,DM29 + Trehalose,0.162600003,MS002
816,66,2,DM29 + GalNAc,0.076700002,MS002
817,66,2,DM29 + Fucose,0.106899992,MS002
818,66,2,DM29 + Succinate,0.06099999,MS002
819,66,2,DM29 + Sorbitol,0.055600002,MS002
820,66,2,DM29 + Mannitol,0.039999992,MS002
821,66,2,DM29 + Trehalose,0.171899997,MS002
822,66,3,DM29 + GalNAc,0.083100006,MS002
823,66,3,DM29 + Fucose,0.100899994,MS002
824,66,3,DM29 + Succinate,0.0634,MS002
825,66,3,DM29 + Sorbitol,0.060400009,MS002
826,66,3,DM29 + Mannitol,0.054399997,MS002
827,66,3,DM29 + Trehalose,0.134100012,MS002
828,0,1,DM29 + GalNAc,0.012300007,MS004
829,0,1,DM29 + Fucose,0.013699994,MS004
830,0,1,DM29 + Succinate,0.011599995,MS004
831,0,1,DM29 + Sorbitol,0.017099999,MS004
832,0,1,DM29 + Mannitol,0.011500008,MS004
833,0,1,DM29 + Trehalose,-0.003999993,MS004
834,0,2,DM29 + GalNAc,0.017099999,MS004
835,0,2,DM29 + Fucose,0.0176,MS004
836,0,2,DM29 + Succinate,0.004200004,MS004
837,0,2,DM29 + Sorbitol,0.011799999,MS004
838,0,2,DM29 + Mannitol,0.008899994,MS004
839,0,2,DM29 + Trehalose,-0.005500004,MS004
840,0,3,DM29 + GalNAc,0.0233,MS004
841,0,3,DM29 + Fucose,0.008100003,MS004
842,0,3,DM29 + Succinate,0.006299995,MS004
843,0,3,DM29 + Sorbitol,0.02449999,MS004
844,0,3,DM29 + Mannitol,0.009999998,MS004
845,0,3,DM29 + Trehalose,0,MS004
846,3,1,DM29 + GalNAc,0.016099997,MS004
847,3,1,DM29 + Fucose,0.024299994,MS004
848,3,1,DM29 + Succinate,0.012399994,MS004
849,3,1,DM29 + Sorbitol,0.021800004,MS004
850,3,1,DM29 + Mannitol,0.0163,MS004
851,3,1,DM29 + Trehalose,0.001499996,MS004
852,3,2,DM29 + GalNAc,0.018200003,MS004
853,3,2,DM29 + Fucose,0.018099994,MS004
854,3,2,DM29 + Succinate,0.006099991,MS004
855,3,2,DM29 + Sorbitol,0.015500002,MS004
856,3,2,DM29 + Mannitol,0.011500008,MS004
857,3,2,DM29 + Trehalose,-0.000499994,MS004
858,3,3,DM29 + GalNAc,0.020200007,MS004
859,3,3,DM29 + Fucose,0.007799998,MS004
860,3,3,DM29 + Succinate,0.011200003,MS004
861,3,3,DM29 + Sorbitol,0.028099991,MS004
862,3,3,DM29 + Mannitol,0.015999995,MS004
863,3,3,DM29 + Trehalose,0.003399998,MS004
864,6,1,DM29 + GalNAc,0.030799992,MS004
865,6,1,DM29 + Fucose,0.049999997,MS004
866,6,1,DM29 + Succinate,0.028900005,MS004
867,6,1,DM29 + Sorbitol,0.078100003,MS004
868,6,1,DM29 + Mannitol,0.093699999,MS004
869,6,1,DM29 + Trehalose,0.018700004,MS004
870,6,2,DM29 + GalNAc,0.030099995,MS004
871,6,2,DM29 + Fucose,0.029100001,MS004
872,6,2,DM29 + Succinate,0.021199994,MS004
873,6,2,DM29 + Sorbitol,0.061699994,MS004
874,6,2,DM29 + Mannitol,0.073000006,MS004
875,6,2,DM29 + Trehalose,0.011099994,MS004
876,6,3,DM29 + GalNAc,0.027499996,MS004
877,6,3,DM29 + Fucose,0.014899999,MS004
878,6,3,DM29 + Succinate,0.013099991,MS004
879,6,3,DM29 + Sorbitol,0.067299999,MS004
880,6,3,DM29 + Mannitol,0.070699997,MS004
881,6,3,DM29 + Trehalose,0.013600007,MS004
882,9,1,DM29 + GalNAc,0.0832,MS004
883,9,1,DM29 + Fucose,0.038299993,MS004
884,9,1,DM29 + Succinate,0.146499999,MS004
885,9,1,DM29 + Sorbitol,0.337900005,MS004
886,9,1,DM29 + Mannitol,0.615899973,MS004
887,9,1,DM29 + Trehalose,0.179700002,MS004
888,9,2,DM29 + GalNAc,0.083600007,MS004
889,9,2,DM29 + Fucose,0.046100006,MS004
890,9,2,DM29 + Succinate,0.117399998,MS004
891,9,2,DM29 + Sorbitol,0.311700009,MS004
892,9,2,DM29 + Mannitol,0.576799981,MS004
893,9,2,DM29 + Trehalose,0.125599995,MS004
894,9,3,DM29 + GalNAc,0.064100005,MS004
895,9,3,DM29 + Fucose,0.023900002,MS004
896,9,3,DM29 + Succinate,0.0999,MS004
897,9,3,DM29 + Sorbitol,0.298699997,MS004
898,9,3,DM29 + Mannitol,0.596000008,MS004
899,9,3,DM29 + Trehalose,0.1206,MS004
900,12,1,DM29 + GalNAc,0.226299994,MS004
901,12,1,DM29 + Fucose,0.208299995,MS004
902,12,1,DM29 + Succinate,0.310199984,MS004
903,12,1,DM29 + Sorbitol,0.37780001,MS004
904,12,1,DM29 + Mannitol,0.667999975,MS004
905,12,1,DM29 + Trehalose,0.285599992,MS004
906,12,2,DM29 + GalNAc,0.239300005,MS004
907,12,2,DM29 + Fucose,0.228899986,MS004
908,12,2,DM29 + Succinate,0.296799995,MS004
909,12,2,DM29 + Sorbitol,0.373199992,MS004
910,12,2,DM29 + Mannitol,0.650499992,MS004
911,12,2,DM29 + Trehalose,0.23619999,MS004
912,12,3,DM29 + GalNAc,0.219600014,MS004
913,12,3,DM29 + Fucose,0.177599996,MS004
914,12,3,DM29 + Succinate,0.260699995,MS004
915,12,3,DM29 + Sorbitol,0.368600003,MS004
916,12,3,DM29 + Mannitol,0.66330003,MS004
917,12,3,DM29 + Trehalose,0.240100011,MS004
918,15,1,DM29 + GalNAc,0.236699991,MS004
919,15,1,DM29 + Fucose,0.302500009,MS004
920,15,1,DM29 + Succinate,0.337800004,MS004
921,15,1,DM29 + Sorbitol,0.355599992,MS004
922,15,1,DM29 + Mannitol,0.620200031,MS004
923,15,1,DM29 + Trehalose,0.285200015,MS004
924,15,2,DM29 + GalNAc,0.262800001,MS004
925,15,2,DM29 + Fucose,0.330900013,MS004
926,15,2,DM29 + Succinate,0.325100012,MS004
927,15,2,DM29 + Sorbitol,0.350100003,MS004
928,15,2,DM29 + Mannitol,0.605800025,MS004
929,15,2,DM29 + Trehalose,0.235499993,MS004
930,15,3,DM29 + GalNAc,0.239399992,MS004
931,15,3,DM29 + Fucose,0.28549999,MS004
932,15,3,DM29 + Succinate,0.293199994,MS004
933,15,3,DM29 + Sorbitol,0.341500007,MS004
934,15,3,DM29 + Mannitol,0.622300021,MS004
935,15,3,DM29 + Trehalose,0.240300015,MS004
936,18,1,DM29 + GalNAc,0.210999988,MS004
937,18,1,DM29 + Fucose,0.321099997,MS004
938,18,1,DM29 + Succinate,0.336900003,MS004
939,18,1,DM29 + Sorbitol,0.349499993,MS004
940,18,1,DM29 + Mannitol,0.583599977,MS004
941,18,1,DM29 + Trehalose,0.275500014,MS004
942,18,2,DM29 + GalNAc,0.237900011,MS004
943,18,2,DM29 + Fucose,0.346500009,MS004
944,18,2,DM29 + Succinate,0.326999999,MS004
945,18,2,DM29 + Sorbitol,0.347800009,MS004
946,18,2,DM29 + Mannitol,0.577000015,MS004
947,18,2,DM29 + Trehalose,0.231500015,MS004
948,18,3,DM29 + GalNAc,0.211300008,MS004
949,18,3,DM29 + Fucose,0.306299985,MS004
950,18,3,DM29 + Succinate,0.284699984,MS004
951,18,3,DM29 + Sorbitol,0.331499986,MS004
952,18,3,DM29 + Mannitol,0.593600027,MS004
953,18,3,DM29 + Trehalose,0.249200001,MS004
954,21,1,DM29 + GalNAc,0.194499992,MS004
955,21,1,DM29 + Fucose,0.288100004,MS004
956,21,1,DM29 + Succinate,0.3367,MS004
957,21,1,DM29 + Sorbitol,0.353599988,MS004
958,21,1,DM29 + Mannitol,0.500299983,MS004
959,21,1,DM29 + Trehalose,0.222800002,MS004
960,21,2,DM29 + GalNAc,0.219700001,MS004
961,21,2,DM29 + Fucose,0.313600004,MS004
962,21,2,DM29 + Succinate,0.322400011,MS004
963,21,2,DM29 + Sorbitol,0.350100003,MS004
964,21,2,DM29 + Mannitol,0.497200005,MS004
965,21,2,DM29 + Trehalose,0.177099988,MS004
966,21,3,DM29 + GalNAc,0.193999998,MS004
967,21,3,DM29 + Fucose,0.283600003,MS004
968,21,3,DM29 + Succinate,0.286399998,MS004
969,21,3,DM29 + Sorbitol,0.335000001,MS004
970,21,3,DM29 + Mannitol,0.516099982,MS004
971,21,3,DM29 + Trehalose,0.190199986,MS004
972,24,1,DM29 + GalNAc,0.192499988,MS004
973,24,1,DM29 + Fucose,0.277200013,MS004
974,24,1,DM29 + Succinate,0.340399988,MS004
975,24,1,DM29 + Sorbitol,0.367999993,MS004
976,24,1,DM29 + Mannitol,0.453800015,MS004
977,24,1,DM29 + Trehalose,0.160099998,MS004
978,24,2,DM29 + GalNAc,0.210499995,MS004
979,24,2,DM29 + Fucose,0.2412,MS004
980,24,2,DM29 + Succinate,0.320499994,MS004
981,24,2,DM29 + Sorbitol,0.360999994,MS004
982,24,2,DM29 + Mannitol,0.463399999,MS004
983,24,2,DM29 + Trehalose,0.151099995,MS004
984,24,3,DM29 + GalNAc,0.187800013,MS004
985,24,3,DM29 + Fucose,0.248800009,MS004
986,24,3,DM29 + Succinate,0.2909,MS004
987,24,3,DM29 + Sorbitol,0.348500006,MS004
988,24,3,DM29 + Mannitol,0.475899987,MS004
989,24,3,DM29 + Trehalose,0.171199992,MS004
990,27,1,DM29 + GalNAc,0.182099991,MS004
991,27,1,DM29 + Fucose,0.246499985,MS004
992,27,1,DM29 + Succinate,0.319899984,MS004
993,27,1,DM29 + Sorbitol,0.362900011,MS004
994,27,1,DM29 + Mannitol,0.429000013,MS004
995,27,1,DM29 + Trehalose,0.173600003,MS004
996,27,2,DM29 + GalNAc,0.201299988,MS004
997,27,2,DM29 + Fucose,0.234099984,MS004
998,27,2,DM29 + Succinate,0.303799994,MS004
999,27,2,DM29 + Sorbitol,0.356999986,MS004
1000,27,2,DM29 + Mannitol,0.446300022,MS004
1001,27,2,DM29 + Trehalose,0.151299998,MS004
1002,27,3,DM29 + GalNAc,0.178499989,MS004
1003,27,3,DM29 + Fucose,0.2218,MS004
1004,27,3,DM29 + Succinate,0.274600007,MS004
1005,27,3,DM29 + Sorbitol,0.344999991,MS004
1006,27,3,DM29 + Mannitol,0.439800016,MS004
1007,27,3,DM29 + Trehalose,0.149200007,MS004
1008,30,1,DM29 + GalNAc,0.176499985,MS004
1009,30,1,DM29 + Fucose,0.239300013,MS004
1010,30,1,DM29 + Succinate,0.302600004,MS004
1011,30,1,DM29 + Sorbitol,0.362399988,MS004
1012,30,1,DM29 + Mannitol,0.417600028,MS004
1013,30,1,DM29 + Trehalose,0.234599993,MS004
1014,30,2,DM29 + GalNAc,0.196499996,MS004
1015,30,2,DM29 + Fucose,0.215200007,MS004
1016,30,2,DM29 + Succinate,0.294000007,MS004
1017,30,2,DM29 + Sorbitol,0.358799987,MS004
1018,30,2,DM29 + Mannitol,0.439800016,MS004
1019,30,2,DM29 + Trehalose,0.157600001,MS004
1020,30,3,DM29 + GalNAc,0.173099987,MS004
1021,30,3,DM29 + Fucose,0.211800009,MS004
1022,30,3,DM29 + Succinate,0.263399996,MS004
1023,30,3,DM29 + Sorbitol,0.342499994,MS004
1024,30,3,DM29 + Mannitol,0.416999988,MS004
1025,30,3,DM29 + Trehalose,0.19160001,MS004
1026,33,1,DM29 + GalNAc,0.170700006,MS004
1027,33,1,DM29 + Fucose,0.202800006,MS004
1028,33,1,DM29 + Succinate,0.281800009,MS004
1029,33,1,DM29 + Sorbitol,0.357300006,MS004
1030,33,1,DM29 + Mannitol,0.410499983,MS004
1031,33,1,DM29 + Trehalose,0.266700014,MS004
1032,33,2,DM29 + GalNAc,0.190800004,MS004
1033,33,2,DM29 + Fucose,0.212500006,MS004
1034,33,2,DM29 + Succinate,0.272800006,MS004
1035,33,2,DM29 + Sorbitol,0.355000012,MS004
1036,33,2,DM29 + Mannitol,0.428300016,MS004
1037,33,2,DM29 + Trehalose,0.158000007,MS004
