Param name,Param value,Param stdv,Param p-value,BT,BV,CD,CH,BU,CS,CA,DP,BT*BT,BT*BV,BT*CD,BT*CH,BT*BU,BT*CS,BT*CA,BT*DP,BV*BT,BV*BV,BV*CD,BV*CH,BV*BU,BV*CS,BV*CA,BV*DP,CD*BT,CD*BV,CD*CD,CD*CH,CD*BU,CD*CS,CD*CA,CD*DP,CH*BT,CH*BV,CH*CD,CH*CH,CH*BU,CH*CS,CH*CA,CH*DP,BU*BT,BU*BV,BU*CD,BU*CH,BU*BU,BU*CS,BU*CA,BU*DP,CS*BT,CS*BV,CS*CD,CS*CH,CS*BU,CS*CS,CS*CA,CS*DP,CA*BT,CA*BV,CA*CD,CA*CH,CA*BU,CA*CS,CA*CA,CA*DP,DP*BT,DP*BV,DP*CD,DP*CH,DP*BU,DP*CS,DP*CA,DP*DP
BU*CS,-0.023093197518902996,0.07077864,0.7442173983133673,-0.00010661889,-3.6614932e-05,3.0052968e-06,3.6032604e-06,-0.00024601325,1.3216455e-05,-3.4891202e-06,1.0272547e-05,5.7178826e-05,6.9030557e-06,0.00019149274,7.5096934e-05,-9.8649405e-05,0.00048072013,0.0009328694,0.00019265537,1.483115e-06,3.1113083e-05,1.956502e-05,4.4381883e-05,-7.736776e-05,8.378618e-05,2.6690495e-06,4.6001154e-05,-6.372625e-06,-1.3918509e-05,-8.6324235e-06,-9.049008e-06,-3.4109992e-06,2.7028862e-05,-1.1439835e-05,-0.00010783939,-3.682042e-05,-1.604831e-05,-3.875092e-05,4.1720963e-05,8.421664e-06,-1.5756397e-05,-0.00022715257,-4.602322e-05,-7.805054e-05,0.00033824073,0.00023444188,0.000102200385,-8.0260696e-05,0.005009616,-0.00012328745,0.00017248858,1.7838553e-05,2.8682993e-07,8.182677e-06,9.449697e-06,-9.666901e-05,-6.199758e-05,8.572849e-05,0.0001526442,-6.6827915e-06,2.2225395e-05,-2.5405068e-05,2.067389e-05,5.436012e-05,3.0802305e-05,-3.0926436e-05,0.00022944881,-6.746114e-05,-2.6187354e-07,-0.00029496846,-2.0597894e-05,0.0003158472,-6.4768926e-07,-0.0011754817,-4.0474635e-05
BU*CA,-0.043437689315473496,0.44562715,0.9223488614196275,-0.0005985762,-0.0006137497,0.0002787461,0.00064577814,-0.00037748236,9.559313e-06,-0.00018857159,7.673123e-05,0.00039453086,0.00010449238,-0.0013871056,0.0005590751,2.1782485e-05,0.003079095,0.022360943,0.00041602072,1.5591002e-05,0.00026309767,0.0019791748,0.001115697,0.003333569,0.001266182,0.00032140006,0.0043585333,-0.00010581436,0.00095029565,-0.0006446253,-0.00050995254,-0.0001184728,-0.00011358783,0.00016515359,-0.009271803,-0.00031542077,-0.00018689575,-0.00067987933,-0.0013232736,0.00011111883,-0.00013081788,-0.012598305,-0.009119501,-0.00072594325,0.001420321,-0.004822987,-0.008338873,-0.0006353493,-0.00012328745,0.19858356,-0.0015568981,0.00013478017,-5.3350464e-05,-0.00020534892,1.4466766e-05,7.49335e-05,-3.378769e-05,0.00018127347,0.002051038,8.764457e-06,0.0008244634,0.0004389804,0.0016498347,-0.0011137926,0.0006389917,-0.0011994011,0.017720379,-0.00021293332,-0.0001436238,0.00089970604,0.0003545846,0.0014486635,4.656177e-06,-0.011883915,0.00018747202
BU*DP,-0.2092950905018471,0.110374264,0.05792951920646619,-8.42338e-05,-0.00020551957,3.0514846e-05,0.00024742572,-0.00041525328,3.2765954e-06,1.7117785e-05,0.00019694133,6.648262e-05,6.496616e-05,-0.00018751461,0.00012335887,-9.927443e-05,0.00026235328,5.7515183e-05,0.0010433432,8.1828584e-05,0.0001270371,0.00058647693,0.00023692401,0.00073138054,0.00020425588,5.7022455e-05,0.0011331727,1.9590514e-05,0.00024310777,-6.746844e-05,-5.9490158e-05,-3.49047e-05,-6.510946e-05,-0.00024618887,-0.001708205,-9.145595e-05,4.970875e-05,-0.0001488944,-0.0008330514,2.4479878e-05,6.6210987e-07,-0.00032195114,-0.0032172345,0.0002205693,0.0009041397,-0.00017773881,0.0007988176,-0.0003628286,0.00017248858,-0.0015568981,0.012182478,2.4754876e-05,-3.3393117e-05,4.7815993e-05,1.6854294e-06,3.905696e-05,4.6724787e-07,2.306048e-05,0.00019127426,4.865749e-05,-7.0407965e-05,1.4433306e-05,-0.0011203184,-3.909893e-05,-0.00028776296,0.0007365665,0.0032339667,0.000309136,0.00017140342,0.0030272342,0.0022082927,-0.0035887202,5.3724856e-05,0.01171444,-0.001934421
CS*BT,-0.15421176539595172,0.034082294,6.0484491202114955e-06,0.00012514653,1.3713872e-05,-6.130841e-05,2.6436339e-05,1.6874468e-05,-0.00027763925,7.336935e-06,-2.3649365e-05,1.7027589e-05,-1.9237776e-05,-0.00013823417,-5.634571e-05,-0.00027998743,0.0013926027,-5.022513e-05,-0.00026851572,0.00016350464,-2.6458285e-05,1.1663662e-05,8.7315515e-05,5.3647134e-05,-6.1366285e-05,9.172755e-06,-1.918198e-05,0.0001306153,0.00017445492,-1.567561e-05,0.00065707794,3.171537e-05,-0.00037218875,0.00032946919,-1.7182147e-05,5.5542587e-05,-5.3243452e-06,-8.9913636e-05,-7.581789e-05,-2.353776e-06,-3.7563216e-06,-0.00025052918,0.00062881364,8.551344e-05,1.36610415e-05,-2.0578951e-05,2.2416498e-05,-6.896287e-06,1.7838553e-05,0.00013478017,2.4754876e-05,0.0011616028,0.00011615151,-0.0007809893,-0.00013708335,-0.000169322,0.000547658,-0.0007317726,-0.0009917973,7.782212e-05,9.468503e-06,-0.00015146867,-2.8596598e-05,-8.6360915e-06,0.00011542363,-8.214961e-05,0.0006819723,0.0004952257,1.9848703e-05,-0.00021301735,0.000107201435,4.4111134e-06,-5.6977617e-05,0.0017381284,4.710154e-06
CS*BV,-0.2686720970418057,0.05675694,2.2042959925557604e-06,6.3323e-06,8.9481706e-05,-2.1691782e-05,1.6986e-05,2.7790453e-05,-0.00048774018,2.2538317e-05,-2.0862715e-05,-2.4526908e-05,-1.5060096e-05,5.058077e-05,1.9064968e-05,0.0001530687,-0.00012538077,0.00010209946,-2.238986e-05,-0.00011624691,2.0621566e-05,-0.000110907626,-0.0002897839,-0.0002383537,0.0039769574,-4.0556846e-05,-0.0001800624,3.3632856e-05,6.429798e-05,9.422176e-06,0.00012541073,4.631881e-06,-0.000105770254,6.1978266e-05,-0.00028197392,1.1481834e-05,3.385954e-05,-0.00010082444,-7.149576e-05,-8.973908e-07,5.3412145e-06,5.442741e-05,5.467742e-06,3.937538e-05,4.0665887e-05,-9.675919e-05,0.00015406091,-1.9520883e-05,2.8682993e-07,-5.3350464e-05,-3.3393117e-05,0.00011615151,0.00322135,0.00062987604,9.3559305e-05,0.00015741335,0.00076278514,-0.00013985246,0.001965464,2.3062918e-05,-0.00014489809,-1.1873312e-05,-0.00027250117,-4.0678045e-05,-1.20305585e-05,0.000115411545,0.00019935344,6.239327e-05,1.705863e-05,-0.00042030666,0.00034875437,1.1899841e-05,5.9726835e-06,0.0034979598,2.6741e-05
CS*CD,-0.6348345183967727,0.11421022,2.7214362316981945e-08,-0.00015331242,6.907982e-05,0.00047039537,0.00017819362,-6.7198325e-06,-0.0010632244,1.7746195e-05,3.9791546e-05,4.533336e-05,0.00022526395,0.00035858396,0.0001690319,0.0008089254,-0.0013565492,0.001906756,6.416305e-05,2.7147902e-05,-0.00011711066,0.00046658723,0.00017262639,5.2243904e-05,-5.151924e-05,4.340715e-05,5.3231503e-05,-0.00027150105,-0.00054559164,-4.5708683e-05,-0.0014074998,-0.000118249096,0.005570303,0.0002777001,-0.00052286463,-0.00012974808,-0.00024204866,0.0006485803,-0.0005166536,7.901199e-06,-2.1514809e-06,-0.0020416565,-0.0009130001,0.00017080182,-7.000258e-05,0.00026102824,-0.00057897135,4.4675733e-05,8.182677e-06,-0.00020534892,4.7815993e-05,-0.0007809893,0.00062987604,0.0130439745,-0.00021872137,-0.0003609568,0.0022598393,-0.0022285022,0.0060757576,-0.000120301396,0.00011624079,8.20012e-05,0.00039771214,6.207481e-05,0.00030114857,-0.00065985223,-0.0005295653,-8.734186e-05,-7.254142e-05,0.0057762945,-0.0015214554,-0.00024178598,2.6740918e-05,-0.017416343,9.318543e-05
CS*CH,-0.008390000220372531,0.065193936,0.8976006111317774,-1.6974429e-05,1.4372002e-05,-1.8936227e-05,-6.688714e-06,3.5124117e-06,-0.00012518815,6.1035826e-06,-1.239275e-05,-3.4536513e-06,2.4744459e-05,8.7042245e-05,2.1683743e-05,0.00014082572,-0.00027901313,0.00027743794,-7.162777e-05,1.489878e-05,-2.2835327e-05,-8.089518e-06,4.887411e-05,6.432741e-05,-3.452897e-05,6.2173144e-06,1.01138785e-05,3.647212e-05,6.100323e-05,-2.2900058e-05,0.0003182347,1.68434e-05,-0.0001314169,0.0001797893,-1.4724274e-05,1.1260241e-05,-1.1460684e-06,3.1578296e-05,9.200145e-06,-1.2029852e-06,-2.3588378e-05,-0.00021100615,0.00023522679,2.9671806e-05,3.5630677e-05,1.1839863e-05,-2.8507655e-05,2.3130726e-06,9.449697e-06,1.4466766e-05,1.6854294e-06,-0.00013708335,9.3559305e-05,-0.00021872137,0.0042502494,2.5728763e-05,-2.2977381e-05,0.0002489779,-3.9901774e-05,-5.2908454e-06,-9.238785e-06,-7.210595e-05,-1.7419281e-05,-1.2693741e-05,0.00010127909,1.1028182e-05,4.602492e-05,0.00013625051,1.1448046e-05,4.8556638e-05,0.00015826648,1.256227e-05,-2.293978e-05,0.0008392739,2.9208054e-06
CS*BU,0.06908804311826862,0.046449672,0.13691601424501823,-5.419662e-05,1.3085343e-05,-1.9369392e-05,-2.852069e-06,-7.841814e-05,-0.00014528992,3.0193632e-06,-1.7411872e-05,1.3588638e-05,4.527949e-05,0.00015874139,4.8267768e-05,0.00018682907,-0.00036492577,0.0005003207,-0.0001033253,4.5289394e-06,-2.6703216e-05,-2.3548477e-05,5.1148087e-05,0.00010238895,-1.4922205e-05,7.661832e-06,3.8306403e-05,4.743319e-05,4.8035236e-05,-4.457212e-05,0.00042681195,4.1268686e-05,-0.00015821215,0.0002636295,7.2406525e-05,2.9749493e-05,-3.9388797e-05,4.7797595e-05,5.418069e-05,-9.737671e-06,-5.824667e-06,-0.0004346307,0.00034745625,8.679921e-05,0.00016558166,0.0001160738,0.000110853165,1.1298319e-05,-9.666901e-05,7.49335e-05,3.905696e-05,-0.000169322,0.00015741335,-0.0003609568,2.5728763e-05,0.0021575722,-0.00024955292,0.0006934308,-0.00047426426,1.427291e-06,-4.5048605e-06,-0.00013112859,-1.239411e-05,-4.647521e-06,0.00019111794,3.4599067e-05,0.00015847175,0.00023972869,1.4095371e-05,0.00033725126,0.00016895213,0.0001277076,-4.75465e-05,0.0004486546,-1.535121e-05
CS*CS,-0.7501099237806474,0.06500624,8.38512516295832e-31,-5.6459514e-05,-0.00012074908,-0.000123131,-6.617301e-05,-4.5403103e-06,-0.0012909023,5.7979923e-05,6.4496144e-06,5.3323034e-05,-6.5435397e-06,-4.7661342e-05,-6.4133965e-06,-4.7611953e-05,0.00043246566,-0.0002446298,4.3974855e-05,1.0808639e-05,0.00012616701,4.8503978e-05,-4.6376274e-05,-6.3973624e-05,3.3615983e-05,1.3244721e-05,-2.808594e-05,-7.112201e-06,-0.00015219983,0.00030087074,0.00016281156,-1.7362667e-05,0.00015657622,-0.000111244495,0.00014194497,1.27001285e-05,-5.4025626e-05,6.821084e-05,0.00026071726,6.563657e-06,-4.000911e-06,0.00037814895,-2.278818e-05,-1.8270468e-05,-0.00012033815,-1.4947339e-05,-2.3473816e-05,-3.857574e-06,-6.199758e-05,-3.378769e-05,4.6724787e-07,0.000547658,0.00076278514,0.0022598393,-2.2977381e-05,-0.00024955292,0.004225811,-0.0046020304,0.0057541537,4.929171e-05,0.00013685101,3.165585e-05,0.00014838298,3.674513e-05,-0.00030774678,-0.0010049111,7.591569e-05,-0.00015934755,-2.5410354e-05,2.1884895e-05,-0.00024534695,-8.780912e-05,9.115793e-05,-0.001083929,8.8603e-05
CS*CA,0.3178793564232447,0.23718487,0.18017457995181285,3.2688506e-05,2.6970863e-06,-1.2539658e-05,-2.547302e-05,1.872451e-05,0.00071302854,0.00011505427,-3.968537e-05,-8.440525e-05,6.7018314e-05,0.00041297032,7.898354e-05,0.00034213444,-0.0013591029,0.0007207094,-0.00015213678,0.00010113293,-2.5835589e-05,-3.9726816e-05,0.00019574055,0.00045505486,7.1321065e-06,7.2968236e-05,-7.801911e-05,0.00013928892,0.00023987265,-0.00019291573,0.0008182644,8.226755e-05,-0.00041570436,0.0010368798,-3.651633e-05,6.527747e-05,4.090028e-06,-0.00010699449,0.00015905648,-1.47932415e-05,1.1371377e-05,-1.8979283e-05,0.0010744573,5.869228e-05,0.00025444388,7.825521e-05,-0.00014692101,1.133593e-05,8.572849e-05,0.00018127347,2.306048e-05,-0.0007317726,-0.00013985246,-0.0022285022,0.0002489779,0.0006934308,-0.0046020304,0.05625666,-0.002855533,0.00062764634,0.00020751572,-0.0002747969,0.00021422468,6.7091954e-05,-0.010616216,-0.0019725924,0.0005110423,0.00054185354,5.5372977e-05,-0.0013236289,0.0006954814,7.793403e-05,-0.00013145624,0.010055248,-6.0828777e-05
