Param name,Param value,Param stdv,Param p-value,BT,BV,CD,CH,BU,CS,CA,DP,BT*BT,BT*BV,BT*CD,BT*CH,BT*BU,BT*CS,BT*CA,BT*DP,BV*BT,BV*BV,BV*CD,BV*CH,BV*BU,BV*CS,BV*CA,BV*DP,CD*BT,CD*BV,CD*CD,CD*CH,CD*BU,CD*CS,CD*CA,CD*DP,CH*BT,CH*BV,CH*CD,CH*CH,CH*BU,CH*CS,CH*CA,CH*DP,BU*BT,BU*BV,BU*CD,BU*CH,BU*BU,BU*CS,BU*CA,BU*DP,CS*BT,CS*BV,CS*CD,CS*CH,CS*BU,CS*CS,CS*CA,CS*DP,CA*BT,CA*BV,CA*CD,CA*CH,CA*BU,CA*CS,CA*CA,CA*DP,DP*BT,DP*BV,DP*CD,DP*CH,DP*BU,DP*CS,DP*CA,DP*DP
BT*CD,-0.493354319110437,0.094609134,1.841562367107935e-07,-0.0022911679,-3.725258e-05,0.0001542971,-0.00041272189,-0.0006719355,-1.5764683e-06,2.179596e-05,9.078194e-06,0.0012395245,0.0017760013,0.008950888,-0.0012636249,-0.0025565787,-0.0018028661,-0.008659316,0.0031830433,-0.00053684186,8.684886e-05,0.0006523647,-0.0003323859,-0.00095196953,-0.0002701475,-6.9696536e-05,-0.0004491554,0.00047188322,-0.000926355,8.800331e-05,-0.0006279581,0.00023590635,-0.00014576435,0.0011908805,-0.0004195473,9.634283e-05,-0.00061171234,0.0013614745,0.0018314441,1.6671127e-05,-2.2446727e-06,-0.00039719098,0.00059886393,-8.194902e-05,-0.0003272866,0.0030121114,-0.00093669014,0.0005368199,7.4828466e-05,0.00042127445,1.0634609e-05,-2.3173361e-05,2.778878e-05,0.0003536072,0.00020760368,0.00017538521,-6.149399e-05,0.00020842564,0.00019896375,9.325227e-05,-5.1049967e-05,0.00023347467,0.0003178954,6.0438648e-05,-2.2034601e-05,7.937026e-06,-0.004112076,-0.0016307419,-2.8407147e-05,-0.00054330745,0.00078916724,0.00061754655,-2.265172e-05,-0.0013780171,-3.1626978e-06
BT*CH,0.06696609500610147,0.26471347,0.8002869310074635,-0.0015375941,6.39249e-05,-7.13645e-05,-6.0821458e-05,-0.00012632721,-4.3350174e-05,-1.2174757e-05,-2.6471156e-05,0.00028436256,-0.003418356,-0.0012636249,0.07007322,-0.003460733,-0.002846819,-0.008200874,-0.006558079,-0.0007612084,-0.00022856028,-2.0532227e-05,0.0007983279,0.0010779861,0.00077265006,0.00027576048,0.0014012295,-9.600198e-05,0.00012260684,-6.0714705e-05,0.0038117133,-0.00012450927,0.00038272716,0.0005421302,-0.0006922682,0.0004674421,-0.0001963829,0.00019513049,0.0006276498,-9.359407e-05,-7.751504e-05,-0.0007816825,-4.180505e-05,-0.0007098362,0.0007871047,6.0058952e-05,0.0066425055,-0.00014364734,0.00011999181,0.0012323881,0.00011795097,-9.717313e-05,1.3062756e-06,0.00035103605,-9.4048795e-05,9.320043e-06,0.000103542625,-0.00021594497,-0.0021444878,6.897254e-05,6.5278065e-05,8.43656e-06,0.00044644953,-4.2045245e-05,5.238106e-05,-7.027558e-06,0.0017399434,0.0015358211,1.1277025e-05,-0.00018423758,0.00068248925,0.00033634467,-0.0001314813,0.0027422013,-2.0751926e-05
BT*BU,-0.2484031811913113,0.13146485,0.05882451678360854,-0.002271178,6.1623694e-05,-6.0315677e-05,-0.00022521395,6.0526665e-05,-3.9589067e-05,-4.5121807e-05,-2.8570379e-05,0.0011683106,0.000762365,-0.0025565787,-0.003460733,0.017283008,-0.004010678,-0.006725786,-0.0063619516,0.0001208827,-0.00021077308,-0.0011615512,0.0004940395,0.0008639454,0.0006628421,0.0002691366,0.0013595849,-0.00022749665,-0.0009783176,-3.308476e-05,0.001323133,0.00066812156,0.00024561267,0.00041724936,-0.0004505941,-6.7266104e-05,-0.00024658992,0.00046799326,0.00096003636,9.598016e-05,6.788291e-05,0.00048717114,0.0012815783,0.0022597818,-0.00012835911,-0.00076664885,-0.0020913612,0.00017417317,-0.00010038985,-0.00059489225,-0.00013779437,-7.738985e-05,3.727611e-06,0.0003823086,5.470068e-05,4.5961606e-05,4.347988e-05,-0.00011447407,-0.0012776345,1.5444713e-05,0.000101554615,-3.243522e-05,-1.6211596e-05,0.00026944306,0.00019776911,-0.00018173447,0.0054615648,0.0009345574,-2.0428452e-06,0.0008999072,0.0009978038,-0.00013634212,-6.677101e-05,0.0032920106,3.516258e-05
BT*CS,0.3464587591260978,0.28174374,0.21881147706687631,0.001010315,9.380538e-05,-2.0495057e-05,0.00013918674,3.779889e-05,2.7618195e-05,-1.9125375e-05,-1.4608145e-05,-0.0030268629,0.000107142536,-0.0018028661,-0.002846819,-0.004010678,0.07937953,-0.009437502,-0.010360755,-0.0007661462,-0.0002590372,0.00035773095,0.000807819,0.001242954,0.0008348582,0.00031137798,0.0014372763,-4.6910278e-05,0.0005776529,-8.727158e-05,0.0009604308,0.00033456227,0.0010734423,0.00012348397,-0.00085972995,5.7388865e-05,0.00040322807,-0.00013020771,-0.0010354373,2.1767904e-05,0.0002426465,0.001187577,0.0018160775,-0.000462629,0.00076032674,0.0003609677,0.004780673,-0.00033158826,0.0002921075,0.0017303992,0.00022173935,0.00052286155,-0.00016447976,1.3258825e-05,-0.00088788965,-0.00037813012,0.00041413854,-0.0016292821,-0.0029596293,0.000108293585,0.00019594979,-4.215748e-05,0.0004107465,0.00010258085,0.00031260072,-0.0007266848,0.006417029,0.0023140132,2.4824389e-05,-0.0004332038,-0.0002448942,0.0001933829,-0.00011700011,0.0026311881,-7.82817e-05
BT*CA,-0.06663777632801642,0.55607826,0.9046136582488383,0.0026526025,9.5457144e-05,-0.00025638516,-6.613379e-05,-0.00051141734,1.6334012e-05,1.696498e-05,-7.2191647e-06,-0.0022643541,-0.0020949768,-0.008659316,-0.008200874,-0.006725786,-0.009437502,0.30922303,-0.016223185,0.0005701306,-0.0002894028,-0.00072309823,0.0008009814,0.0011691215,0.0009818142,0.0003441736,0.0018634461,9.442623e-05,-0.00065711705,0.00016501732,0.00243458,0.0001903927,0.00077535224,0.0062126513,-0.0020581274,0.00028303498,0.0003000936,-9.3296454e-05,-0.00013884941,2.2203561e-05,0.00018325543,0.00265009,0.0034570536,0.0008163909,0.0010720592,-0.00015438622,0.004238476,0.0002426097,0.00021329077,0.0075436113,0.00026766383,-0.00010570843,-3.4080673e-05,0.00018870097,-0.00013520126,7.054876e-05,-4.0915336e-05,-7.583616e-05,-0.0020607575,0.00039704636,0.00012331142,-2.7258318e-06,0.00034475335,-4.7906084e-05,0.00012858791,-0.00037908362,0.009321749,0.0047729635,6.076545e-06,-0.00021971972,4.8010173e-05,0.00065360597,-9.773607e-05,0.003724172,-0.00014822057
BT*DP,0.005722592474549339,0.35982174,0.9873110064224769,0.0018998359,5.928761e-05,0.00012452349,-0.00027484124,-0.00030182244,3.4758563e-05,1.7290062e-05,-2.1415253e-05,-0.00160233,-0.0032822033,0.0031830433,-0.006558079,-0.0063619516,-0.010360755,-0.016223185,0.12947169,0.0005018963,-0.00028429905,2.8789807e-05,0.0008213407,0.0015068331,0.001111338,0.00039747587,0.0022396378,0.00019937362,0.00075210934,-5.570164e-05,-0.003055002,-0.00038096774,-0.00018376327,-0.00034340893,0.0019077862,0.00061964995,6.15749e-05,-0.00048856635,0.00072673213,6.2196945e-05,0.00031778924,0.0030850016,0.0086416835,0.0012384554,0.0011918246,-0.0011612558,0.0041294717,9.6273216e-05,0.00023151141,0.0032377243,0.00053761085,-0.00010165908,-5.188202e-05,0.0003754564,-0.0001393792,3.7747523e-05,-7.6205775e-05,-0.00014185446,-0.0022889178,0.0002525506,0.0001691814,-0.00018621894,-4.9815208e-05,-8.006623e-05,0.00020182924,-0.00058960466,0.018251557,0.0056512295,-8.736418e-05,0.0017583234,-0.002384795,0.00016635578,-8.762997e-05,0.006421368,-3.5713434e-05
BV*BT,-0.5106185787010048,0.05771727,8.998880963579922e-19,-6.850431e-05,-0.0012751416,4.3015854e-05,0.00016384985,5.814974e-05,-9.045178e-06,6.0990806e-05,7.247798e-06,0.00039142076,0.0030645195,-0.00053684186,-0.0007612084,0.0001208827,-0.0007661462,0.0005701306,0.0005018963,0.0033312833,0.0013190819,0.0012827022,-0.00014499118,-0.00028216143,-0.0006884493,-0.00025005927,-0.0016566301,1.0871362e-05,0.001544412,-9.774129e-05,-0.0001355827,-4.0255985e-05,-3.7353957e-06,-0.000165379,0.00018877404,1.452207e-05,0.00041735836,-0.00019110947,-0.0008642481,-5.215637e-06,2.4840654e-05,0.0004365838,5.193889e-05,0.00048295973,-0.00027845026,-0.0005425499,0.0010251573,-0.00011762386,2.0710202e-05,0.00040695266,7.506846e-05,3.60624e-05,-5.99332e-05,-3.9599705e-05,9.8088654e-05,1.7694825e-05,-1.0358455e-06,0.00012621246,0.001076786,-7.612678e-05,0.00063218665,1.1406317e-05,0.00076286274,0.00014321246,0.0005698969,-0.0023349673,-0.004147818,0.0006090781,3.294472e-05,-4.9929884e-05,-0.0008859746,-5.0402505e-05,7.8986086e-05,-0.00021527424,-6.8742074e-06
BV*BV,-0.8623644277610995,0.05411811,3.630242073709487e-57,-0.00011115808,-0.002398243,-6.659394e-06,2.3747845e-05,-0.0001764416,-4.3592794e-05,9.68221e-05,1.2814417e-06,0.00010935307,0.00024888464,8.684886e-05,-0.00022856028,-0.00021077308,-0.0002590372,-0.0002894028,-0.00028429905,0.0013190819,0.00292877,0.0026735438,-0.0001679953,0.00037239987,-0.00079347816,-0.0006752502,-0.0025085604,5.3160504e-05,0.0014375736,-3.269704e-05,0.0002747028,4.108616e-05,-1.0749394e-05,-0.00010448385,-0.0001731129,1.31369825e-05,0.00022999365,5.410488e-05,-0.00017258796,1.7902606e-05,1.016585e-05,0.00031707258,5.8162866e-05,-1.706839e-05,-0.00013831622,2.3398094e-05,-0.0010773371,0.0002410222,-3.8821844e-07,2.7235927e-05,-3.248769e-05,-1.5459935e-05,9.161984e-06,-0.000111460824,-0.00015588902,-7.206935e-05,0.00015488947,-0.00023955114,-0.0002761906,-5.6869347e-05,0.00093888596,-5.0658637e-05,0.0014598502,0.00022239174,0.0010555813,-0.004163429,0.00032829036,0.000105347026,1.4555774e-05,-0.00028127158,-5.299843e-05,0.00013523514,-2.918924e-05,0.00031293518,-3.0874806e-05
BV*CD,-1.1563716282150016,0.14842823,6.659702836266907e-15,0.0012270531,-0.0026600948,0.0006039753,0.0011161658,0.0003239239,-2.9102393e-05,0.00012950422,1.7123239e-06,-0.0010495799,0.0006930454,0.0006523647,-2.0532227e-05,-0.0011615512,0.00035773095,-0.00072309823,2.8789807e-05,0.0012827022,0.0026735438,0.02203094,0.0002464737,-0.0005288,-0.0003356573,-0.00031899527,-0.0010376837,-0.00039698867,0.0106564695,-0.00018417573,-0.0065567265,-0.0009800432,0.00020208466,-0.0011984044,-0.0039578066,-0.00021726405,0.0021662954,-0.0012151655,-0.0056501124,-5.7112407e-05,5.1966388e-05,0.00070094585,-0.0028007973,-0.00045207402,-0.00095937436,0.0012115618,0.0013262093,-0.00042230013,-2.5792938e-06,0.00021308803,8.212218e-06,-5.0562525e-05,-6.2063555e-05,0.0013618328,-2.4417375e-05,-8.709854e-06,3.6008154e-05,0.0003788762,0.00034443015,-1.4693756e-05,0.0013501691,-0.00025886923,0.0013117912,5.270891e-05,0.0011199365,-0.004849489,0.0006596858,0.0003255367,3.3245044e-05,0.0056370627,-0.003588769,-0.00018576707,9.936232e-06,-0.00012166692,4.590222e-06
BV*CH,-0.44537742437609756,0.13651314,0.001104247751773361,0.00033105645,-0.000726726,5.612765e-05,0.00034432075,7.930649e-05,-5.374913e-06,2.8642478e-05,7.972084e-06,-0.00034594932,-0.00043897657,-0.0003323859,0.0007983279,0.0004940395,0.000807819,0.0008009814,0.0008213407,-0.00014499118,-0.0001679953,0.0002464737,0.018635837,0.00062334904,0.00089417567,0.00072023104,0.0018069285,1.0531765e-05,0.0009084196,-0.00011617392,0.00023109307,8.481634e-05,6.46731e-05,-0.00027275458,3.5451576e-05,-7.054091e-05,0.00016453909,-0.00029885615,-0.0017351797,-2.4465342e-05,2.2314309e-05,0.00039890053,-0.00071368855,0.00018215567,-0.0004861079,-0.00012277561,0.0010231065,-0.00012907313,1.3879032e-05,0.00031381485,4.8038797e-05,1.941135e-05,-0.00023211575,8.083275e-05,0.0001541099,7.959889e-05,-4.2077892e-05,0.00026624094,0.0011702486,-3.0323894e-05,0.0006983088,-8.883073e-06,7.908676e-05,2.8210892e-05,0.00021345727,-0.0009641254,-0.0038758852,0.00020926449,4.7333862e-05,0.00068198855,-0.0014074021,-6.6442335e-05,7.8858764e-05,-0.000112824215,-4.4828707e-07
BV*BU,-0.43668472730989394,0.1057891,3.661229845961986e-05,0.0007114066,-0.00091070996,4.9327995e-05,-2.0549045e-05,0.00016196494,-9.727477e-07,5.912343e-05,8.342373e-06,-0.000706154,3.2143114e-05,-0.00095196953,0.0010779861,0.0008639454,0.001242954,0.0011691215,0.0015068331,-0.00028216143,0.00037239987,-0.0005288,0.00062334904,0.011191334,0.000101100624,0.000302566,0.00016597928,2.8604773e-05,0.00035628292,-0.00013074675,0.00081845693,-3.468371e-05,0.00016389444,-0.000302518,-0.0005698204,2.1380696e-05,4.0454168e-05,0.00027643397,0.00013477397,2.344892e-05,-1.0967027e-06,0.0002312199,0.00056816824,6.125943e-05,0.004562957,-0.0004836012,-0.0018421798,3.2928914e-05,-4.6155026e-05,0.0002894328,-3.5539735e-05,1.3174199e-05,-0.00015328411,0.00013534179,0.00024167392,0.00012507392,-9.7764845e-05,0.0005322699,0.0020015582,-1.2725572e-05,0.00069541205,-6.563254e-05,0.00041519865,-3.507715e-05,0.00035551077,-0.0016994781,-0.0056555504,0.00012419882,2.636106e-05,0.0011330866,-0.00067764765,-0.0003245735,0.0001405984,0.00014525352,3.5592195e-05
