Param name,Param value,Param stdv,Param p-value,BT,BV,CD,CH,BU,CS,CA,DP,BT*BT,BT*BV,BT*CD,BT*CH,BT*BU,BT*CS,BT*CA,BT*DP,BV*BT,BV*BV,BV*CD,BV*CH,BV*BU,BV*CS,BV*CA,BV*DP,CD*BT,CD*BV,CD*CD,CD*CH,CD*BU,CD*CS,CD*CA,CD*DP,CH*BT,CH*BV,CH*CD,CH*CH,CH*BU,CH*CS,CH*CA,CH*DP,BU*BT,BU*BV,BU*CD,BU*CH,BU*BU,BU*CS,BU*CA,BU*DP,CS*BT,CS*BV,CS*CD,CS*CH,CS*BU,CS*CS,CS*CA,CS*DP,CA*BT,CA*BV,CA*CD,CA*CH,CA*BU,CA*CS,CA*CA,CA*DP,DP*BT,DP*BV,DP*CD,DP*CH,DP*BU,DP*CS,DP*CA,DP*DP
BT*CD,-0.5013982354469335,0.094697915,1.1920379290651569e-07,-0.0018162843,1.2428211e-05,0.00015385865,-0.0005643266,-0.0006469573,8.178452e-06,1.2262637e-05,1.7195765e-05,0.0009976304,0.0007870161,0.008967695,-0.00089851953,-0.0037713223,-0.00091456785,-0.011402043,0.0038521239,-0.0006769275,4.5424396e-05,0.0005363327,-0.00047228395,-0.0012364042,-0.0004611103,-6.9073125e-05,-0.0004279174,0.00024380947,-0.0005473336,7.373054e-05,-0.00044731185,0.00022524534,-0.00019311797,0.000778828,9.713702e-05,0.00020918381,-0.0007771399,0.0014543341,0.0026291464,1.9374568e-07,-4.2430853e-05,-0.0005191669,0.0012622912,-0.0005555256,-0.0006086651,0.0037311881,-0.0005157025,0.0003607485,0.00010582198,0.00087877497,1.3137094e-06,-4.9082708e-05,6.642922e-06,0.00018978829,5.547824e-05,0.00013503329,-4.304813e-05,0.00016001296,0.0003595094,-5.556093e-06,-3.540626e-05,0.000278494,0.00010839241,1.8889818e-05,-3.090547e-05,-1.2113093e-05,-0.0019050973,-0.0019571271,-3.0502319e-05,-0.00044487306,0.0016406963,0.00070147216,-6.752383e-06,-0.003028425,-3.970891e-05
BT*CH,0.06271217184630055,0.18926255,0.7403800297706249,-0.0007211558,1.8731977e-05,-1.2335703e-06,-6.80615e-05,-0.00013452618,-1.0121035e-05,1.2071084e-06,-1.1729646e-05,0.00012688266,-0.0008102597,-0.00089851953,0.035820313,-0.0028655864,-0.0013709913,-0.005385898,-0.004018941,-0.00028295306,-8.9208006e-05,2.7980353e-05,0.00041009032,0.00060888135,0.00049667194,8.554728e-05,0.00049071753,-4.0072875e-05,0.0001513567,-6.230692e-05,0.0012299598,-7.945623e-05,0.00015451777,0.00013812838,-0.0002911649,0.00044211937,-3.3491837e-05,8.247207e-05,0.00032382575,-9.511295e-05,-1.9430463e-05,-0.00029271314,-3.8836515e-05,-0.00057249644,0.0006609885,3.3237124e-05,0.004364194,-6.665232e-05,0.000115055744,0.0012147329,0.00010000995,-0.00011440451,-4.690373e-06,0.00019647427,-4.9208247e-05,1.18242106e-07,4.91428e-05,-0.00013397473,-0.0011476992,-3.617937e-06,8.364096e-06,1.8244522e-05,6.322504e-05,-1.5232851e-05,-2.0105936e-05,7.349961e-05,-0.0017185925,0.00067339186,8.439579e-06,-0.0004319385,0.00052317156,0.00024597847,-3.6415335e-05,0.0027212258,-2.0455467e-05
BT*BU,-0.33725278902334216,0.1497083,0.02427600603125489,-0.0031849085,7.72819e-05,-4.8887672e-05,-0.0004678838,0.0001505941,-3.2549593e-05,-1.8306966e-05,-4.904263e-05,0.0018115871,0.00057512964,-0.0037713223,-0.0028655864,0.022412574,-0.0050739683,-0.011784171,-0.008676206,5.0139315e-05,-0.00027428506,-0.0014852056,0.0007383535,0.0009787106,0.0013242504,0.00025916233,0.0014742569,-0.00018492395,-0.0009291465,-4.5382007e-05,0.0015093252,0.00020491112,0.00025535355,0.00056359736,-1.30052895e-05,-7.3601295e-05,-0.0005332768,0.00097040436,0.0021237554,0.0001693419,4.2663105e-05,0.00015171894,0.0018529112,0.0036065842,-0.00052981765,-0.0013020321,-0.0021257098,0.00017658273,-0.00018577903,-0.0012676212,-0.00020573416,-0.0002605198,3.2814219e-06,0.00055865006,-3.714341e-05,-6.0046797e-05,9.662542e-05,-0.00030656852,-0.0023558189,-6.039881e-06,8.264273e-05,-0.00015842779,-1.27837775e-05,0.00019379696,0.00013669198,-0.00015242494,0.0019309218,0.00067410764,-1.4613079e-06,0.0005932448,0.0019748113,-0.0002718621,-6.611343e-05,0.009030184,0.00011258193
BT*CS,0.37724079302986097,0.27096894,0.1638642678264589,0.00095982564,4.899304e-05,2.4284383e-05,0.00017182203,-2.536733e-06,-0.00011873104,7.7157765e-06,-2.1274152e-05,-0.0026749114,-0.00024565036,-0.00091456785,-0.0013709913,-0.0050739683,0.07342416,-0.007787901,-0.010310261,-0.00081070664,-0.00019087757,0.0006073291,0.00083445245,0.0012926622,0.001002019,0.00018718046,0.00097332016,-2.1911526e-05,0.00062241196,-0.00011217638,1.5317124e-05,0.00016215068,0.00023718957,2.5068914e-05,-0.0006054322,0.00019804208,0.00036658766,-0.00037277167,-0.0011813567,1.1485678e-05,0.00023522107,0.0009946147,0.0016657049,-0.0006903497,0.001010304,0.00036716193,0.0042566033,-0.0002698407,0.00041063104,0.0023504707,0.00028203428,0.0010556349,-4.1023068e-05,-1.3841986e-05,-0.00033292023,-0.00026582187,0.00050588575,-0.001270165,-0.0032693823,3.355706e-05,6.650614e-05,-3.6391273e-05,2.026893e-05,-1.18770995e-05,0.00012346069,-0.0001986912,0.0055446336,0.002149492,4.22867e-05,-0.0007549718,-0.00069843885,0.00018524213,-0.00012194725,0.004956606,-9.202834e-05
BT*CA,0.05979692662813046,0.6102205,0.9219383853716232,0.0034377396,8.8935216e-05,-0.00039417268,-0.00013014114,-0.00077089306,6.404792e-05,2.9446635e-06,6.376735e-06,-0.003352523,-0.0012269034,-0.011402043,-0.005385898,-0.011784171,-0.007787901,0.37236908,-0.02190307,0.0005269241,-0.00029890687,-0.00076605624,0.0011165007,0.001701933,0.0016403199,0.00027026123,0.0016615605,2.5777037e-05,-0.0006037215,0.00043145852,0.0022844335,0.00027865957,0.0008301656,0.0041870577,-0.0015651495,0.0006708913,0.0005319393,-0.0004653977,-0.00024058724,-1.8642146e-05,0.00017519125,0.0063387295,0.0039675324,0.00044266752,0.002126174,-0.00036988157,0.0072741406,0.00012607899,0.00048160052,0.017505616,0.00050819304,-0.00030680763,-5.9213562e-05,-5.818586e-06,-0.00015925564,6.775533e-05,-7.329038e-05,-0.00014434133,-0.0028626735,6.3296335e-05,0.00012395157,0.0002444394,-9.7928096e-05,-8.908423e-05,6.469182e-05,-0.00020903641,0.0044478206,0.005825139,3.9164726e-05,-0.0011857575,0.00014082796,0.0010532535,-7.8569385e-05,0.005251246,-0.0002848049
BT*DP,0.12344018934153211,0.36825895,0.7374746557237837,0.0023052697,3.4721532e-05,7.017943e-05,-0.00049467303,-0.00047463985,7.477173e-05,5.8830985e-05,-1.9141666e-05,-0.0019129831,-0.001721545,0.0038521239,-0.004018941,-0.008676206,-0.010310261,-0.02190307,0.13561465,0.00080856873,-0.00024767785,0.00014591671,0.00095862057,0.0017832549,0.0015882854,0.00028994243,0.0016753878,0.00016390697,0.00041132237,-1.0304181e-05,-0.0028641922,-0.0002998488,0.000110724075,2.4404708e-05,0.00045667513,0.0012365967,-7.034586e-05,-0.00087598345,0.0016492808,5.7476747e-05,0.00023713829,0.0027724775,0.011618098,0.0018480347,0.0019077408,-0.0020290758,0.005771092,7.594486e-05,0.00046836116,0.0052707684,0.0008749912,-0.00024830337,-6.912542e-05,0.0003813128,-0.00014077895,7.6272563e-06,-0.00010443772,-0.00026273867,-0.0032946155,6.08151e-05,0.0002437499,-0.00013402449,0.00027329044,-2.416641e-06,0.00030581097,-0.0011625523,0.0073340572,0.0061256206,-5.224521e-05,0.0019587828,-0.0033770418,0.0003405462,-7.520708e-05,0.010737654,-0.00017064738
BV*BT,-0.521730924866132,0.057153605,6.940732297379825e-20,0.00019555436,-0.0012999778,6.153157e-05,0.0002038787,5.8387417e-05,-1.5947304e-05,6.313317e-05,9.832088e-06,0.00024726102,0.0012939272,-0.0006769275,-0.00028295306,5.0139315e-05,-0.00081070664,0.0005269241,0.00080856873,0.0032665348,0.0013051836,0.0012730391,-9.22372e-05,-0.00023602175,-0.0009040599,-0.0001647004,-0.0011639923,4.162116e-05,0.00094805576,-0.00016176698,3.8634807e-05,2.9602404e-06,-1.290826e-05,-3.6071327e-05,8.2389124e-05,3.5331916e-05,0.00038472292,-0.00027197535,-0.001023631,4.3108225e-06,2.1604625e-05,0.00033068523,1.5423562e-05,0.00053483504,-0.00036323597,-0.0005588771,0.0005011302,-7.208317e-05,1.15812345e-05,0.00026564623,6.5362234e-05,9.8293625e-05,-8.752888e-05,-0.00012604056,5.7743655e-05,2.324164e-05,2.2969602e-06,0.00015600883,0.00134649,-1.896926e-05,0.00060978765,-6.196959e-05,0.00062699744,0.00012508302,0.00056492374,-0.0023099815,-0.004312047,0.0006556499,1.7154074e-05,-3.319209e-05,-0.0012321756,-7.487135e-05,5.344738e-05,-0.0016191027,-1.6067315e-05
BV*BV,-0.8773952506322276,0.05411968,4.139736742467543e-59,-2.782189e-05,-0.0024164736,5.515877e-06,4.6540565e-05,-0.00010826639,-4.334171e-05,0.00011850576,2.4465862e-06,4.387762e-05,0.00010520287,4.5424396e-05,-8.9208006e-05,-0.00027428506,-0.00019087757,-0.00029890687,-0.00024767785,0.0013051836,0.0029289399,0.0027662092,-0.00010691259,0.0004381196,-0.0011920067,-0.00050271634,-0.0018594697,4.8243284e-05,0.0011036304,-5.4968998e-05,0.00030942162,5.8360005e-05,1.5443122e-05,-7.4845586e-05,-0.00012389485,1.3596652e-05,0.00027615504,5.000456e-05,-0.00027926225,2.636481e-05,5.1577726e-06,0.00014651637,-1.8321109e-05,-6.900009e-05,-0.00016631462,1.4749094e-06,-0.00065730314,0.00012898269,1.1566648e-06,8.776067e-05,-2.6585472e-05,-3.054722e-05,-2.9493292e-05,-0.00010465322,-8.466519e-05,-6.887954e-05,0.00015008102,-0.00021988472,-0.00022916649,-3.1091135e-06,0.00088098,-0.00015354803,0.0011813766,0.00019800608,0.0010422968,-0.004201633,-9.5479656e-05,6.590981e-05,2.338351e-05,-0.00035065057,-0.00022284141,9.830619e-05,-1.5400143e-05,0.0010699965,-2.8488006e-05
BV*CD,-1.2100460936970985,0.16222632,8.718169770767675e-14,0.0013121389,-0.0028186915,0.00055753323,0.0014065413,0.000249584,-5.7627267e-06,0.00019453806,9.051439e-07,-0.0010882814,0.00020582801,0.0005363327,2.7980353e-05,-0.0014852056,0.0006073291,-0.00076605624,0.00014591671,0.0012730391,0.0027662092,0.026317377,0.0003826593,-0.0005200387,-0.00044594033,-0.00019474889,-0.000580816,-0.00046271554,0.011829176,5.0511968e-05,-0.0074764676,-0.0011194451,-7.3679104e-05,-0.0004117725,-0.003858728,-0.00039372267,0.0023516207,-0.0013673179,-0.006979993,-6.080143e-05,6.72906e-05,0.00030145494,-0.0037355872,-0.00047425492,-0.00098909,0.0011379506,0.0010336015,-0.00027121144,-1.7990478e-05,-0.00017352852,1.1206638e-05,-0.00010990085,-0.00010863927,0.0014690439,-1.3250265e-05,7.8118655e-06,6.27676e-06,0.00022606402,-0.00011675226,1.5858195e-05,0.0013887432,-0.00060585944,0.0012521019,8.0416365e-05,0.0012460226,-0.005463558,0.00035527477,0.00046227904,3.8354025e-05,0.0071874633,-0.0056919735,-0.00018783535,-1.1904042e-05,-1.507968e-05,1.9043917e-05
BV*CH,-0.46185117000877834,0.14917392,0.0019611166082960543,0.00033458887,-0.00086813234,9.820375e-05,0.00035466475,8.190488e-05,-2.7453552e-06,3.83592e-05,9.659953e-06,-0.00036435341,-0.00017992819,-0.00047228395,0.00041009032,0.0007383535,0.00083445245,0.0011165007,0.00095862057,-9.22372e-05,-0.00010691259,0.0003826593,0.022252856,0.0004955176,0.001355302,0.00055653596,0.0014363772,-2.0607808e-06,0.0010164684,-0.00025788657,0.00038058317,7.550672e-05,6.744734e-05,-0.00014000444,0.00032195938,-0.00014482926,0.0011078559,-0.0003783691,-0.0016709619,-3.9473176e-05,1.2024153e-05,0.00027092567,-0.000808349,0.00029357208,-0.00064987113,-0.00017538213,0.00096004194,-0.00010860451,1.2020077e-05,0.0003413706,5.9888807e-05,5.757609e-05,-0.00023604972,9.244186e-05,0.00012784747,0.00010780695,-6.751824e-05,0.00034478266,0.001520253,-7.0646884e-06,0.0007556977,-7.144289e-05,0.00012593281,3.5361325e-05,0.00026484573,-0.0011792056,-0.0047051166,0.00037261576,2.868297e-05,0.000996995,-0.0017445405,-9.075285e-05,5.954244e-05,-0.0016475468,5.7438614e-09
