species,true,pred,stdv
CD,0.7955910563468933,0.5061376094818115,0.27962902188301086
BT,1.2566940784454346,0.839868426322937,0.3242059350013733
BV,0.0009346199803985655,0.022005939856171608,0.06772124022245407
CD,0.0300078634172678,0.004464360885322094,0.2624794542789459
BU,0.03408963233232498,0.02902773767709732,0.12416689842939377
CS,0.0005359650240279734,0.0813889279961586,0.1313939094543457
CA,0.038782667368650436,0.15878529846668243,0.16629420220851898
DP,0.00012181400234112516,0.003959324210882187,0.06048715114593506
CS,0.18984009325504303,0.3472842574119568,0.26898297667503357
DP,0.234493225812912,0.5320217609405518,0.5296246409416199
BV,1.1882354021072388,0.7599340677261353,0.7380682826042175
DP,0.32673126459121704,1.0234357118606567,1.0103732347488403
CD,0.8454277515411377,0.590779185295105,0.20978370308876038
BU,0.4582388997077942,0.5945797562599182,0.17315343022346497
BT,0.6263341307640076,0.6134561896324158,0.1543264538049698
BV,0.02189067378640175,0.038612544536590576,0.05025765299797058
CD,0.6174068450927734,0.6329742074012756,0.27798378467559814
CH,0.049638766795396805,0.10386388003826141,0.050721053034067154
BU,0.2031099498271942,0.20485910773277283,0.09528624266386032
CS,0.06841330975294113,0.043494101613759995,0.06897351145744324
CA,0.026039669290184975,0.008792505599558353,0.047166354954242706
BV,0.904308557510376,1.065382719039917,0.3338264524936676
CH,0.3571914732456207,0.1998799741268158,0.1750882863998413
BU,0.3648040294647217,1.1523256301879883,0.19985483586788177
DP,0.8934876918792725,0.11005015671253204,0.11724939942359924
BT,1.4449877738952637,1.6562191247940063,0.31225016713142395
CA,0.046512164175510406,0.2431885004043579,0.14278629422187805
BV,0.9354038238525391,0.12428802996873856,0.0950121134519577
CD,0.36259621381759644,0.6153430938720703,0.20481127500534058
CD,0.43209633231163025,0.6149271130561829,0.2047300934791565
CH,0.018736977130174637,0.09063773602247238,0.07640483975410461
BT,0.9947970509529114,0.9753383994102478,0.18598619103431702
BV,0.016398096457123756,0.05150265619158745,0.059748537838459015
CD,0.6270731687545776,0.6197341680526733,0.25545141100883484
CH,0.09226381778717041,0.04698045179247856,0.0420292504131794
CS,0.06136313080787659,0.06463843584060669,0.0715872198343277
CA,0.06592395901679993,0.019807342439889908,0.028064969927072525
DP,0.05134745314717293,0.047735244035720825,0.04412714019417763
BV,1.108138918876648,1.4621130228042603,0.3203572928905487
CA,0.28536108136177063,0.007574515882879496,0.027324510738253593
CH,0.23950310051441193,0.2537115812301636,0.42751288414001465
CS,0.648996889591217,0.6980124115943909,1.1255922317504883
BT,1.6922403573989868,1.5831987857818604,0.17250467836856842
CS,0.3777596056461334,0.00839818362146616,0.05245021730661392
CD,0.4353887140750885,0.5983679294586182,0.24931564927101135
CA,0.02111128345131874,0.5118680596351624,0.7706462144851685
BV,0.3775155246257782,0.9721368551254272,0.4427296817302704
CD,0.7698178291320801,0.41415128111839294,0.2904873490333557
CD,0.4660749137401581,0.6657800078392029,0.2445717304944992
CA,0.01025841012597084,0.025283901020884514,0.04921398311853409
BT,1.2119407653808594,1.2865070104599,0.2015419602394104
BU,0.35455918312072754,0.33550897240638733,0.11089259386062622
BT,0.7693464159965515,0.6595651507377625,0.1457018405199051
BV,0.008301259949803352,0.05095880106091499,0.06943260133266449
CD,0.4249202013015747,0.5490143299102783,0.2699633836746216
CH,0.07667870819568634,0.06550082564353943,0.04596169292926788
BU,0.20984035730361938,0.24152272939682007,0.08720101416110992
CS,0.04129503294825554,0.03374304994940758,0.08006968349218369
CA,0.03932275250554085,0.01058877632021904,0.046979498118162155
DP,0.03196193277835846,0.018437519669532776,0.04122557118535042
BU,0.9397595524787903,0.539997398853302,0.13886982202529907
