species,true,pred,stdv
BT,1.692240411,1.8511896133422852,0.20807099342346191
CS,0.377759618,3.2158588400728327e-15,0.08603543043136597
CD,0.294452212,0.5420946478843689,0.25258708000183105
CA,0.034047792,2.9276409719896854e-14,0.0604461170732975
BV,0.529175888,0.75084388256073,0.21893095970153809
CD,0.624490743,0.5324949622154236,0.26859569549560547
CD,0.407584143,0.2780658006668091,0.2823640704154968
CA,0.020249187,0.1053466945886612,0.05357341095805168
BT,1.211940777,1.5331979990005493,0.2679969072341919
BU,0.354559197,0.19263452291488647,0.20247437059879303
BT,0.784587843,0.6587628126144409,0.24099214375019073
BV,0.012727052,0.10003066807985306,0.2134912759065628
CD,0.398199419,0.5246438384056091,0.2690454423427582
CH,0.080902454,0.07415356487035751,0.04668913781642914
BU,0.28495894,0.20557507872581482,0.17679283022880554
CS,0.035605051,0.006851268000900745,0.08364397287368774
CA,0.053374149,0.04992183670401573,0.05510725826025009
DP,0.057978442,0.015919305384159088,0.03485364094376564
BU,0.939759544,0.014526985585689545,0.1159277930855751
CA,0.133907125,0.2703009843826294,0.06541963666677475
CD,0.602065526,0.7119359970092773,0.26302510499954224
BU,0.109434479,0.46204832196235657,0.11783509701490402
BV,0.25296939,0.968494176864624,0.14549344778060913
CD,0.637697285,0.4542890191078186,0.25138601660728455
CD,0.466703811,0.6180816888809204,0.2527860403060913
CS,0.016629515,0.07869241386651993,0.08447938412427902
BT,0.646484496,0.9072579741477966,0.2682945728302002
BV,0.033867402,0.1218220591545105,0.21296651661396027
CD,0.533540194,0.3097021281719208,0.27171507477760315
CH,0.091337932,0.03911729156970978,0.0491819828748703
BU,0.316356906,0.2648811638355255,0.187111496925354
CS,0.040875598,0.00081084412522614,0.07874322682619095
DP,0.043204109,0.25393787026405334,0.06087585166096687
CD,0.529060207,0.5363382697105408,0.26343607902526855
CS,0.047939807,0.0815463736653328,0.09028425812721252
BV,1.007333068,0.03386814147233963,0.2211994081735611
BU,0.352166929,1.1480258703231812,0.18547233939170837
CH,0.227194306,0.6660721898078918,0.23124349117279053
BU,0.937805652,1.012449026107788,0.29955387115478516
