species,true,pred,stdv
BT,0.7675468921661377,0.648647665977478,0.15145379304885864
CD,0.4566976726055145,0.5687795281410217,0.1819186508655548
CH,0.08039367944002151,0.07110914587974548,0.02466723881661892
BU,0.32270345091819763,0.23543787002563477,0.10716383159160614
CS,0.04631223529577255,0.011763688176870346,0.05919025465846062
CA,0.02118920348584652,0.013841583393514156,0.06360307335853577
DP,0.07565689831972122,0.05068407207727432,0.034462813287973404
CD,0.3002314567565918,0.6201429963111877,0.18402953445911407
CH,0.08860187232494354,0.07643137872219086,0.04002935439348221
CD,0.45715245604515076,0.47058162093162537,0.20510870218276978
CH,0.05351420119404793,0.0025195060297846794,0.02296307124197483
BT,0.7448732852935791,0.6432963013648987,0.1156952828168869
BV,0.027299417182803154,0.05087481439113617,0.055009134113788605
CD,0.5938138365745544,0.5590099096298218,0.18934890627861023
CH,0.10475775599479675,0.06733127683401108,0.03250114247202873
BU,0.38090741634368896,0.24392277002334595,0.08560801297426224
CA,0.022879470139741898,0.009836417622864246,0.045506831258535385
DP,0.041802164167165756,0.06400541216135025,0.03427835553884506
BT,1.238869071006775,1.3045803308486938,0.34705039858818054
CH,0.036630935966968536,0.4570819139480591,0.22441598773002625
BT,1.8705486059188843,1.6207512617111206,0.20105382800102234
DP,0.060451440513134,0.08830670267343521,0.057733964174985886
CH,0.1484784483909607,0.16355851292610168,0.11125300079584122
CA,0.15135487914085388,0.02622831054031849,0.02983836643397808
CS,0.7964455485343933,0.36346182227134705,0.13270120322704315
CA,0.2717210650444031,0.03172114118933678,0.032308124005794525
BT,1.233519434928894,1.846183180809021,0.35355883836746216
CD,0.2504805028438568,0.007041020784527063,0.20887452363967896
BU,0.6882114410400391,0.9404765963554382,0.15103569626808167
CS,0.6771218776702881,0.1966325342655182,0.22952274978160858
BT,1.3514667749404907,1.4226268529891968,0.39453184604644775
CD,0.0015332819893956184,0.34443119168281555,0.26757267117500305
CD,0.39823222160339355,0.4832087457180023,0.1920684278011322
DP,0.2521011233329773,0.053646158427000046,0.03171735256910324
BT,1.3886297941207886,1.5169850587844849,0.20837508141994476
BV,0.37820348143577576,0.24478989839553833,0.13853244483470917
CH,0.04601851850748062,0.26282966136932373,0.10233723372220993
DP,0.29139813780784607,0.1943173110485077,0.11609441787004471
BV,1.0180795192718506,1.143701195716858,1.2042326927185059
CS,0.14508718252182007,0.9051827192306519,0.7141584157943726
BT,1.0435190200805664,0.9503385424613953,0.21588487923145294
BV,0.026561930775642395,0.11810824275016785,0.09518235176801682
CH,0.1911749243736267,0.02346191182732582,0.024838978424668312
BU,0.3036961853504181,0.15679502487182617,0.11788146197795868
CS,0.039351072162389755,0.11274862289428711,0.0965840220451355
CA,0.028245873749256134,0.029490018263459206,0.03312705084681511
DP,0.05928429588675499,0.022476382553577423,0.04566872864961624
BV,0.035295356065034866,0.12699313461780548,0.0959615632891655
CD,0.5351750254631042,0.5466465950012207,0.2130386233329773
CH,0.07688523083925247,0.02024335227906704,0.024651430547237396
BU,0.3730510473251343,0.2653349041938782,0.1300688534975052
CS,0.17146587371826172,0.014011189341545105,0.06886588037014008
CA,0.06932122260332108,0.004869972821325064,0.027571920305490494
DP,0.06997290998697281,0.17247045040130615,0.0993417277932167
CD,0.7115990519523621,0.4977857172489166,0.22586944699287415
BU,0.3107343018054962,0.2965603470802307,0.157470703125
CA,0.005125868134200573,0.22061529755592346,0.14468444883823395
DP,0.1503741294145584,0.4202091097831726,0.19982314109802246
CD,0.4371514916419983,0.4203110337257385,0.32377737760543823
CA,0.019515162333846092,0.5716140866279602,0.4370439648628235
CD,0.23234550654888153,0.08433593064546585,0.2214687466621399
DP,0.2883211672306061,1.0076789855957031,0.611889660358429
BT,1.117887020111084,1.216282844543457,0.2040756493806839
BV,0.006213212851434946,0.00881128665059805,0.055087581276893616
CD,0.0018562639597803354,0.09725786745548248,0.18228857219219208
CH,0.00445237522944808,0.004810772370547056,0.029449796304106712
BU,0.380313903093338,0.13802075386047363,0.12201416492462158
CS,0.05168618634343147,0.007540354039520025,0.0887102335691452
CA,0.20134083926677704,0.007390821818262339,0.03690207749605179
DP,0.012333517894148827,0.002305897418409586,0.029159344732761383
CD,0.6030533909797668,0.5761685967445374,0.19786709547042847
CS,0.10677991807460785,0.04100360721349716,0.10014470666646957
CD,0.2527465522289276,0.5063413977622986,0.19793009757995605
DP,0.2692534625530243,0.02474850043654442,0.04142756015062332
BT,0.5126010179519653,0.8080553412437439,0.15582811832427979
BV,0.1210562214255333,0.06200316920876503,0.07464341074228287
CD,0.7674506902694702,0.5299738645553589,0.19555599987506866
BU,0.22221027314662933,0.28214019536972046,0.12313935160636902
CS,0.11641743779182434,0.03304748609662056,0.05391613394021988
CA,0.10706349462270737,0.010517756454646587,0.03726434335112572
DP,0.02686750888824463,0.07032131403684616,0.04379722848534584
BT,0.9700793027877808,1.1052404642105103,0.22108402848243713
CD,0.7629206776618958,0.5277005434036255,0.2005099058151245
BT,1.3148998022079468,0.8776993751525879,0.29926905035972595
BV,0.0022862169425934553,0.009030548855662346,0.07366029173135757
CD,0.002274109050631523,0.00018029497005045414,0.1862502098083496
BU,0.03710055723786354,0.07168951630592346,0.13964754343032837
CS,0.20973964035511017,0.0035409266129136086,0.051850683987140656
CA,0.08365162461996078,0.20085805654525757,0.13739340007305145
DP,0.0005480879917740822,0.0026804511435329914,0.03786444291472435
CS,0.18984009325504303,0.5544097423553467,0.21710945665836334
DP,0.234493225812912,0.26456063985824585,0.13028287887573242
BV,1.1882354021072388,1.072607159614563,0.23573563992977142
DP,0.32673126459121704,0.16789983212947845,0.10466589778661728
CD,0.69291752576828,0.6042247414588928,0.18127866089344025
BU,0.40791580080986023,0.3284957706928253,0.12631233036518097
BT,0.6172890067100525,0.6574335694313049,0.16802965104579926
BV,0.025576239451766014,0.04645149037241936,0.07281852513551712
CD,0.6231251955032349,0.567095935344696,0.19462370872497559
CH,0.08854416757822037,0.012409351766109467,0.07165075093507767
BU,0.21573546528816223,0.24067145586013794,0.10269788652658463
