species,true,pred,stdv
BV,0.851890082,0.18441781401634216,0.18515853583812714
CH,0.491776636,0.2849689722061157,0.06761132180690765
BV,0.904308544,0.06069495901465416,0.1898917257785797
CH,0.357191483,0.2808462977409363,0.06623489409685135
CS,0.344121404,0.014057712629437447,0.09560049325227737
DP,0.145211948,0.11397229880094528,0.024726932868361473
CS,0.189840092,5.2494506519451534e-08,0.09494170546531677
DP,0.234493228,0.18092656135559082,0.022188225761055946
BU,0.724432791,0.810895562171936,0.15043072402477264
DP,0.680025524,0.010637194849550724,0.020823851227760315
BU,0.36480403,0.8250422477722168,0.14992055296897888
DP,0.893487665,0.0010781206656247377,0.02031136117875576
CD,0.602670904,0.5029358863830566,0.2602584958076477
BU,0.718495757,0.42275822162628174,0.15444882214069366
CD,0.654529481,0.5394546985626221,0.25907522439956665
BU,0.455803879,0.3413611650466919,0.15873481333255768
BT,1.108842269,1.1650594472885132,0.33101335167884827
BV,0.186165684,0.34063827991485596,0.10220475494861603
CD,0.282150634,0.13233356177806854,0.24153576791286469
CH,0.126407964,0.17224089801311493,0.07050468772649765
CS,0.044726941,0.022827794775366783,0.08590453118085861
CA,0.031072291,0.005967605393379927,0.03989611193537712
DP,0.07630086,0.006718100514262915,0.04772693291306496
BT,1.087221295,1.3433845043182373,0.3229527175426483
BV,0.069186742,0.11253198236227036,0.10413020849227905
CD,0.428062245,0.09334712475538254,0.24741162359714508
CH,0.093452461,0.15360885858535767,0.07120949774980545
