species,true,pred,stdv
BT,0.68899837,1.053992748260498,0.23823615908622742
CD,0.48956557,0.4380853474140167,0.2882460951805115
CH,0.096550713,0.032300785183906555,0.043129127472639084
BU,0.292102129,0.1008869931101799,0.162205308675766
CS,0.042922601,2.360680007029714e-08,0.08750180900096893
CA,0.021419684,0.020202983170747757,0.05006192997097969
DP,0.025440925,0.07156563550233841,0.06886410713195801
CD,0.323957073,0.5176652669906616,0.2889048159122467
CH,0.070376261,0.06778569519519806,0.046008747071027756
CD,0.823821598,0.5184904336929321,0.2886352837085724
CH,0.027345054,0.06413361430168152,0.04638030752539635
BT,0.906411204,0.781491219997406,0.2184266746044159
BV,0.01706892,0.11683959513902664,0.1902661770582199
CD,0.743146581,0.5290619134902954,0.2934260070323944
CH,0.115603698,0.051279500126838684,0.04356081411242485
BU,0.311760021,0.07829685509204865,0.16864675283432007
CA,0.019143394,0.035053353756666183,0.04963844269514084
DP,0.035699514,0.055536024272441864,0.06654249131679535
BT,1.238869079,1.8672678470611572,0.22215354442596436
CH,0.036630937,0.18828639388084412,0.05073196440935135
BT,1.870548571,1.7619401216506958,0.24297571182250977
DP,0.06045144,0.07395315915346146,0.09912096709012985
CH,0.148478455,0.09593147039413452,0.04260099679231644
CA,0.151354881,0.0107392193749547,0.03735202178359032
CS,0.796445552,0.07781141251325607,0.09582675993442535
CA,0.271721073,0.11790373176336288,0.04956730827689171
BT,1.180607073,1.551665186882019,0.2633574604988098
CD,0.271392926,0.179790660738945,0.3012646436691284
BU,0.688211432,0.9816750288009644,0.17638421058654785
CS,0.677121873,0.00384236010722816,0.07834015041589737
BT,1.495358598,1.1556527614593506,0.22845329344272614
CD,0.01764139,0.4980045258998871,0.28844204545021057
CD,0.611783843,0.19075095653533936,0.2868068516254425
DP,0.2070495,0.409380167722702,0.0418398380279541
BT,1.38862985,1.0772970914840698,0.6718639731407166
BV,0.378203472,0.6663403511047363,0.487388551235199
CH,0.046018517,0.38135918974876404,0.13201303780078888
DP,0.291398143,0.1231929287314415,0.12193922698497772
BV,1.018079541,1.478218674659729,0.20709919929504395
CS,0.145087177,3.303275014632234e-11,0.06920163333415985
BT,1.04351902,1.0424472093582153,0.5815694332122803
BV,0.026561931,0.0002693716960493475,0.1758551150560379
CH,0.191174923,0.2803216874599457,0.1004050225019455
BU,0.303696177,0.5044821500778198,0.3568201959133148
CS,0.039351074,0.9713183641433716,0.227189838886261
CA,0.028245874,0.29375770688056946,0.08774811774492264
DP,0.059284295,0.0010286221513524652,0.059449486434459686
BV,0.026135882,0.4185917377471924,0.231321781873703
CD,0.605188622,0.666581928730011,0.31330132484436035
CH,0.070855828,0.013531557284295559,0.04831984266638756
BU,0.447496495,0.06437251716852188,0.15491065382957458
CS,0.238162404,1.6099174725380712e-17,0.06543730944395065
CA,0.053219813,0.003163787303492427,0.0460287444293499
DP,0.037107641,0.35094165802001953,0.07791043072938919
CD,0.685639213,0.6239210963249207,0.3059126138687134
BU,0.201194138,0.2953202426433563,0.15786851942539215
CA,0.005125868,0.0032844131346791983,0.05097133293747902
DP,0.150374126,0.5802894830703735,0.0646025612950325
CD,0.544652542,0.5539432764053345,0.27935174107551575
CA,0.019347475,0.007927785627543926,0.04814855381846428
CD,0.995312582,0.4155101180076599,0.2880546748638153
DP,0.461854096,0.21751539409160614,0.03785686939954758
BT,1.692966663,0.8915784358978271,0.1826762706041336
BV,0.020537427,0.0037112473510205746,0.17026212811470032
CD,0.005803877,0.511242151260376,0.242684468626976
CH,0.010686284,0.06036946177482605,0.053642354905605316
BU,0.360968595,0.15670718252658844,0.14165790379047394
CS,0.133010553,0.0002658630255609751,0.09078337252140045
CA,0.120732328,0.014564480632543564,0.05783184990286827
DP,0.00812763,0.00801881030201912,0.05391732603311539
CD,0.499686719,0.0003852638474199921,0.23811666667461395
CS,0.049479962,0.8149195909500122,0.1364971101284027
CD,0.246922118,0.5832307934761047,0.25031012296676636
DP,0.194244547,0.3059893846511841,0.06417495757341385
BT,0.666666238,1.0129790306091309,0.2521141469478607
BV,0.026042711,0.09530670940876007,0.18330463767051697
CD,0.72910913,0.4343039393424988,0.2724798023700714
BU,0.217456601,0.10152189433574677,0.14836643636226654
CS,0.136722092,0.00019540704670362175,0.08549967408180237
CA,0.102708403,0.022903136909008026,0.04120824113488197
DP,0.023794824,0.045547597110271454,0.06725333631038666
BT,1.18940892,1.298737645149231,0.24555134773254395
CD,0.795591061,0.31751835346221924,0.27503636479377747
BT,1.25669408,0.8167141675949097,0.24831023812294006
BV,0.00093462,0.0012950636446475983,0.17604465782642365
CD,0.030007864,0.49725142121315,0.27263787388801575
BU,0.034089633,0.1980751007795334,0.15170279145240784
CS,0.000535965,0.008037514053285122,0.08678216487169266
CA,0.038782666,0.05072404444217682,0.04268922284245491
DP,0.000121814,0.0010721449507400393,0.06317441165447235
CS,0.189840092,1.0066146804987852e-09,0.07893483340740204
DP,0.234493228,0.5926889777183533,0.08537870645523071
BV,1.188235427,0.5532362461090088,1.2012850046157837
DP,0.326731266,0.3847956359386444,0.5544824600219727
CD,0.845427729,0.6442944407463074,0.29552769660949707
BU,0.458238909,0.2597505450248718,0.14235445857048035
BT,0.626334127,1.0871156454086304,0.22679781913757324
BV,0.021890674,0.14818349480628967,0.1841340959072113
CD,0.617406845,0.426422655582428,0.2918439507484436
CH,0.049638765,0.10042208433151245,0.041010405868291855
BU,0.203109957,0.012882313691079617,0.11344090104103088
CS,0.06841331,2.926554419300771e-17,0.0918908640742302
CA,0.026039669,0.05066472664475441,0.056056175380945206
BV,0.904308544,1.035828709602356,0.42110225558280945
CH,0.357191483,0.6841121912002563,0.20811434090137482
BU,0.36480403,1.184017539024353,0.16621080040931702
DP,0.893487665,0.005890126805752516,0.05053003877401352
BT,1.44498783,2.2555103302001953,0.34614309668540955
CA,0.046512166,0.36224833130836487,0.07608596980571747
BV,0.935403796,0.31426769495010376,0.07991940528154373
CD,0.362596228,0.8519886136054993,0.27992528676986694
CD,0.432096345,0.5090388059616089,0.2738535404205322
CH,0.018736977,0.0664234608411789,0.048287663608789444
BT,0.994797034,1.462149977684021,0.2806480824947357
BV,0.016398097,0.07386688143014908,0.1833176612854004
CD,0.62707319,0.14577864110469818,0.31109127402305603
CH,0.092263819,0.11930157989263535,0.05067218840122223
CS,0.061363129,1.6735109966248274e-05,0.07461019605398178
CA,0.065923958,0.040927205234766006,0.04892686381936073
DP,0.051347453,0.0015517136780545115,0.056434325873851776
BV,1.108138883,0.7984229922294617,0.8162873983383179
CA,0.285361094,0.14986981451511383,0.1622895896434784
CH,0.239503103,0.15502141416072845,0.04779815301299095
CS,0.648996918,0.08576195687055588,0.10593624413013458
BT,1.692240411,1.8118740320205688,0.23503448069095612
CS,0.377759618,2.5868162083497737e-06,0.06710716336965561
CD,0.435388726,0.6123565435409546,0.29281777143478394
CA,0.021111284,0.011188505217432976,0.048244498670101166
BV,0.377515533,0.5643773674964905,0.1862730234861374
CD,0.769817807,0.7071607112884521,0.2997344732284546
CD,0.466074921,0.5138767957687378,0.2934682071208954
CA,0.01025841,0.07417935132980347,0.04918041080236435
BT,1.211940777,1.489287257194519,0.2926047444343567
BU,0.354559197,0.4563637673854828,0.2005602866411209
BT,0.769346418,0.876312792301178,0.247417151927948
BV,0.00830126,0.07743389904499054,0.18231317400932312
CD,0.424920205,0.5055137276649475,0.2963940501213074
CH,0.076678711,0.0641978532075882,0.04768143966794014
BU,0.209840355,0.11581319570541382,0.15935955941677094
CS,0.041295032,7.893239626355353e-07,0.08715865761041641
CA,0.039322753,0.03879449889063835,0.05040409415960312
DP,0.031961932,0.040227439254522324,0.06421740353107452
BU,0.939759544,0.6340944766998291,0.16156986355781555
CA,0.133907125,0.12353591620922089,0.05828457325696945
CD,0.591332691,0.686369001865387,0.28909891843795776
BU,0.06566731,0.37154605984687805,0.1033400297164917
BV,0.184921763,0.7591944336891174,0.12698763608932495
CD,0.778078253,0.5131136178970337,0.2818335294723511
CD,0.427686665,0.5044068098068237,0.2794657051563263
CS,0.002313319,4.547973003354855e-05,0.08661600202322006
BT,0.656287565,0.9848564863204956,0.2693128287792206
BV,0.011481231,0.08393879234790802,0.18108946084976196
CD,0.581471762,0.445785790681839,0.29702773690223694
CH,0.081872147,0.03989060968160629,0.04748770594596863
BU,0.298780492,0.08937514573335648,0.15981942415237427
CS,0.086965211,8.720891742086678e-07,0.08564241230487823
DP,0.020808276,0.16178201138973236,0.07187647372484207
CD,0.41770213,0.5363146066665649,0.29357004165649414
CS,0.019631187,1.3742950613959692e-05,0.08564247190952301
BV,1.007333068,0.04444880411028862,0.20495463907718658
BU,0.352166929,1.1315795183181763,0.1361861228942871
CH,0.227194306,0.49040621519088745,0.14044144749641418
BU,0.937805652,1.4587594270706177,0.3038409650325775
