species,true,pred,stdv
BT,0.7314209342002869,0.6390852332115173,0.2736254632472992
CD,0.5498520135879517,0.533302366733551,0.2593255937099457
CH,0.1357842981815338,0.07110925763845444,0.05019139125943184
BU,0.36433088779449463,0.23103652894496918,0.11808046698570251
CS,0.04252886027097702,0.025718335062265396,0.07398460060358047
CA,0.027148205786943436,0.0017339716432616115,0.04369223117828369
DP,0.041934821754693985,0.032104041427373886,0.023363197222352028
CD,0.2960345149040222,0.5417258143424988,0.25939473509788513
CH,0.053965482860803604,0.13119211792945862,0.06654605269432068
CD,0.47328266501426697,0.4635438024997711,0.26468831300735474
CH,0.014717349782586098,0.035927664488554,0.08905000984668732
BT,0.6754285097122192,0.6748445630073547,0.20693831145763397
BV,0.0233059860765934,0.0906798392534256,0.0835442915558815
CD,0.745282769203186,0.6945577263832092,0.19133076071739197
CH,0.1292349100112915,0.021038105711340904,0.07066605240106583
BU,0.3498277962207794,0.24090169370174408,0.12598967552185059
CA,0.018027763813734055,0.0014674811391159892,0.04417092725634575
DP,0.03239227086305618,0.01857971027493477,0.0454963780939579
BT,1.238869071006775,1.3178433179855347,0.22494561970233917
CH,0.036630935966968536,0.10631135106086731,0.11960870772600174
BT,1.8705486059188843,1.2932490110397339,0.20858807861804962
DP,0.060451440513134,0.04581081494688988,0.053946636617183685
CH,0.1484784483909607,0.3209390640258789,0.05518355220556259
CA,0.15135487914085388,0.03047078661620617,0.05711214989423752
CS,0.7964455485343933,0.7293500304222107,0.08433043956756592
CA,0.2717210650444031,0.015185915865004063,0.03394049033522606
BT,1.1572436094284058,1.398220419883728,0.28098124265670776
CD,0.6214231252670288,0.002354527823626995,0.1936851590871811
BU,0.6882114410400391,0.8126524686813354,0.14504152536392212
CS,0.6771218776702881,0.12351574003696442,0.10869631916284561
BT,1.6063334941864014,1.1644034385681152,0.29420676827430725
CD,0.013499850407242775,0.23467430472373962,0.3203447461128235
CD,0.4228309392929077,0.520740807056427,0.2569374144077301
DP,0.12316904217004776,0.0369771383702755,0.04074334725737572
BT,1.3886297941207886,1.1874525547027588,0.2604583501815796
BV,0.37820348143577576,0.18078283965587616,0.12927688658237457
CH,0.04601851850748062,0.04435950145125389,0.07212889939546585
DP,0.29139813780784607,0.1375764161348343,0.03914054483175278
BV,1.0180795192718506,1.1209821701049805,0.1225074976682663
CS,0.14508718252182007,0.5324499607086182,0.19816632568836212
BT,1.0435190200805664,1.2232650518417358,0.3467922806739807
BV,0.026561930775642395,0.10394420474767685,0.10954676568508148
CH,0.1911749243736267,0.014831237494945526,0.07857462763786316
BU,0.3036961853504181,0.33701545000076294,0.09879382699728012
CS,0.039351072162389755,0.23263870179653168,0.10706198215484619
CA,0.028245873749256134,0.0010239217663183808,0.07615514099597931
DP,0.05928429588675499,0.13203710317611694,0.09848979115486145
BV,0.02427450567483902,0.0888914093375206,0.10540192574262619
CD,0.6066931486129761,0.6027681231498718,0.220872163772583
CH,0.09662696719169617,0.011880007572472095,0.07804781198501587
BU,0.5015835762023926,0.3527947962284088,0.08599679917097092
CS,0.2496197372674942,0.04311503469944,0.062165893614292145
CA,0.06002078205347061,0.0012763352133333683,0.07615762948989868
DP,0.04918130859732628,0.06139121204614639,0.04361592233181
CD,0.7100862264633179,0.7125070691108704,0.2544439136981964
BU,0.2845804691314697,0.5717200636863708,0.23633544147014618
CA,0.005125868134200573,0.0030716853216290474,0.07929728180170059
DP,0.1503741294145584,0.18324586749076843,0.03581099957227707
CD,0.4511334002017975,0.47753968834877014,0.26196175813674927
CA,0.010866617783904076,0.00018224649829789996,0.0791378989815712
CD,0.15910008549690247,0.3799692988395691,0.2798501253128052
DP,0.30789992213249207,0.07602912187576294,0.11770863831043243
BT,1.184009075164795,1.7375562191009521,0.29424992203712463
BV,0.010089736431837082,0.0007301316945813596,0.09629279375076294
CD,0.0017910959431901574,0.270121306180954,0.24091409146785736
CH,0.005279886070638895,0.004404620733112097,0.08855832368135452
BU,0.33305349946022034,0.027492579072713852,0.12917956709861755
CS,0.08092525601387024,0.006103154271841049,0.06498518586158752
CA,0.12620437145233154,0.0007762195309624076,0.0760238766670227
DP,0.00698042381554842,0.0026467139832675457,0.038998138159513474
CD,0.3886393904685974,0.4705379605293274,0.20245660841464996
CS,0.05069395527243614,0.14032042026519775,0.1027151420712471
CD,0.14909911155700684,0.42300868034362793,0.21397942304611206
DP,0.27306756377220154,0.024970563128590584,0.04758378863334656
BT,0.5334614515304565,0.5953711271286011,0.2570066452026367
BV,0.08318483829498291,0.0986565500497818,0.12462213635444641
CD,0.8069733381271362,0.5337331295013428,0.2500418424606323
BU,0.19183602929115295,0.2434915453195572,0.1541101336479187
CS,0.09740652143955231,0.05084722861647606,0.07236489653587341
CA,0.11114926636219025,0.0006985038635320961,0.07332737743854523
DP,0.023821858689188957,0.012920230627059937,0.05177093297243118
BT,1.1164462566375732,0.9122636914253235,0.28111276030540466
CD,0.8772203326225281,0.4856771230697632,0.2506801187992096
BT,1.2676286697387695,1.219970941543579,0.3974979519844055
BV,0.0015640639467164874,0.3836049735546112,0.548819899559021
CD,0.10726570338010788,0.004057942423969507,0.2430640608072281
CH,0.00021109699446242303,0.0005136897088959813,0.06328052282333374
BU,0.06675976514816284,0.06071903184056282,0.15618743002414703
CS,0.038727786391973495,0.08669081330299377,0.1309301108121872
CA,0.05667640268802643,0.002512104343622923,0.07362310588359833
DP,0.0006664799875579774,0.033697742968797684,0.12034694105386734
CS,0.18984009325504303,0.46661022305488586,0.13388778269290924
DP,0.234493225812912,0.11048644781112671,0.044556185603141785
BV,1.1882354021072388,0.9515242576599121,0.0801522359251976
DP,0.32673126459121704,0.08258406072854996,0.07814032584428787
CD,0.7137698531150818,0.5063095092773438,0.25924766063690186
BU,0.33473020792007446,0.5134265422821045,0.18703651428222656
BT,0.5526683926582336,0.6403830051422119,0.1573554128408432
BV,0.024212172254920006,0.07050269842147827,0.06500927358865738
CD,0.6899970173835754,0.45518845319747925,0.23226211965084076
CH,0.05619128420948982,0.020687228068709373,0.06317875534296036
BU,0.24126774072647095,0.21256744861602783,0.07464078068733215
CS,0.05088423192501068,0.030344123020768166,0.08099757134914398
CA,0.036445826292037964,0.003245252650231123,0.07408598810434341
BV,0.904308557510376,0.9794600009918213,0.2711149752140045
CH,0.3571914732456207,0.195438414812088,0.1380668580532074
BU,0.3648040294647217,0.9497995972633362,0.1873331367969513
DP,0.8934876918792725,0.11838327348232269,0.06149851530790329
BT,1.4449877738952637,1.4048316478729248,0.27365320920944214
CA,0.046512164175510406,0.1741224080324173,0.13093072175979614
BV,1.271022915840149,0.2583381235599518,0.33951038122177124
CD,0.1566437929868698,0.5119320154190063,0.21598751842975616
CD,0.44394516944885254,0.5119326710700989,0.21598759293556213
CH,0.005888146813958883,0.08933187276124954,0.08592047542333603
BT,1.014694333076477,1.0869859457015991,0.25579044222831726
BV,0.045698534697294235,0.050816524773836136,0.08586754649877548
CD,0.7193341255187988,0.4823075532913208,0.2226068079471588
CH,0.11089126765727997,0.035569556057453156,0.06006498634815216
CS,0.04574700817465782,0.025100652128458023,0.06571676582098007
CA,0.06428904831409454,0.009687939658761024,0.03654252737760544
DP,0.05434563010931015,0.02177957072854042,0.056191299110651016
BV,1.108138918876648,0.9411599040031433,0.17008815705776215
CA,0.28536108136177063,0.022554483264684677,0.042930591851472855
CH,0.23950310051441193,0.6254289150238037,0.46479395031929016
CS,0.648996889591217,0.6332854628562927,0.19034309685230255
BT,1.6922403573989868,1.2755162715911865,0.2362670600414276
CS,0.3777596056461334,0.012730873189866543,0.06138632819056511
CD,0.3515259027481079,0.47001567482948303,0.1925821453332901
CA,0.01747407577931881,0.0005160376895219088,0.05799369513988495
BV,0.5346139669418335,1.0323141813278198,0.41232508420944214
CD,0.9122194051742554,0.49895063042640686,0.2108994722366333
CD,0.42747053503990173,0.5004531741142273,0.2109105885028839
CA,0.009029463864862919,0.1186739057302475,0.13218705356121063
BT,1.2119407653808594,1.1447306871414185,0.3441178500652313
BU,0.35455918312072754,0.7141337394714355,0.16996657848358154
BT,0.80043625831604,0.6471124887466431,0.2958187162876129
BV,0.01822791062295437,0.05369141697883606,0.08967908471822739
CD,0.37421515583992004,0.5447098612785339,0.25640785694122314
CH,0.10336285829544067,0.07280132174491882,0.04211719334125519
BU,0.29572227597236633,0.22284677624702454,0.13665343821048737
CS,0.0423060767352581,0.04946368932723999,0.07898562401533127
CA,0.04532326012849808,0.02694595791399479,0.043178245425224304
DP,0.03890617936849594,0.017150143161416054,0.030888842418789864
BU,0.9397595524787903,0.7797262668609619,0.22964829206466675
CA,0.13390712440013885,0.249065101146698,1.3871480226516724
CD,0.5691969394683838,0.40467220544815063,0.16340066492557526
BU,0.1534697264432907,0.029606472700834274,0.10234811156988144
BV,0.18499889969825745,0.13102984428405762,0.1399356722831726
CD,0.8633344173431396,0.5320228338241577,0.24763211607933044
CD,0.40577608346939087,0.44296589493751526,0.266006201505661
CS,0.04105724021792412,0.10909263789653778,0.31296539306640625
BT,0.6835145354270935,0.6770017743110657,0.23326042294502258
BV,0.025201035663485527,0.05790437012910843,0.09240256249904633
CD,0.5916634798049927,0.6971223950386047,0.16114971041679382
CH,0.11914703249931335,0.0031443743500858545,0.06924277544021606
BU,0.33528679609298706,0.2309521585702896,0.10926876217126846
CS,0.05276414752006531,0.05170515552163124,0.06994723528623581
DP,0.03242295980453491,0.034232642501592636,0.04293317720293999
CD,0.36865606904029846,0.6227888464927673,0.31742063164711
CS,0.03951059654355049,0.5450197458267212,0.3187505304813385
BV,1.0073330402374268,0.9011110067367554,0.6818621754646301
BU,0.35216692090034485,0.6962180137634277,0.1369498074054718
CH,0.22719430923461914,0.09267693012952805,0.09722145646810532
BU,0.9378056526184082,0.8310897350311279,0.1125999465584755
