species,true,pred,stdv
BU,0.718495757,0.7996951937675476,0.1652977615594864
CD,0.654529481,0.5364623665809631,0.1009400337934494
BU,0.455803879,0.8071731328964233,0.16517025232315063
BT,1.715623174,1.347747802734375,0.2911607325077057
CA,0.048043501,0.001760440063662827,0.02392265573143959
BT,1.44498783,1.3690016269683838,0.2913401424884796
CA,0.046512166,3.357659443281591e-05,0.023902757093310356
BT,1.974250319,1.1721656322479248,0.32300865650177
CS,0.320583,0.09832233190536499,0.08292051404714584
BT,1.692240411,1.1987409591674805,0.36665260791778564
CS,0.377759618,0.09807316213846207,0.11751619726419449
BU,0.882400116,0.2492082118988037,0.21974977850914001
CS,0.742933219,0.40876761078834534,0.09220041334629059
BU,0.688211432,0.0016873563872650266,0.14939454197883606
CS,0.677121873,0.5921668410301208,0.08212360739707947
CD,0.225136881,0.2605617344379425,0.127142995595932
CH,0.121029815,0.2885645925998688,0.058963075280189514
CD,0.196983658,0.2530006170272827,0.14628303050994873
CH,0.183349663,0.2962087392807007,0.05922921746969223
BV,0.851890082,0.27925872802734375,0.14211821556091309
CH,0.491776636,0.2617492377758026,0.07077261060476303
BV,0.904308544,0.20346029102802277,0.1764676421880722
CH,0.357191483,0.26431697607040405,0.07023818790912628
BV,1.001307491,1.0210912227630615,0.09324861317873001
CS,0.358525845,6.237297202460468e-05,0.09147825092077255
BV,1.018079541,1.022343635559082,0.09320001304149628
CS,0.145087177,5.904717270688309e-10,0.09147806465625763
BU,0.724432791,0.7817158699035645,0.15048430860042572
DP,0.680025524,0.01623755507171154,0.018022965639829636
BU,0.36480403,0.8005722761154175,0.14968332648277283
DP,0.893487665,0.0028416619170457125,0.01730760745704174
BV,0.548462136,0.5661205649375916,0.13367986679077148
CD,0.940871181,0.5383155941963196,0.08218186348676682
BV,0.353927163,0.5385356545448303,0.14293621480464935
CD,0.597906196,0.5440945029258728,0.08111263811588287
BV,1.215768651,1.0812056064605713,0.11370649933815002
CA,0.278398007,0.012651607394218445,0.025549929589033127
BV,1.108138883,1.085253119468689,0.12441687285900116
CA,0.285361094,0.029986506327986717,0.039724692702293396
BT,1.955203861,0.7286952137947083,0.296487957239151
CD,0.301296121,0.5240755081176758,0.09556025266647339
BT,1.242124183,0.6628857851028442,0.3097396194934845
CD,0.465042455,0.5519485473632812,0.09476998448371887
CD,0.469494056,0.5544438362121582,0.09123552590608597
DP,0.113505934,0.002677993616089225,0.05046909675002098
CD,0.386810871,0.5785591006278992,0.09116435050964355
DP,0.201355799,8.895244718587492e-06,0.05042582377791405
BT,1.237538642,0.6446966528892517,0.3358178436756134
BU,0.413294653,0.5633735060691833,0.14433303475379944
BT,1.211940777,0.6018075346946716,0.38756173849105835
BU,0.354559197,0.5908347964286804,0.15814734995365143
BU,1.230954535,0.7520574331283569,0.13069574534893036
CA,0.070045441,0.002130080247297883,0.024264328181743622
BU,0.939759544,0.7747364044189453,0.12944194674491882
CA,0.133907125,0.00010448211105540395,0.02420518919825554
BT,1.848360128,1.2597318887710571,0.31907379627227783
CH,0.114973217,0.27448010444641113,0.059313151985406876
BT,1.238869079,1.2727859020233154,0.3247532844543457
CH,0.036630937,0.28585949540138245,0.06001517176628113
BT,0.87964821,1.1161775588989258,0.33674076199531555
BV,0.114830625,0.10145574063062668,0.0916745737195015
CD,0.222011894,0.28796905279159546,0.1073448434472084
CH,0.161537541,0.1485002040863037,0.05749727413058281
BU,0.52040664,0.3940676748752594,0.14739154279232025
CS,0.031488452,0.04844512417912483,0.10255766659975052
DP,0.056743312,0.012815599329769611,0.0688088983297348
BT,0.650796923,1.2549560070037842,0.3376774489879608
BV,0.027637049,0.0029487661086022854,0.0887308195233345
CD,0.266119629,0.2730053663253784,0.1169014424085617
CH,0.190669461,0.13152898848056793,0.06479625403881073
BU,0.31255742,0.29666537046432495,0.15959571301937103
CS,0.05002556,0.08738088607788086,0.11031433939933777
DP,0.037360614,0.00037886042264290154,0.06791167706251144
BV,0.677923254,0.24018050730228424,0.1275346875190735
BU,0.677910064,0.8233640789985657,0.14625371992588043
BV,1.007333068,0.12080620974302292,0.1485562026500702
BU,0.352166929,0.8308664560317993,0.1442120522260666
CH,0.15348373,0.4680846631526947,0.0978861153125763
BU,1.235182956,0.9137762784957886,0.20416057109832764
CH,0.227194306,0.5003533959388733,0.10411884635686874
BU,0.937805652,0.9397481679916382,0.22293221950531006
