species,true,pred,stdv
BT,0.703554638,0.9215355515480042,0.2937648296356201
BV,0.071733231,0.17527760565280914,0.19282618165016174
CD,0.50624681,0.5294162034988403,0.26505568623542786
CH,0.090608995,0.05975935235619545,0.047648102045059204
BU,0.391390906,0.17701470851898193,0.18013043701648712
CA,0.011245296,0.028898969292640686,0.04521462321281433
DP,0.033053445,0.04142259806394577,0.05873480439186096
BT,0.906411204,1.0927003622055054,0.28722646832466125
BV,0.01706892,0.017538869753479958,0.18929438292980194
CD,0.743146581,0.4693164527416229,0.2637140452861786
CH,0.115603698,0.03443942591547966,0.04793159291148186
BU,0.311760021,0.10157019644975662,0.18171902000904083
CA,0.019143394,0.06700998544692993,0.046120621263980865
DP,0.035699514,0.01271547470241785,0.05870136246085167
BT,0.756708922,0.9508715867996216,0.29691147804260254
CD,0.461238003,0.5215911269187927,0.26574447751045227
CH,0.100994222,0.04249684512615204,0.0471344031393528
BU,0.477315436,0.22981320321559906,0.1817522644996643
CS,0.017373725,0.006836839951574802,0.09269490838050842
CA,0.011090124,0.011299570091068745,0.0446869358420372
DP,0.038112876,0.04557600989937782,0.05953514948487282
BT,0.68899837,1.0671393871307373,0.28972774744033813
CD,0.48956557,0.4739040434360504,0.26344120502471924
CH,0.096550713,0.025724979117512703,0.04826201871037483
BU,0.292102129,0.10989580303430557,0.1816064715385437
CS,0.042922601,1.4690790521854069e-05,0.09174652397632599
CA,0.021419684,0.036423735320568085,0.046546708792448044
DP,0.025440925,0.03421086445450783,0.06318264454603195
BT,1.848360128,1.2391270399093628,0.31052353978157043
CH,0.114973217,0.2731117010116577,0.05265925079584122
BT,1.238869079,1.2794352769851685,0.32493117451667786
CH,0.036630937,0.3102385401725769,0.054842837154865265
BT,1.941975593,1.217841625213623,0.28751128911972046
DP,0.067857769,0.01545803714543581,0.058074697852134705
BT,1.870548571,1.2934497594833374,0.28597888350486755
DP,0.06045144,0.002203812822699547,0.057755760848522186
CD,0.295841084,0.49595770239830017,0.2663815915584564
CH,0.095992257,0.08507382124662399,0.05033440515398979
CD,0.323957073,0.5123369693756104,0.2645937502384186
CH,0.070376261,0.06762142479419708,0.05403979495167732
CD,0.508217849,0.5132488012313843,0.26328229904174805
CH,0.030615473,0.04806948080658913,0.04826642572879791
CD,0.823821598,0.5151029229164124,0.26375776529312134
CH,0.027345054,0.05596216022968292,0.05411338061094284
CH,0.218695908,0.27369797229766846,0.049684882164001465
CA,0.082304089,0.0003485003253445029,0.028401054441928864
CH,0.148478455,0.3103490471839905,0.04959997907280922
CA,0.151354881,2.8499762549927254e-08,0.028398936614394188
BU,0.882400116,0.4166993796825409,0.26761293411254883
CS,0.742933219,0.1876668483018875,0.1138775423169136
BU,0.688211432,0.010082373395562172,0.17372246086597443
CS,0.677121873,0.5557730793952942,0.15302053093910217
CS,0.39072319,0.4217064678668976,0.08932683616876602
CA,0.007776807,0.04856760799884796,0.05729955434799194
CS,0.796445552,0.6105634570121765,0.16259196400642395
CA,0.271721073,0.17917920649051666,0.14022229611873627
BT,1.605774828,1.0904672145843506,0.29611319303512573
CD,0.033891834,0.43201661109924316,0.2499789148569107
BT,1.495358598,1.0771712064743042,0.29773837327957153
CD,0.01764139,0.4421864151954651,0.25004124641418457
BT,1.601241225,1.3551257848739624,0.2935798168182373
CD,0.528092148,0.15204350650310516,0.25267016887664795
BT,1.180607073,1.092992901802063,0.29849663376808167
CD,0.271392926,0.43379271030426025,0.2520715296268463
CD,0.560136231,0.5072614550590515,0.24704059958457947
DP,0.064363767,0.09413057565689087,0.05663241073489189
CD,0.611783843,0.5565419793128967,0.24778662621974945
DP,0.2070495,0.26707959175109863,0.059719912707805634
BT,1.104770133,0.7738087773323059,0.37750694155693054
BV,0.179777551,0.11607904732227325,0.18785162270069122
CH,0.212015752,0.2219056934118271,0.07751894742250443
BU,0.401490514,0.8139444589614868,0.21466298401355743
CS,0.021472142,0.05035115033388138,0.3041051924228668
CA,0.018853547,0.07455726712942123,0.05338279902935028
DP,0.046787036,0.09501379728317261,0.06306316703557968
BT,1.04351902,0.0,0.30057474970817566
BV,0.026561931,0.0,0.1590070128440857
CH,0.191174923,0.0,0.037367064505815506
BU,0.303696177,0.0,0.15852905809879303
CS,0.039351074,0.0,0.06480827182531357
CA,0.028245874,0.0,0.0376962386071682
DP,0.059284295,0.0,0.04934314265847206
BT,1.759245252,1.370902180671692,0.3091728091239929
BV,0.229921442,0.014166480861604214,0.1612444519996643
BT,1.38862985,1.4435356855392456,0.3094062805175781
BV,0.378203472,2.282795996677578e-08,0.1590070128440857
BV,0.067700162,0.5283132195472717,0.1883665919303894
CD,0.540168901,0.5995521545410156,0.29728230834007263
CH,0.086380448,0.3124351501464844,0.13711963593959808
BU,0.499195846,0.5417733192443848,0.2168518602848053
CS,0.033567452,4.097928922419669e-06,0.06480828672647476
CA,0.013168218,0.08669492602348328,0.05452952906489372
DP,0.032485681,0.2061007171869278,0.0844845175743103
BV,0.026135882,0.0,0.1590070128440857
CD,0.605188622,0.0,0.27399376034736633
CH,0.070855828,0.0,0.037367064505815506
BU,0.447496495,0.0,0.15852905809879303
CS,0.238162404,0.0,0.06480827182531357
CA,0.053219813,0.0,0.0376962386071682
DP,0.037107641,0.0,0.04934314265847206
CH,0.057250103,0.48303985595703125,0.11519403755664825
DP,0.277416585,0.07307461649179459,0.06326380372047424
CH,0.046018517,1.0706425905227661,1.0582151412963867
DP,0.291398143,0.23439744114875793,0.328469455242157
BV,1.001307491,1.0640655755996704,0.16555805504322052
CS,0.358525845,0.002055901102721691,0.07404959946870804
BV,1.018079541,1.0656847953796387,0.16498005390167236
CS,0.145087177,5.16066529598902e-06,0.06480877846479416
CD,0.584619736,0.5967632532119751,0.27906012535095215
BU,0.218546923,0.2813437879085541,0.16916412115097046
CD,0.685639213,0.5951032042503357,0.27839773893356323
BU,0.201194138,0.26042962074279785,0.1722140610218048
CA,0.002926229,0.007418482564389706,0.03632080554962158
DP,0.131907108,0.06384453177452087,0.0505911223590374
CA,0.005125868,0.00011829473078250885,0.03611159697175026
DP,0.150374126,0.20905204117298126,0.05377506464719772
CD,0.461525736,0.552838146686554,0.24596597254276276
CA,0.019140928,0.0010751765221357346,0.036113590002059937
CD,0.544652542,0.5613771677017212,0.24580703675746918
CA,0.019347475,0.0011556011158972979,0.036133307963609695
CD,0.641448911,0.5390347838401794,0.24696393311023712
CS,0.030717766,0.001208833884447813,0.08829988539218903
CD,0.499686719,0.5610845685005188,0.24580979347229004
CS,0.049479962,9.824299596061792e-09,0.08818899095058441
CD,0.066620382,0.5507840514183044,0.24619154632091522
DP,0.133046281,0.003881159471347928,0.04841130971908569
CD,0.246922118,0.5609670281410217,0.24581848084926605
DP,0.194244547,0.000128016690723598,0.048297200351953506
CD,0.484319853,0.5371630191802979,0.24712474644184113
DP,0.135346804,0.007642887532711029,0.04858539253473282
CD,0.995312582,0.5608326196670532,0.24582746624946594
DP,0.461854096,0.00025586504489183426,0.04829934984445572
BT,0.64709308,0.8517099022865295,0.27679648995399475
BV,0.088616829,0.2334492802619934,0.1736944168806076
CD,0.64665243,0.45762261748313904,0.23986633121967316
BU,0.292826327,0.21060463786125183,0.15880133211612701
CS,0.067192825,0.03197936713695526,0.08887985348701477
CA,0.017417236,0.008010497316718102,0.023201249539852142
DP,0.021701213,0.010825255885720253,0.053151968866586685
BT,0.666666238,0.9451309442520142,0.27865225076675415
BV,0.026042711,0.10387170314788818,0.17890846729278564
CD,0.72910913,0.4160226881504059,0.2369662970304489
BU,0.217456601,0.15003666281700134,0.1615603119134903
CS,0.136722092,0.01713784784078598,0.09018399566411972
CA,0.102708403,0.0020163480658084154,0.023111676797270775
DP,0.023794824,0.003316621296107769,0.05307164043188095
BV,1.413939791,0.6030887365341187,0.3022182881832123
DP,0.20789352,0.07764746248722076,0.07085609436035156
BV,1.188235427,0.008827514946460724,0.17473016679286957
DP,0.326731266,0.23315033316612244,0.06785698235034943
BT,1.505030966,1.1687395572662354,0.2711047828197479
CD,0.628802359,0.22515447437763214,0.23755651712417603
BT,1.18940892,1.1925368309020996,0.2749640941619873
CD,0.795591061,0.22999821603298187,0.2426937222480774
BT,1.311098284,0.9590789079666138,0.27280282974243164
BV,0.011922941,0.01825081557035446,0.16858834028244019
CD,0.005666609,0.4131788909435272,0.23824360966682434
CH,0.006510725,0.041830211877822876,0.057595014572143555
BU,0.253010901,0.23255600035190582,0.15960006415843964
CS,0.122281222,0.02105669490993023,0.0888812318444252
CA,0.12564852,0.000957745942287147,0.02301698923110962
DP,0.007027453,0.005097981542348862,0.05300576612353325
BT,1.692966663,0.9338711500167847,0.2791670560836792
BV,0.020537427,0.017282363027334213,0.16991235315799713
CD,0.005803877,0.4266437590122223,0.2368587702512741
CH,0.010686284,0.04135589301586151,0.060061659663915634
BU,0.360968595,0.2066676914691925,0.1610334813594818
CS,0.133010553,0.019318995997309685,0.09155211597681046
CA,0.120732328,0.00024098956782836467,0.023012759163975716
DP,0.00812763,0.008107264526188374,0.05369551107287407
