species,true,pred,stdv
BT,0.593304849,0.7763229012489319,0.273969441652298
BV,0.076308162,0.1660190224647522,0.20622976124286652
CD,0.614228508,0.5529045462608337,0.2792433202266693
CH,0.106027283,0.10041551291942596,0.0770948976278305
BU,0.372760447,0.21548649668693542,0.17421302199363708
CA,0.013462371,0.02167046070098877,0.04649671912193298
DP,0.029741717,0.03038077801465988,0.06959742307662964
BT,0.675428481,0.9091153740882874,0.27469655871391296
BV,0.023305986,0.029047943651676178,0.20370246469974518
CD,0.745282779,0.513598620891571,0.28022387623786926
CH,0.129234917,0.09783687442541122,0.07931192964315414
BU,0.34982781,0.18725432455539703,0.17753896117210388
CA,0.018027764,0.05845286324620247,0.04814253747463226
DP,0.032392272,0.02970403991639614,0.0711728110909462
BT,0.798590459,0.7740972638130188,0.2862683832645416
CD,0.479032874,0.5392360091209412,0.2805958092212677
CH,0.114648746,0.061129771173000336,0.07595799118280411
BU,0.525544991,0.28180402517318726,0.17628319561481476
CS,0.020326089,0.022920725867152214,0.09019086509943008
CA,0.012259416,0.012122991494834423,0.046212125569581985
DP,0.044930765,0.04227808117866516,0.07008463144302368
BT,0.731420935,0.5593277215957642,0.4190101623535156
CD,0.549851994,0.4214361011981964,0.29154708981513977
CH,0.135784302,0.015528789721429348,0.07855945825576782
BU,0.364330894,0.26238155364990234,0.1966404914855957
CS,0.042528862,0.001426879083737731,0.08941829204559326
CA,0.027148206,0.022809401154518127,0.04890771210193634
DP,0.04193482,0.15723583102226257,0.11719632893800735
BT,1.848360128,0.9097325801849365,0.29000145196914673
CH,0.114973217,0.1527605801820755,0.07917670160531998
BT,1.238869079,0.9189316630363464,0.31144702434539795
CH,0.036630937,0.1802099496126175,0.08385356515645981
BT,1.941975593,0.8310849070549011,0.29939913749694824
DP,0.067857769,0.08131294697523117,0.07103544473648071
BT,1.870548571,0.32507413625717163,0.4173600375652313
DP,0.06045144,0.22170338034629822,0.08675838261842728
CD,0.376451249,0.5019741058349609,0.2799036204814911
CH,0.069382113,0.18820594251155853,0.07915987074375153
CD,0.296034513,0.5076212286949158,0.2817845940589905
CH,0.053965483,0.23351936042308807,0.07961294800043106
CD,0.5229485,0.5027998089790344,0.2790076732635498
CH,0.016718169,0.15688173472881317,0.080692820250988
CD,0.473282671,0.5075929164886475,0.2817576825618744
CH,0.01471735,0.23312675952911377,0.07964127510786057
CH,0.218695908,0.25989148020744324,0.05881422385573387
CA,0.082304089,0.00024942064192146063,0.026715705171227455
CH,0.148478455,0.2985166311264038,0.05890703201293945
CA,0.151354881,7.61557927830836e-09,0.026714559644460678
BU,0.882400116,0.42504531145095825,0.2643479108810425
CS,0.742933219,0.18500426411628723,0.1052483320236206
BU,0.688211432,0.01839476078748703,0.2017904818058014
CS,0.677121873,0.5450048446655273,0.19005605578422546
CS,0.39072319,0.4873739778995514,0.10944155603647232
CA,0.007776807,0.13236337900161743,0.1423063576221466
CS,0.796445552,0.979915976524353,0.6664699912071228
CA,0.271721073,0.46769699454307556,0.46658486127853394
BT,2.023517939,1.0280349254608154,0.2851581871509552
CD,0.04314875,0.4543933570384979,0.23174108564853668
BT,1.606333467,1.0211148262023926,0.2864748239517212
CD,0.01349985,0.4591630697250366,0.23183052241802216
BT,1.060595488,1.3058950901031494,0.28374210000038147
CD,1.132237842,0.21648547053337097,0.24241459369659424
BT,1.15724356,1.0274393558502197,0.28638291358947754
CD,0.621423121,0.45723405480384827,0.23219197988510132
CD,0.511584334,0.38478007912635803,0.231039360165596
DP,0.061248992,0.1008414700627327,0.049319732934236526
CD,0.422830942,0.21949046850204468,0.2439279407262802
DP,0.123169043,0.26694461703300476,0.051222097128629684
BT,1.104770133,1.0065453052520752,0.42245912551879883
BV,0.179777551,0.01556207612156868,0.18534961342811584
CH,0.212015752,0.16438257694244385,0.07112337648868561
BU,0.401490514,0.7121353149414062,0.20373032987117767
CS,0.021472142,0.4113021194934845,0.2554239332675934
CA,0.018853547,0.13723227381706238,0.08741115778684616
DP,0.046787036,0.08641935139894485,0.059612732380628586
BT,1.04351902,0.012146113440394402,0.6715891361236572
BV,0.026561931,7.689186509729495e-10,0.17924527823925018
CH,0.191174923,3.5705318450927734,42.20380401611328
BU,0.303696177,4.880725860595703,52.874759674072266
CS,0.039351074,0.01853698305785656,0.6815487742424011
CA,0.028245874,0.29761776328086853,1.797680139541626
DP,0.059284295,3.2927205562591553,37.645267486572266
BT,1.759245252,1.389931321144104,0.3277057409286499
BV,0.229921442,0.012076751329004765,0.18140871822834015
BT,1.38862985,1.4630855321884155,0.3273989260196686
BV,0.378203472,1.4002330850360067e-08,0.17924527823925018
BV,0.075292864,0.5730992555618286,0.25345849990844727
CD,0.572201297,0.41918709874153137,0.2973807156085968
CH,0.064235891,0.20379582047462463,0.09962956607341766
BU,0.594705949,0.4465157389640808,0.2030976563692093
CS,0.035311059,0.024656839668750763,0.0815744400024414
CA,0.015368293,0.08993379771709442,0.058809682726860046
DP,0.046051305,0.22789926826953888,0.09397217631340027
BV,0.024274506,0.0,0.17924527823925018
CD,0.606693168,0.0,0.28199151158332825
CH,0.096626964,0.0,0.05276781693100929
BU,0.50158355,0.0,0.1651124358177185
CS,0.24961974,0.0,0.060208503156900406
CA,0.060020781,0.0,0.03262704610824585
DP,0.049181308,0.0,0.04267364740371704
CH,0.057250103,0.34255340695381165,0.08746258914470673
DP,0.277416585,0.07986358553171158,0.06867779046297073
CH,0.046018517,0.5469293594360352,0.3420925438404083
DP,0.291398143,0.20533160865306854,0.25476282835006714
BV,1.001307491,0.1910502314567566,0.8154537677764893
CS,0.358525845,0.6517658233642578,0.4210323095321655
BV,1.018079541,0.025546297430992126,0.4866819679737091
CS,0.145087177,0.6018636226654053,0.22242993116378784
CD,0.63377871,0.5363019108772278,0.28599584102630615
BU,0.388054666,0.3548235297203064,0.1764066070318222
CD,0.710086223,0.5378883481025696,0.2860536575317383
BU,0.284580474,0.3580041825771332,0.17763274908065796
CA,0.002926229,0.014639046043157578,0.041748546063899994
DP,0.131907108,0.059206508100032806,0.046873562037944794
CA,0.005125868,0.019031669944524765,0.04661703482270241
DP,0.150374126,0.17489482462406158,0.09237216413021088
CD,0.543075731,0.5319569706916809,0.2660997807979584
CA,0.025090948,0.002009027637541294,0.04129180312156677
CD,0.451133386,0.5331597924232483,0.2661121189594269
CA,0.010866618,0.007835179567337036,0.04182532802224159
CD,0.594708165,0.525461733341217,0.2677135169506073
CS,0.060791836,0.09416387230157852,0.07654589414596558
CD,0.388639395,0.5298364758491516,0.26851487159729004
CS,0.050693956,0.10985121876001358,0.08629750460386276
CD,0.181339989,0.5318626761436462,0.26610541343688965
DP,0.183493367,3.8075253542046994e-05,0.042116161435842514
CD,0.149099108,0.5330294370651245,0.26611244678497314
DP,0.273067558,3.81433418183974e-09,0.04211610555648804
CD,0.267363133,0.5294272303581238,0.2661331295967102
DP,0.197303533,0.0003047266509383917,0.04211866483092308
CD,0.159100081,0.5330292582511902,0.26611244678497314
DP,0.307899933,2.9511813437466117e-08,0.04211610555648804
BT,0.620965878,1.5323054790496826,0.28661131858825684
BV,0.051688696,0.10634520649909973,0.1876727193593979
CD,0.716357402,0.5090530514717102,0.23656952381134033
BU,0.317193346,0.06333785504102707,0.15079690515995026
CS,0.064475921,0.019495896995067596,0.07382054626941681
CA,0.019695779,0.007764047477394342,0.03011518344283104
DP,0.020789637,0.029678460210561752,0.08166232705116272
BT,0.533461481,1.483542561531067,0.2910987138748169
BV,0.083184839,0.02720530703663826,0.18608756363391876
CD,0.806973356,0.45239531993865967,0.2447824776172638
BU,0.191836029,0.011157827451825142,0.14871032536029816
CS,0.097406524,0.0052619436755776405,0.07366666197776794
CA,0.111149266,0.005128323566168547,0.03053191863000393
DP,0.023821858,0.042353011667728424,0.09026911854743958
BV,1.413939791,0.9619381427764893,0.3947857618331909
DP,0.20789352,0.3151211440563202,0.388771653175354
BV,1.188235427,0.8096113204956055,0.6763542890548706
DP,0.326731266,0.501431941986084,0.31816378235816956
BT,1.456026371,1.3341144323349,0.2745937705039978
CD,0.570640286,0.5096489191055298,0.23500370979309082
BT,1.116446298,1.3497545719146729,0.27472224831581116
CD,0.877220347,0.5150512456893921,0.23528572916984558
BT,1.387941666,0.8635265231132507,0.2949317395687103
BV,0.013627042,0.011452250182628632,0.1834474802017212
CD,0.003267616,0.531922459602356,0.23373198509216309
CH,0.003664945,0.11968114227056503,0.13023017346858978
BU,0.379177435,0.22223752737045288,0.1627468764781952
CS,0.114569492,0.0160964485257864,0.07367691397666931
CA,0.133053198,0.006367599591612816,0.030028946697711945
DP,0.011365304,0.01593100093305111,0.08015819638967514
BT,1.184009053,0.7905358672142029,0.3001464009284973
BV,0.010089736,0.005176089704036713,0.18349644541740417
CD,0.001791096,0.5139315128326416,0.23723185062408447
CH,0.005279886,0.13557705283164978,0.12924492359161377
BU,0.333053509,0.29553619027137756,0.1728234738111496
CS,0.080925254,0.020628705620765686,0.07521706074476242
CA,0.126204373,0.013138245791196823,0.03158155456185341
DP,0.006980424,0.03933899849653244,0.08537285774946213
BT,1.462092016,1.3963972330093384,0.29665607213974
BV,0.001736152,0.007975425571203232,0.18342424929141998
CD,0.082975623,0.5285735130310059,0.25097712874412537
CH,0.0,0.014346218667924404,0.12584640085697174
BU,0.082314456,0.16133446991443634,0.1618466079235077
CS,0.101655534,0.11556215584278107,0.09083150327205658
CA,0.182365297,0.020702283829450607,0.03141990303993225
DP,0.000360909,0.010976670309901237,0.08021324127912521
BT,1.267628716,0.9917716979980469,0.4568443298339844
BV,0.001564064,0.003845720086246729,0.18342359364032745
CD,0.107265704,0.5116977095603943,0.23682789504528046
CH,0.000211097,0.0952591747045517,0.15097147226333618
BU,0.066759765,0.10495170950889587,0.23496723175048828
CS,0.038727788,0.056017424911260605,0.08603853732347488
CA,0.056676401,0.020384592935442924,0.03651352599263191
DP,0.00066648,0.008030074648559093,0.0805622786283493
BT,0.704108903,0.820791482925415,0.32308176159858704
BV,0.122795861,0.08573722839355469,0.19098971784114838
CD,0.422412258,0.49692007899284363,0.27112793922424316
CH,0.110329856,0.08354026824235916,0.06180056557059288
BU,0.340430634,0.30598047375679016,0.17731112241744995
CS,0.063948969,0.0416019968688488,0.08247260004281998
CA,0.011806794,0.05971500277519226,0.03519890457391739
BT,0.552668372,1.1003239154815674,0.3456921875476837
BV,0.024212173,0.008472158573567867,0.18640892207622528
CD,0.689997042,0.42291706800460815,0.2872712016105652
CH,0.056191283,0.03753890097141266,0.0636589452624321
BU,0.241267738,0.2221146821975708,0.18514440953731537
CS,0.050884232,0.07572972774505615,0.11807273328304291
CA,0.036445828,0.1513698548078537,0.04483857750892639
BV,0.851890082,0.020413802936673164,0.18894030153751373
CH,0.491776636,0.29337865114212036,0.06691358983516693
BV,0.904308544,2.8468657546909526e-05,0.18590056896209717
CH,0.357191483,0.28167232871055603,0.06280948221683502
CS,0.344121404,0.010521684773266315,0.08179377019405365
DP,0.145211948,0.13937920331954956,0.04272811859846115
CS,0.189840092,8.606008350398042e-08,0.0805666372179985
DP,0.234493228,0.1943824589252472,0.03561205044388771
BU,0.724432791,0.7907324433326721,0.17641283571720123
DP,0.680025524,0.008847089484333992,0.03377922996878624
BU,0.36480403,0.7892032861709595,0.17543350160121918
DP,0.893487665,0.00079236930469051,0.033413954079151154
CD,0.770692505,0.5507005453109741,0.27348631620407104
BU,0.512974141,0.5199064612388611,0.17836304008960724
CD,0.713769844,0.5574313998222351,0.27346161007881165
BU,0.334730204,0.5194827914237976,0.17918844521045685
BT,1.001764805,0.9527170062065125,0.3372555077075958
BV,0.123252584,0.20670102536678314,0.12033557891845703
CD,0.551372173,0.5545435547828674,0.26105618476867676
CH,0.09863051,0.0661330595612526,0.06633711606264114
CS,0.023214608,0.008053113706409931,0.07741798460483551
CA,0.024903187,0.03645307570695877,0.0408075749874115
DP,0.049695411,0.01184261403977871,0.04732632637023926
BT,1.014694372,0.9893657565116882,0.33660873770713806
BV,0.045698535,0.0523095540702343,0.11920302361249924
CD,0.719334107,0.48258063197135925,0.2578757703304291
CH,0.110891271,0.04851913079619408,0.06782557815313339
CS,0.045747008,0.0016713031800463796,0.0773443952202797
CA,0.064289051,0.07014675438404083,0.04183817654848099
DP,0.05434563,0.00011147995246574283,0.0471884049475193
BT,1.715623174,1.283474087715149,0.3264784514904022
CA,0.048043501,0.01818680390715599,0.039396222680807114
BT,1.44498783,1.2959576845169067,0.32875195145606995
CA,0.046512166,0.033812157809734344,0.04104972630739212
CH,0.319806616,0.25654369592666626,0.06957092881202698
CS,0.526860034,0.06172432005405426,0.09334149211645126
CH,0.239503103,0.2707875370979309,0.0664498582482338
CS,0.648996918,0.013474293984472752,0.08570858091115952
BV,1.180929151,0.415731281042099,0.12258182466030121
CD,0.367237527,0.6955338716506958,0.2635281980037689
BV,1.27102286,0.41372552514076233,0.1227719634771347
CD,0.156643791,0.6939358115196228,0.26346132159233093
CD,0.446868069,0.49434056878089905,0.25502967834472656
CH,0.005798592,0.0177313182502985,0.06370052695274353
CD,0.443945183,0.4819045662879944,0.25594085454940796
CH,0.005888147,0.054706871509552,0.07074805349111557
BV,1.215768651,1.0885981321334839,0.21303726732730865
CA,0.278398007,1.381857844297285e-12,0.03983514755964279
BV,1.108138883,1.0965269804000854,0.21335379779338837
CA,0.285361094,7.114433930865971e-09,0.03983514755964279
BT,1.974250319,1.5411038398742676,0.3289015591144562
CS,0.320583,0.022766774520277977,0.07179871946573257
BT,1.692240411,1.4912720918655396,0.3207107484340668
CS,0.377759618,0.0008662791806273162,0.06985370069742203
BV,0.680672646,0.6765404343605042,0.22189360857009888
CD,0.564827359,0.5439568758010864,0.2523035705089569
BV,0.534613988,0.6934606432914734,0.22121399641036987
CD,0.912219381,0.5445345044136047,0.2526402771472931
CD,0.474701592,0.4810214042663574,0.25172823667526245
CA,0.014131727,0.019444257020950317,0.040509745478630066
CD,0.427470531,0.4447269141674042,0.25589045882225037
CA,0.009029464,0.03289352357387543,0.042219433933496475
CD,0.414638192,0.5371142029762268,0.2503558397293091
CA,0.026528498,0.0036900353152304888,0.03988741338253021
CD,0.351525893,0.49998223781585693,0.2536409795284271
CA,0.017474076,0.0170734953135252,0.04229644685983658
BT,1.237538642,0.8965003490447998,0.36970004439353943
BU,0.413294653,0.44106340408325195,0.1525096893310547
BT,1.211940777,1.103899359703064,0.3784857392311096
BU,0.354559197,0.33402448892593384,0.17142543196678162
BU,1.230954535,0.7459496259689331,0.13824287056922913
CA,0.070045441,0.01720595732331276,0.045013558119535446
BU,0.939759544,0.7573070526123047,0.13784284889698029
CA,0.133907125,0.033187467604875565,0.04825076833367348
CD,0.510592446,0.6643681526184082,0.2669854164123535
BU,0.079074224,0.5034611225128174,0.1412491500377655
CD,0.569196943,0.6687070727348328,0.26706385612487793
BU,0.153469719,0.5086746215820312,0.14139625430107117
BV,0.332224589,0.7966228723526001,0.18040968477725983
CD,1.009108757,0.4728730320930481,0.2604501247406006
BV,0.184998902,0.819556474685669,0.180557981133461
CD,0.863334401,0.4746405780315399,0.26066696643829346
BT,0.757898165,0.755145251750946,0.31775474548339844
BV,0.04025007,0.19501301646232605,0.17350099980831146
CD,0.421520121,0.5282630324363708,0.2603763937950134
CH,0.095173116,0.05308205261826515,0.0673273503780365
BU,0.390804236,0.28089603781700134,0.13726067543029785
CS,0.020641437,0.012569977901875973,0.08534694463014603
CA,0.012851251,0.024180658161640167,0.045204006135463715
DP,0.031028266,0.04482853785157204,0.05699573829770088
BT,0.800436286,0.8376384377479553,0.3186936676502228
BV,0.01822791,0.05705178156495094,0.1731049120426178
CD,0.374215168,0.556999921798706,0.26133617758750916
CH,0.103362861,0.021233323961496353,0.06731047481298447
BU,0.295722273,0.2156750112771988,0.13925617933273315
CS,0.042306076,0.0009670123108662665,0.08512477576732635
CA,0.045323261,0.07617823034524918,0.046373773366212845
DP,0.038906179,0.018322454765439034,0.05766548961400986
BT,0.664136366,1.5370603799819946,0.346728652715683
BV,0.076122944,0.04318474978208542,0.18263989686965942
CD,0.555583432,0.23362703621387482,0.271617591381073
CH,0.11809854,0.07532967627048492,0.055977702140808105
BU,0.429682312,0.22805500030517578,0.14351846277713776
CS,0.022726068,0.02166081592440605,0.07841932773590088
DP,0.034150354,0.1708010733127594,0.07306825369596481
BT,0.683514544,2.0394885540008545,0.4328914284706116
BV,0.025201036,8.940083353081718e-05,0.17923088371753693
CD,0.591663484,0.0008009254815988243,0.26343443989753723
CH,0.119147031,0.00906362570822239,0.05450231581926346
BU,0.335286809,0.2386726438999176,0.1712162345647812
CS,0.052764147,3.329895480419509e-05,0.07813992351293564
DP,0.032422959,0.33371615409851074,0.10767810046672821
BV,0.677923254,0.007905888371169567,0.18038547039031982
BU,0.677910064,0.7614819407463074,0.14221060276031494
BV,1.007333068,3.3343849281664006e-07,0.17923052608966827
BU,0.352166929,0.773312509059906,0.14173264801502228
CH,0.15348373,0.5252234935760498,0.10494063049554825
BU,1.235182956,0.3028055429458618,0.19397200644016266
CH,0.227194306,0.49183133244514465,0.11442431062459946
BU,0.937805652,0.2633123993873596,0.20414261519908905
CD,0.513732453,0.5434722900390625,0.26594817638397217
CS,0.052434193,0.03266351297497749,0.07904286682605743
CD,0.368656082,0.5477780103683472,0.2661662995815277
CS,0.039510596,0.059385888278484344,0.08839364349842072
CD,0.497999714,0.5427898168563843,0.26591742038726807
CS,0.032833646,0.02705812081694603,0.0787767842411995
CD,0.40577609,0.5469959378242493,0.26608461141586304
CS,0.041057239,0.05253620818257332,0.08698156476020813
